region_id,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_Tot_M_EO,C15_17F_O_E_Tot_M_O_EVWW,C15_17F_O_E_Tot_M_O_ENWNA,C15_17F_O_E_Tot_M_O_PENS,C15_17F_O_E_Tot_M_O_E_T,C15_17F_O_E_Tot_M_LPENS,C15_17F_O_E_Tot_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_Tot_M_EO,C15_17F_Tot_M_O_EVWW,C15_17F_Tot_M_O_ENWNA,C15_17F_Tot_M_O_PENS,C15_17F_Tot_M_O_E_T,C15_17F_Tot_M_LPENS,C15_17F_Tot_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_Tot_M_EO,C18_20F_O_E_Tot_M_O_EVWW,C18_20F_O_E_Tot_M_O_ENWNA,C18_20F_O_E_Tot_M_O_PENS,C18_20F_O_E_Tot_M_O_E_T,C18_20F_O_E_Tot_M_LPENS,C18_20F_O_E_Tot_M_Tot,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_Tot_M_EO,C18_20F_Tot_M_O_EVWW,C18_20F_Tot_M_O_ENWNA,C18_20F_Tot_M_O_PENS,C18_20F_Tot_M_O_E_T,C18_20F_Tot_M_LPENS,C18_20F_Tot_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_Tot_M_EO,C21_24F_O_E_Tot_M_O_EVWW,C21_24F_O_E_Tot_M_O_ENWNA,C21_24F_O_E_Tot_M_O_PENS,C21_24F_O_E_Tot_M_O_E_T,C21_24F_O_E_Tot_M_LPENS,C21_24F_O_E_Tot_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_Tot_M_EO,C21_24F_Tot_M_O_EVWW,C21_24F_Tot_M_O_ENWNA,C21_24F_Tot_M_O_PENS,C21_24F_Tot_M_O_E_T,C21_24F_Tot_M_LPENS,C21_24F_Tot_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_Tot_M_EO,TCF_O_E_Tot_M_O_EVWW,TCF_O_E_Tot_M_O_ENWNA,TCF_O_E_Tot_M_O_PENS,TCF_O_E_Tot_M_O_E_T,TCF_O_E_Tot_M_LPENS,TCF_O_E_Tot_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_Tot_M_EO,TCF_Tot_M_O_EVWW,TCF_Tot_M_O_ENWNA,TCF_Tot_M_O_PENS,TCF_Tot_M_O_E_T,TCF_Tot_M_LPENS,TCF_Tot_M_T
POA6160,3,0,69,0,8,0,0,8,0,8,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,8,3,0,11,0,11,0,0,0,0,0,0,0,66,11,3,0,14,0,80,35,0,0,0,0,0,35,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,35,3,0,0,3,0,38,16,0,0,0,0,0,16,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,16,7,0,0,7,0,23,580,23,0,0,23,0,603,32,76,0,0,76,0,108,0,0,3,0,3,0,3,4,0,0,0,0,0,4,36,76,3,0,79,0,115,0,0,0,0,0,0,0,616,99,3,0,102,0,718
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
POA6162,5,0,127,6,17,0,0,17,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,17,3,26,0,0,0,0,0,0,0,128,22,0,0,22,3,153,52,0,0,0,0,0,52,3,8,3,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,11,0,14,0,0,0,0,0,0,0,55,8,3,0,11,0,66,18,3,0,0,3,0,21,0,5,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,8,0,0,0,0,0,0,0,18,8,3,0,11,0,29,1143,43,0,7,50,0,1193,74,161,6,0,167,6,247,0,5,9,0,14,0,14,0,0,0,0,0,0,0,74,166,15,0,181,6,261,0,0,0,0,0,0,0,1217,209,15,7,231,6,1454
POA6163,25,0,591,42,160,11,0,171,0,213,0,14,9,0,23,0,23,0,0,0,0,0,0,0,42,174,20,0,194,0,236,0,0,0,0,0,0,0,608,196,20,3,219,0,827,241,4,0,0,4,0,245,10,108,8,0,116,0,126,0,7,6,0,13,0,13,0,0,0,0,0,0,0,10,115,14,0,129,0,139,0,0,0,0,0,0,0,251,119,14,0,133,0,384,110,6,0,0,6,0,116,6,57,5,0,62,0,68,0,6,5,0,11,0,11,0,0,0,0,0,0,0,6,63,10,0,73,0,79,0,0,0,0,0,0,0,116,69,10,0,79,0,195,4876,218,0,14,232,3,5111,305,1170,54,5,1229,0,1534,0,88,64,0,152,0,152,8,0,0,0,0,0,8,313,1258,118,5,1381,0,1694,10,3,0,0,3,4,17,5199,1479,118,19,1616,7,6822
POA6164,19,0,722,35,162,8,0,170,3,208,3,15,26,0,41,0,44,0,0,0,0,0,0,0,38,177,34,0,211,3,252,0,0,0,0,0,0,0,741,196,34,0,230,3,974,237,0,0,0,0,0,237,10,107,0,0,107,3,120,3,10,9,0,19,0,22,0,0,0,0,0,0,0,13,117,9,0,126,3,142,0,0,0,0,0,0,0,250,117,9,0,126,3,379,75,0,0,0,0,0,75,4,60,3,0,63,0,67,0,5,5,0,10,0,10,0,0,0,0,0,0,0,4,65,8,0,73,0,77,0,0,0,0,0,0,0,79,65,8,0,73,0,152,7562,255,0,6,261,0,7823,400,1558,53,0,1611,15,2026,16,103,104,0,207,0,223,10,6,0,18,24,0,34,426,1667,157,18,1842,15,2283,3,6,3,0,9,9,21,7991,1928,160,24,2112,24,10127
POA6165,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17
POA6166,4,0,189,10,26,0,0,26,0,36,0,4,0,0,4,0,4,0,0,0,3,3,0,3,10,30,0,3,33,0,43,0,0,0,0,0,0,0,195,34,0,3,37,0,232,65,3,0,0,3,0,68,5,17,3,0,20,0,25,0,3,3,0,6,0,6,0,0,0,0,0,0,0,5,20,6,0,26,0,31,0,0,0,0,0,0,0,70,23,6,0,29,0,99,22,0,0,0,0,0,22,0,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,22,12,0,0,12,0,34,1118,54,0,0,54,0,1172,66,225,3,0,228,0,294,0,13,3,0,16,0,16,3,0,0,6,6,0,9,69,238,6,6,250,0,319,0,0,0,0,0,0,0,1187,292,6,6,304,0,1491
POA6167,8,3,298,7,29,3,0,32,0,39,0,4,3,0,7,0,7,0,0,0,3,3,0,3,7,33,6,3,42,0,49,0,0,0,0,0,0,0,294,41,6,3,50,3,347,58,0,0,0,0,0,58,3,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,12,0,0,0,0,0,0,0,61,9,0,0,9,0,70,26,3,0,0,3,0,29,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,26,6,0,0,6,0,32,2943,91,0,9,100,3,3046,95,367,6,0,373,0,468,0,32,18,0,50,0,50,15,0,0,9,9,0,24,110,399,24,9,432,0,542,0,3,0,0,3,0,3,3053,493,24,18,535,3,3591
POA6168,5,0,295,9,22,3,0,25,0,34,3,3,3,0,6,0,9,0,0,0,0,0,0,0,12,25,6,0,31,0,43,0,0,0,0,0,0,0,302,30,6,0,36,0,338,73,4,0,0,4,0,77,7,15,0,0,15,0,22,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,18,0,0,18,0,25,0,0,0,0,0,0,0,80,22,0,0,22,0,102,24,0,0,0,0,0,24,3,3,0,0,3,0,6,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,6,0,9,0,0,0,0,0,0,0,27,3,3,0,6,0,33,2319,40,0,0,40,0,2359,80,241,9,0,250,0,330,9,35,18,0,53,0,62,4,0,0,5,5,0,9,93,276,27,5,308,0,401,0,3,0,0,3,3,6,2412,319,27,5,351,3,2766
POA6169,10,0,644,28,38,0,0,38,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,0,0,38,0,66,0,0,0,0,0,0,0,662,48,0,0,48,0,710,162,3,0,0,3,0,165,3,10,0,0,10,0,13,0,0,6,0,6,0,6,0,0,0,0,0,0,0,3,10,6,0,16,0,19,0,0,0,0,0,0,0,165,13,6,0,19,0,184,49,0,0,0,0,0,49,3,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,10,0,0,0,0,0,0,0,52,7,0,0,7,0,59,4731,93,0,5,98,0,4829,174,272,8,0,280,0,454,9,30,17,0,47,0,56,6,3,0,6,9,0,15,189,305,25,6,336,0,525,0,0,0,0,0,3,3,4920,398,25,11,434,3,5357
POA6170,3,0,147,8,13,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,13,0,21,0,0,0,0,0,0,0,152,16,0,0,16,0,168,28,0,0,0,0,0,28,3,4,0,0,4,0,7,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,4,3,0,7,0,10,0,0,0,0,0,0,0,31,4,3,0,7,0,38,7,3,0,0,3,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,3,0,13,1059,34,0,0,34,0,1093,34,144,0,0,144,0,178,4,17,11,0,28,0,32,0,0,0,0,0,0,0,38,161,11,0,172,0,210,4,0,0,0,0,0,4,1101,195,11,0,206,0,1307
POA6171,7,0,367,3,15,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,15,0,18,0,0,0,0,0,0,0,363,22,0,0,22,0,385,49,0,0,0,0,0,49,3,9,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,12,0,0,0,0,0,0,0,52,9,0,0,9,0,61,17,0,0,0,0,0,17,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,17,3,0,0,3,0,20,3392,73,0,0,73,0,3465,102,203,5,0,208,0,310,3,9,6,0,15,0,18,3,0,0,6,6,0,9,108,212,11,6,229,0,337,3,0,0,0,0,6,9,3503,285,11,6,302,6,3811
POA6172,5,0,337,5,22,3,0,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,0,25,0,30,0,0,0,0,0,0,0,337,27,3,0,30,0,367,88,3,0,0,3,0,91,0,9,0,0,9,0,9,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,9,3,0,12,0,12,0,0,0,0,0,0,0,88,12,3,0,15,0,103,20,0,0,0,0,0,20,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,23,3,0,0,3,0,26,2642,44,0,6,50,0,2692,86,155,6,0,161,0,247,0,8,3,0,11,0,11,0,0,0,0,0,0,0,86,163,9,0,172,0,258,7,0,0,0,0,0,7,2735,207,9,6,222,0,2957
POA6173,5,0,349,8,13,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,13,0,21,0,0,0,0,0,0,0,352,18,0,0,18,0,370,65,0,0,3,3,0,68,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,65,4,0,3,7,0,72,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,2535,23,0,11,34,0,2569,57,89,4,0,93,4,154,0,0,5,0,5,0,5,10,0,0,0,0,0,10,67,89,9,0,98,4,169,0,0,0,0,0,0,0,2602,112,9,11,132,4,2738
POA6174,0,0,54,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,54,6,0,0,6,0,60,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,389,12,0,0,12,0,401,10,6,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,6,0,16,0,0,0,0,0,0,0,399,18,0,0,18,0,417
POA6175,0,0,86,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,92,0,0,0,0,0,92,16,0,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,3,0,19,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,670,0,0,3,3,0,673,15,18,0,0,18,0,33,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,18,0,0,18,0,36,0,0,0,0,0,0,0,688,18,0,3,21,0,709
POA6176,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,137,6,0,0,6,0,143,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,137,9,0,0,9,0,146
POA6180,3,0,64,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,61,10,0,0,10,0,71,22,0,0,0,0,0,22,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,22,8,0,0,8,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,559,11,0,3,14,0,573,24,73,3,0,76,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,73,3,0,76,0,100,0,0,0,0,0,0,0,583,84,3,3,90,0,673
POA6181,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3,0,0,3,0,110,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,110,3,0,0,3,0,113
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,195,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,204,0,0,0,0,0,204
POA6208,3,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0,0,3,0,153,25,0,0,0,0,0,25,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,25,3,0,0,3,0,28,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1370,15,0,0,15,0,1385,19,22,0,0,22,0,41,0,0,0,0,0,0,0,3,0,0,9,9,0,12,22,22,0,9,31,0,53,0,0,0,0,0,0,0,1392,37,0,9,46,0,1438
POA6209,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,239,0,0,0,0,0,239,9,6,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,6,0,15,0,0,0,0,0,0,0,248,6,0,0,6,0,254
POA6210,15,0,923,16,59,3,0,62,0,78,0,5,3,0,8,0,8,0,0,0,0,0,0,0,16,64,6,0,70,0,86,0,0,0,0,0,0,0,924,79,6,0,85,0,1009,211,4,0,0,4,0,215,3,13,3,0,16,0,19,3,4,0,0,4,0,7,0,0,0,0,0,0,0,6,17,3,0,20,0,26,0,0,0,0,0,0,0,217,21,3,0,24,0,241,74,0,0,0,0,0,74,6,8,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,8,0,14,0,0,0,0,0,0,0,80,8,0,0,8,0,88,7032,102,9,8,119,0,7151,166,509,15,0,524,0,690,13,35,9,0,44,0,57,8,0,0,18,18,0,26,187,544,24,18,586,0,773,0,3,0,0,3,0,3,7219,649,33,26,708,0,7927
POA6211,0,0,101,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,104,3,0,0,3,0,107,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,6,0,0,0,0,0,6,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,6,3,0,0,3,0,9,844,8,0,0,8,0,852,19,19,0,0,19,0,38,0,0,3,0,3,0,3,4,0,0,0,0,0,4,23,19,3,0,22,0,45,0,0,0,0,0,0,0,867,27,3,0,30,0,897
POA6213,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,122,3,0,0,3,0,125,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,125,3,0,0,3,0,128
