region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6180,0,15,96,136,113,111,83,23,0,577,0,33,69,32,16,12,5,3,0,170,0,0,0,5,11,0,0,0,0,16,403,0,0,0,0,0,0,0,0,403,0,70,0,0,0,0,0,0,0,70,0,70,10,4,3,0,0,0,0,87,0,6,3,4,3,4,0,0,0,20,0,9,7,4,3,0,0,0,0,23,0,8,8,4,0,0,0,0,0,20,0,7,27,11,8,17,12,3,0,85,0,7,7,3,3,0,4,0,0,24,403,225,227,203,160,144,104,29,0,1495,0,30,135,160,135,105,70,8,0,643,0,54,81,36,12,5,4,0,0,192,0,5,14,36,25,6,0,0,3,89,397,0,0,0,0,0,0,0,0,397,0,77,0,0,0,0,0,0,0,77,0,44,14,0,0,0,0,0,0,58,0,12,0,0,0,3,4,4,0,23,0,7,4,0,0,0,0,0,0,11
POA6181,0,0,5,20,44,19,8,6,0,102,0,5,3,4,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,49,0,0,0,0,0,0,0,0,49,0,18,0,0,0,0,0,0,0,18,0,21,3,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,10,4,0,0,0,0,0,0,0,0,4,53,44,11,28,53,22,12,6,0,229,0,3,8,29,37,13,10,0,0,100,0,3,5,3,3,0,0,0,0,14,0,0,0,3,5,0,3,0,0,11,45,0,0,0,0,0,0,0,0,45,0,15,0,0,0,0,0,0,0,15,0,11,3,4,3,0,0,0,0,21,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,14,52,51,53,30,10,3,213,0,5,9,8,11,4,3,0,0,40,0,0,0,5,3,0,0,0,0,8,110,0,0,0,0,0,0,0,0,110,0,19,0,0,0,0,0,0,0,19,0,24,11,4,0,0,0,0,0,39,0,0,0,0,0,0,6,0,0,6,0,3,3,3,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,6,0,0,5,11,11,11,8,3,0,49,0,3,0,4,0,0,0,3,0,10,110,57,42,87,76,71,47,16,3,509,0,3,26,55,61,47,30,3,0,225,0,4,12,9,9,3,3,0,0,40,0,3,3,5,3,0,0,0,0,14,91,0,0,0,0,0,0,0,0,91,0,21,0,0,0,0,0,0,0,21,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0
POA6208,0,7,162,283,297,367,379,232,36,1763,0,43,100,79,71,43,22,12,0,370,0,0,6,13,18,9,11,0,0,57,888,0,0,0,0,0,0,0,0,888,0,138,0,0,0,0,0,0,0,138,0,189,61,25,15,6,0,0,0,296,0,20,13,8,9,3,4,3,0,60,0,22,9,5,7,4,0,0,0,47,0,19,6,8,16,12,10,10,0,81,0,11,44,54,78,105,93,47,11,443,19,25,11,8,8,16,15,6,5,113,907,474,412,483,519,565,534,310,52,4256,0,21,238,314,360,412,364,153,15,1877,0,76,113,90,78,42,18,3,0,420,0,21,64,103,66,29,10,9,3,305,922,0,0,0,0,0,0,0,0,922,0,153,0,0,0,0,0,0,0,153,0,117,26,6,4,6,0,0,0,159,0,3,4,0,7,8,3,7,9,41,0,7,3,3,4,0,0,0,0,17
POA6209,0,0,11,48,90,92,67,38,3,349,0,8,13,11,10,3,8,0,0,53,0,0,0,5,7,4,0,0,0,16,137,0,0,0,0,0,0,0,0,137,0,26,0,0,0,0,0,0,0,26,0,40,15,3,0,0,0,0,0,58,0,6,0,3,8,0,0,5,0,22,0,3,0,0,0,3,0,0,0,6,0,3,4,0,3,3,0,0,0,13,0,3,6,15,14,32,34,24,8,136,4,4,5,0,5,8,4,3,5,38,141,93,54,85,137,145,113,70,16,854,0,3,19,70,90,97,55,23,4,361,0,7,11,11,17,11,0,0,0,57,0,3,10,14,8,0,8,3,0,46,129,0,0,0,0,0,0,0,0,129,0,40,0,0,0,0,0,0,0,40,0,24,6,3,0,0,0,0,0,33,0,3,0,3,0,6,3,3,0,18,0,0,0,0,0,0,0,0,0,0
POA6210,0,80,782,1614,1979,2160,2188,1398,272,10473,0,306,646,475,355,270,118,38,0,2208,0,17,46,135,170,67,27,20,13,495,5238,0,0,0,0,0,0,0,0,5238,0,1034,0,0,0,0,0,0,0,1034,0,1196,337,125,76,35,8,0,0,1777,0,181,74,46,47,32,17,14,10,421,0,130,92,44,26,13,6,0,3,314,0,187,214,94,114,72,61,29,19,790,0,136,286,379,468,495,442,296,127,2629,108,157,125,80,52,76,86,35,3,722,5346,3424,2602,2992,3287,3220,2953,1830,447,26101,0,142,1169,2002,2247,2369,2003,1032,136,11100,0,512,710,464,431,245,93,27,3,2485,0,204,454,704,586,190,65,76,47,2326,4972,0,0,0,0,0,0,0,0,4972,0,1119,0,0,0,0,0,0,0,1119,0,813,180,41,49,46,6,0,3,1138,0,152,51,16,57,74,68,53,28,499,0,97,37,13,19,5,7,0,3,181
POA6211,0,0,81,219,184,261,238,49,8,1040,0,14,66,51,36,23,15,3,0,208,0,0,3,13,17,3,0,3,0,39,613,0,0,0,0,0,0,0,0,613,0,95,0,0,0,0,0,0,0,95,0,115,18,10,8,3,0,0,0,154,0,10,3,3,3,0,5,4,0,28,0,12,5,0,0,3,0,0,0,20,0,0,4,4,4,12,0,0,0,24,0,5,19,36,45,42,35,21,3,206,6,19,3,9,6,5,5,7,3,63,619,270,202,345,303,352,298,87,14,2490,0,10,138,243,217,299,174,28,5,1114,0,38,72,65,42,22,8,0,0,247,0,12,37,68,43,11,0,4,0,175,520,0,0,0,0,0,0,0,0,520,0,111,0,0,0,0,0,0,0,111,0,65,10,3,5,0,0,0,0,83,0,13,0,3,0,4,4,10,3,37,0,3,7,0,3,0,0,0,0,13
POA6213,0,0,11,21,18,37,23,8,0,118,0,0,7,10,8,8,0,0,0,33,0,0,0,3,3,3,3,0,0,12,73,0,0,0,0,0,0,0,0,73,0,12,0,0,0,0,0,0,0,12,0,15,3,0,4,0,0,0,0,22,0,0,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,9,0,3,4,5,18,11,3,7,0,51,0,3,3,0,3,0,0,0,0,9,73,40,33,39,54,64,29,15,0,347,0,0,17,23,28,38,12,5,0,123,0,0,5,11,9,7,0,3,0,35,0,0,0,11,11,0,0,0,0,22,66,0,0,0,0,0,0,0,0,66,0,14,0,0,0,0,0,0,0,14,0,10,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,0,0,5,18,14,17,12,0,0,66,0,0,6,0,0,0,0,0,3,9,0,0,0,0,0,4,0,0,0,4,42,0,0,0,0,0,0,0,0,42,0,8,0,0,0,0,0,0,0,8,0,12,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,0,0,0,20,0,0,3,0,0,0,0,0,0,3,42,20,18,25,24,27,12,3,3,174,0,0,9,14,14,21,8,4,0,70,0,0,5,7,0,0,0,0,0,12,0,0,3,7,7,0,0,0,0,17,36,0,0,0,0,0,0,0,0,36,0,4,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6215,0,0,46,120,153,149,114,58,4,644,0,14,39,28,22,18,4,3,3,131,0,4,3,5,16,3,0,0,0,31,357,0,0,0,0,0,0,0,0,357,0,46,0,0,0,0,0,0,0,46,0,85,21,5,13,0,0,0,0,124,0,11,0,0,0,3,4,0,0,18,0,4,3,0,0,0,0,0,0,7,0,7,5,5,0,6,3,0,0,26,0,15,20,29,45,46,20,8,3,186,5,13,5,8,6,7,4,0,0,48,362,199,142,200,255,232,149,69,10,1618,0,5,73,148,159,173,92,31,3,684,0,33,39,26,28,12,5,0,3,146,0,3,26,41,27,6,3,3,3,112,348,0,0,0,0,0,0,0,0,348,0,63,0,0,0,0,0,0,0,63,0,55,12,3,0,0,0,0,0,70,0,3,0,0,6,6,4,4,0,23,0,4,4,0,0,0,0,0,0,8
POA6218,0,3,0,13,21,9,6,3,0,55,0,3,7,0,3,0,3,0,0,16,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,0,0,0,0,36,0,5,0,0,0,0,0,0,0,5,0,8,0,5,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,6,0,3,0,0,0,0,0,3,0,6,0,3,5,6,7,8,7,3,0,39,0,3,0,0,0,0,0,0,0,3,36,31,12,24,41,17,19,9,0,189,0,0,8,7,17,8,12,0,0,52,0,5,7,6,0,3,0,0,0,21,0,7,3,21,0,0,0,3,0,34,59,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
POA6220,0,3,72,161,189,208,158,75,13,879,0,19,36,41,37,13,7,0,0,153,0,0,0,10,10,4,3,4,0,31,416,0,0,0,0,0,0,0,0,416,0,84,0,0,0,0,0,0,0,84,0,119,44,26,8,7,0,0,0,204,0,9,9,7,3,0,0,3,0,31,0,9,0,5,0,5,0,0,0,19,0,13,21,10,9,0,0,3,0,56,0,5,26,28,37,48,34,16,8,202,9,13,7,9,0,10,5,4,0,57,425,274,215,297,293,295,207,105,21,2132,0,11,92,192,215,193,144,45,3,895,0,28,33,51,34,8,4,3,0,161,0,5,24,54,30,8,12,5,5,143,378,0,0,0,0,0,0,0,0,378,0,89,0,0,0,0,0,0,0,89,0,63,12,4,4,0,0,0,0,83,0,9,4,0,0,7,9,6,0,35,0,10,3,5,0,0,0,0,0,18
POA6221,0,0,10,23,14,16,9,9,0,81,0,0,9,6,0,0,4,0,0,19,0,0,0,0,3,0,0,0,0,3,54,0,0,0,0,0,0,0,0,54,0,8,0,0,0,0,0,0,0,8,0,7,4,3,0,4,0,0,0,18,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,3,5,3,3,0,0,17,3,3,0,0,0,3,0,0,0,9,57,21,32,35,22,26,16,9,0,218,0,3,7,29,14,22,7,0,0,82,0,0,4,5,8,0,0,0,0,17,0,0,3,3,0,3,3,0,3,15,41,0,0,0,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,7,0,7,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6224,0,3,19,32,60,38,45,17,3,217,0,3,14,13,11,0,0,0,0,41,0,0,0,3,3,0,0,4,0,10,138,0,0,0,0,0,0,0,0,138,0,18,0,0,0,0,0,0,0,18,0,21,11,9,4,0,0,0,0,45,0,3,4,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,0,7,0,3,0,5,3,4,0,0,0,15,0,0,5,4,18,11,12,7,0,57,11,0,6,0,0,0,0,0,0,17,149,55,59,69,99,53,57,28,3,572,0,3,23,40,52,47,39,11,3,218,0,11,11,16,7,0,0,0,0,45,0,3,11,11,10,8,0,0,3,46,122,0,0,0,0,0,0,0,0,122,0,18,0,0,0,0,0,0,0,18,0,21,3,5,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6225,0,4,138,262,376,371,214,101,20,1486,0,45,134,99,66,40,11,0,3,398,0,0,3,18,24,10,6,6,0,67,884,0,0,0,0,0,0,0,0,884,0,144,0,0,0,0,0,0,0,144,0,242,42,30,18,8,0,0,0,340,0,31,14,9,5,13,5,5,3,85,0,14,12,5,3,0,0,0,0,34,0,21,28,8,14,8,8,4,0,91,0,27,63,71,95,109,57,43,9,474,24,26,25,11,3,16,7,6,0,118,908,554,459,513,604,575,308,165,35,4121,0,26,180,335,375,360,169,69,10,1524,0,87,121,106,61,29,8,3,0,415,0,27,60,103,55,18,15,4,7,289,783,0,0,0,0,0,0,0,0,783,0,147,0,0,0,0,0,0,0,147,0,130,21,7,5,3,0,0,0,166,0,14,0,3,0,13,12,12,9,63,0,13,3,3,3,3,0,0,0,25
POA6226,0,0,17,33,36,34,9,6,0,135,0,0,5,5,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,79,0,15,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,4,0,0,21,3,3,0,0,0,0,0,0,0,6,82,39,26,44,50,41,13,6,0,301,0,0,21,36,47,29,5,0,0,138,0,3,0,4,5,4,0,0,0,16,0,3,3,3,0,0,5,0,0,14,58,0,0,0,0,0,0,0,0,58,0,20,0,0,0,0,0,0,0,20,0,3,3,3,3,0,0,0,0,12,0,3,0,3,0,0,0,0,3,9,0,0,0,0,3,0,0,0,0,3
POA6227,0,0,22,24,16,17,8,7,3,97,0,3,12,6,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,74,0,9,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,5,3,0,0,16,0,0,0,0,0,0,0,0,0,0,74,25,34,38,22,22,11,7,3,236,0,3,19,32,17,14,8,4,0,97,0,5,10,8,0,3,0,0,0,26,0,3,6,4,0,3,0,0,0,16,72,0,0,0,0,0,0,0,0,72,0,6,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6229,0,0,6,21,20,15,18,0,0,80,0,0,8,3,3,3,0,0,0,17,0,0,0,3,3,3,0,0,0,9,59,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,12,0,4,4,0,0,3,0,0,0,11,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,3,0,4,3,0,3,3,3,0,0,16,0,0,5,12,8,13,0,0,0,38,4,4,0,0,3,0,0,0,0,11,63,24,29,39,40,40,25,0,0,260,0,0,11,21,18,20,15,0,0,85,0,3,4,5,3,0,0,0,0,15,0,4,0,4,0,0,0,0,0,8,36,0,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA6230,0,57,764,1431,1522,1315,867,452,108,6516,0,283,575,330,269,141,40,9,0,1647,0,6,33,98,120,45,12,9,9,332,3932,0,0,0,0,0,0,0,0,3932,0,671,0,0,0,0,0,0,0,671,0,810,212,90,67,21,5,0,0,1205,0,132,82,30,33,24,10,12,8,331,0,77,56,33,18,9,3,0,0,196,0,236,237,89,70,55,12,6,0,705,0,117,314,336,355,333,183,130,69,1837,63,120,83,55,53,36,25,15,5,455,3995,2509,2356,2492,2507,1979,1157,633,199,17827,0,115,1069,1643,1570,1328,717,349,38,6829,0,433,569,355,258,107,27,8,3,1760,0,91,342,464,370,132,65,38,23,1525,3703,0,0,0,0,0,0,0,0,3703,0,688,0,0,0,0,0,0,0,688,0,554,105,30,22,15,4,0,0,730,0,86,23,19,24,40,33,41,11,277,0,69,31,15,7,4,3,0,0,129
POA6232,0,12,256,370,355,311,176,130,29,1639,0,68,165,91,73,36,5,3,0,441,0,0,10,17,20,9,0,0,0,56,1018,0,0,0,0,0,0,0,0,1018,0,140,0,0,0,0,0,0,0,140,0,236,48,11,7,3,0,0,0,305,0,44,8,7,8,6,3,0,0,76,0,14,18,3,5,0,0,0,0,40,0,27,33,3,11,4,6,0,5,89,0,23,62,41,55,31,39,31,10,292,27,24,19,12,8,13,5,3,0,111,1045,588,619,555,542,413,234,167,44,4207,0,34,329,417,392,290,173,89,12,1736,0,117,158,105,77,29,8,3,3,500,0,29,68,103,60,15,7,11,3,296,976,0,0,0,0,0,0,0,0,976,0,161,0,0,0,0,0,0,0,161,0,147,24,4,4,3,0,0,0,182,0,18,7,6,6,8,3,4,0,52,0,18,6,0,0,0,0,0,0,24
POA6233,0,21,341,678,756,636,337,138,29,2936,0,86,220,147,108,43,13,0,4,621,0,0,10,25,30,8,4,3,0,80,1811,0,0,0,0,0,0,0,0,1811,0,306,0,0,0,0,0,0,0,306,0,350,93,21,7,3,0,0,0,474,0,34,19,4,10,8,3,0,3,81,0,26,18,9,8,3,0,0,0,64,0,41,43,21,12,12,7,0,4,140,0,26,79,74,79,78,48,23,9,416,27,34,38,15,21,23,7,3,0,168,1838,924,861,994,1031,814,419,167,49,7097,0,54,497,769,804,614,283,98,5,3124,0,129,236,158,104,50,8,0,0,685,0,39,93,155,100,30,8,9,9,443,1751,0,0,0,0,0,0,0,0,1751,0,283,0,0,0,0,0,0,0,283,0,215,36,12,4,3,3,0,0,273,0,29,13,4,4,12,10,11,3,86,0,24,8,5,3,3,4,0,0,47
POA6236,0,4,25,89,112,103,47,16,4,400,0,5,11,14,11,12,4,0,0,57,0,0,0,8,6,3,0,0,0,17,215,0,0,0,0,0,0,0,0,215,0,41,0,0,0,0,0,0,0,41,0,50,8,3,0,0,0,0,0,61,0,0,3,0,0,3,0,0,0,6,0,3,0,3,0,0,0,0,0,6,0,0,0,0,3,4,0,3,0,10,0,3,3,14,14,11,8,4,3,60,0,0,5,0,4,4,3,0,0,16,215,106,55,131,150,140,62,23,7,889,0,0,35,121,118,94,44,5,3,420,0,10,12,15,19,8,0,0,0,64,0,3,9,9,17,3,5,3,0,49,220,0,0,0,0,0,0,0,0,220,0,38,0,0,0,0,0,0,0,38,0,33,5,3,3,0,0,0,0,44,0,0,0,0,6,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6
POA6237,0,3,35,90,151,137,84,33,4,537,0,7,22,19,18,15,5,0,0,86,0,0,4,4,9,6,0,0,0,23,256,0,0,0,0,0,0,0,0,256,0,37,0,0,0,0,0,0,0,37,0,64,14,4,0,4,0,0,0,86,0,5,3,0,0,0,0,0,0,8,0,0,3,0,4,0,0,0,0,7,0,3,0,3,3,3,0,0,4,16,0,8,5,13,20,18,13,3,0,80,3,7,0,3,4,3,8,0,0,28,259,134,86,136,209,186,110,36,8,1164,0,3,55,128,163,144,61,13,3,570,0,12,19,26,23,15,0,0,0,95,0,3,13,9,15,4,0,3,0,47,256,0,0,0,0,0,0,0,0,256,0,39,0,0,0,0,0,0,0,39,0,29,16,3,0,0,0,0,0,48,0,3,3,0,3,0,0,3,4,16,0,4,3,0,0,3,0,0,0,10
POA6239,0,3,49,153,171,181,139,59,7,762,0,6,31,42,27,37,11,0,0,154,0,0,0,11,12,6,3,0,0,32,389,0,0,0,0,0,0,0,0,389,0,65,0,0,0,0,0,0,0,65,0,87,26,13,4,0,0,0,0,130,0,8,0,3,3,3,0,0,5,22,0,3,3,3,3,0,0,0,0,12,0,5,4,0,9,0,4,0,0,22,0,3,11,20,33,46,25,17,3,158,7,10,3,6,13,15,0,3,0,57,396,190,127,251,275,288,182,79,15,1803,0,3,78,186,204,185,114,37,0,807,0,23,34,37,39,22,7,5,0,167,0,3,24,30,30,14,3,5,3,112,384,0,0,0,0,0,0,0,0,384,0,62,0,0,0,0,0,0,0,62,0,53,13,5,5,3,0,0,0,79,0,5,5,0,4,3,7,3,0,27,0,3,0,3,0,0,0,0,0,6
POA6240,0,0,7,5,17,21,12,0,0,62,0,0,3,3,0,3,3,0,0,12,0,0,0,0,0,3,0,0,0,3,30,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,3,3,0,0,15,0,0,0,0,0,3,0,0,0,3,30,10,10,11,20,33,21,0,0,135,0,0,3,11,18,19,10,0,0,61,0,0,3,5,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6244,0,0,32,59,75,70,53,21,3,313,0,4,12,11,15,8,9,0,0,59,0,0,0,3,3,3,3,0,0,12,148,0,0,0,0,0,0,0,0,148,0,14,0,0,0,0,0,0,0,14,0,16,0,6,0,0,0,0,0,22,0,0,3,3,0,3,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,6,0,0,12,12,17,25,17,7,6,96,6,5,5,3,4,3,4,0,0,30,154,39,64,100,117,115,89,28,9,715,0,0,54,65,65,78,45,13,3,323,0,8,13,18,15,6,6,0,0,66,0,0,7,9,3,3,3,4,0,29,170,0,0,0,0,0,0,0,0,170,0,14,0,0,0,0,0,0,0,14,0,8,5,0,5,0,0,0,0,18,0,0,0,0,0,0,3,3,3,9,0,3,0,0,0,0,0,0,0,3
