region_id,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6410,22,6,0,0,0,0,0,0,28,14,8,3,3,0,0,0,0,28,15,5,7,4,0,0,0,0,31,3,8,9,4,0,0,0,5,29,5,0,9,5,3,3,0,0,25,11,3,17,10,6,0,0,0,47,3,4,13,12,8,0,0,0,40,5,0,11,14,4,3,3,0,40,3,3,11,15,0,0,0,0,32,3,0,11,19,3,3,0,0,39,3,5,8,9,9,0,0,4,38,0,0,4,8,3,6,0,0,21,3,0,3,7,9,3,3,3,31,0,0,0,5,5,3,5,0,18,0,0,7,6,4,3,0,3,23,90,42,113,121,54,24,11,15,470
POA6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,4,4,0,0,0,0,11,0,0,3,4,0,0,0,0,7,0,0,6,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,21,4,0,0,0,53
POA6415,69,3,3,0,0,0,0,15,90,71,14,0,0,0,0,0,0,85,44,17,21,8,0,0,0,3,93,16,21,14,21,8,0,3,4,87,15,6,31,28,4,3,0,8,95,10,11,33,17,15,5,7,7,105,4,7,33,23,13,3,0,9,92,9,8,42,21,13,0,4,4,101,5,6,30,22,6,3,0,3,75,0,8,24,20,14,0,0,0,66,5,4,6,22,6,3,0,0,46,0,0,4,13,14,3,3,3,40,0,3,0,8,10,6,3,3,33,3,3,0,8,3,6,6,3,32,5,0,0,3,0,7,0,4,19,256,111,241,214,106,39,26,66,1059
POA6418,14,0,0,0,0,0,0,0,14,6,3,0,0,0,0,0,0,9,9,4,8,3,0,0,0,0,24,0,6,0,5,0,3,0,0,14,7,0,8,4,4,3,0,0,26,0,0,13,6,0,0,0,0,19,0,3,6,4,0,3,0,0,16,0,3,3,6,4,0,3,0,19,0,5,6,9,5,0,0,0,25,5,0,7,9,3,3,0,4,31,0,0,3,3,4,3,3,0,16,0,0,3,6,5,0,3,0,17,0,0,6,3,3,3,3,0,18,0,0,0,5,4,3,3,0,15,0,0,3,3,3,5,0,4,18,41,24,66,66,35,26,15,8,281
POA6421,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,3,7,4,0,0,0,14,3,0,3,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,0,3,3,4,3,0,0,0,13,0,0,3,5,3,0,0,0,11,0,0,3,4,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,3,4,3,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,24,28,13,3,0,0,84
POA6423,3,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,0,9,5,3,3,0,0,0,0,0,11,3,0,0,3,3,0,0,0,9,0,4,0,3,0,3,0,0,10,0,0,5,4,0,0,0,0,9,0,0,3,3,3,3,0,0,12,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,18,16,16,6,0,3,89
POA6425,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,3,0,3,3,0,0,0,9,0,0,6,4,0,0,0,0,10,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,3,15,18,3,4,4,0,57
POA6426,9,0,0,0,0,0,0,3,12,18,8,5,0,0,0,0,5,36,11,5,8,3,3,0,0,4,34,4,3,8,4,3,0,0,3,25,3,8,13,12,8,0,0,8,52,5,3,19,10,3,0,0,3,43,0,0,8,13,0,0,0,0,21,4,3,8,10,0,3,0,0,28,4,3,8,4,4,3,0,0,26,3,3,11,5,3,3,0,0,28,0,3,7,4,5,0,0,4,23,0,0,3,3,3,3,0,3,15,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,5,0,11,0,0,0,0,0,0,0,0,0,61,39,98,72,35,15,5,33,358
POA6429,33,0,3,0,0,0,0,10,46,18,7,0,0,0,0,0,7,32,15,7,4,11,3,0,0,4,44,6,8,7,0,7,0,0,7,35,4,6,10,5,3,0,4,8,40,5,0,14,6,3,6,0,6,40,4,5,13,15,8,0,0,10,55,6,0,15,15,6,3,0,0,45,9,6,18,9,5,6,0,8,61,0,0,5,10,7,3,4,3,32,0,0,5,7,0,0,0,0,12,0,0,0,0,4,3,5,0,12,4,0,0,0,0,0,0,4,8,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,104,39,94,78,49,21,16,67,468
POA6430,619,18,3,0,0,0,0,103,743,579,101,64,7,0,0,0,90,841,532,180,157,63,19,0,0,117,1068,220,163,246,97,29,9,7,74,845,153,135,311,176,74,21,14,111,995,115,93,273,193,76,18,14,80,862,84,69,253,188,78,22,19,75,788,60,79,215,166,88,32,13,69,722,34,30,164,130,66,18,9,51,502,21,23,112,98,48,19,7,29,357,14,13,36,57,23,4,12,23,182,6,7,23,28,34,12,20,14,144,4,5,14,24,18,18,22,21,126,0,7,10,12,14,10,7,11,71,7,11,15,16,12,11,16,9,97,2448,934,1896,1255,579,194,160,877,8343
POA6431,22,3,3,0,0,0,0,3,31,12,8,5,0,0,0,0,7,32,11,8,9,3,0,3,0,4,38,8,8,3,10,0,0,0,4,33,6,0,4,3,3,3,0,0,19,3,0,5,3,3,0,0,3,17,3,3,5,5,3,3,0,3,25,4,4,3,3,0,3,3,0,20,0,4,5,6,3,0,0,0,18,0,0,3,0,3,0,3,0,9,3,0,0,3,3,3,0,0,12,0,0,0,3,0,3,3,0,9,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,72,38,45,39,21,18,15,24,272
POA6432,197,10,0,0,0,0,0,35,242,180,57,36,3,0,0,0,47,323,135,62,62,20,11,3,0,41,334,72,50,66,34,16,9,0,49,296,44,39,67,56,27,6,3,37,279,36,34,84,58,25,5,3,21,266,27,25,68,68,26,11,6,51,282,24,18,62,49,29,7,4,24,217,3,11,56,55,22,7,11,23,188,8,9,37,34,12,8,7,11,126,6,5,18,12,14,5,5,9,74,0,8,7,15,11,6,8,8,63,0,0,4,4,0,5,3,3,19,0,3,3,3,3,3,12,3,30,0,0,0,4,3,3,0,5,15,732,331,570,415,199,78,62,367,2754
POA6434,3,0,0,0,0,0,0,3,6,3,5,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,9,0,7,0,0,0,3,0,0,10,3,3,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,5,0,0,9,6,3,58
POA6436,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,3,0,0,3,6,0,0,0,4,3,0,0,0,7,3,3,0,0,0,0,3,0,9,3,0,0,0,0,3,0,3,9,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,4,9,9,9,6,61
POA6437,4,0,0,0,0,0,0,0,4,20,0,5,0,0,0,0,4,29,23,10,10,3,0,0,0,7,53,10,5,9,3,4,0,0,3,34,3,0,15,5,4,5,0,5,37,5,4,15,6,4,0,0,6,40,3,3,4,3,3,0,0,4,20,4,0,7,9,4,0,0,3,27,0,0,3,0,3,0,3,0,9,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,22,68,32,22,5,6,40,267
POA6438,15,0,0,0,0,0,0,5,20,30,4,0,0,0,0,0,23,57,26,0,8,0,0,3,0,28,65,13,5,4,3,0,0,0,10,35,4,4,5,0,0,0,3,17,33,4,0,7,0,5,5,0,12,33,9,3,10,4,4,0,0,6,36,3,3,3,4,8,0,3,5,29,3,0,4,3,3,0,3,3,19,0,3,0,5,5,0,0,7,20,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,107,22,44,22,25,12,15,119,366
POA6440,16,0,3,0,0,0,0,3,22,21,7,4,3,0,0,0,3,38,23,5,0,3,3,0,0,0,34,14,11,3,0,3,0,0,3,34,8,0,3,3,3,0,7,3,27,4,0,6,4,3,3,0,3,23,3,3,5,3,0,3,3,3,23,4,0,7,9,6,0,0,3,29,0,0,0,5,3,0,4,3,15,4,0,3,0,0,0,0,3,10,0,0,5,5,0,0,0,0,10,0,0,3,0,3,3,0,3,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,26,42,35,24,9,14,30,280
POA6442,57,3,0,0,0,0,0,11,71,58,26,12,4,0,0,0,9,109,41,22,30,12,0,0,0,9,114,19,18,28,23,7,6,0,9,110,13,12,39,21,9,4,3,6,107,16,11,24,26,15,0,4,6,102,5,10,21,17,10,4,3,8,78,3,5,23,18,3,0,3,9,64,0,6,18,10,12,0,3,8,57,6,3,10,6,6,4,0,4,39,0,0,9,4,5,0,3,3,24,0,3,0,5,3,0,3,0,14,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,122,217,146,73,18,22,82,898
POA6443,9,3,0,0,0,0,0,4,16,23,10,4,3,0,0,0,5,45,32,3,11,3,0,0,0,3,52,9,8,6,3,4,0,0,4,34,3,3,7,4,3,0,0,6,26,6,5,9,3,4,0,3,0,30,6,9,9,8,0,0,3,4,39,6,3,4,5,5,0,3,3,29,7,3,11,4,5,0,0,0,30,3,0,3,7,3,0,0,0,16,0,3,11,5,0,3,0,4,26,0,3,3,3,0,0,3,0,12,0,0,3,0,0,0,3,0,6,0,0,0,3,0,0,3,3,9,0,0,0,3,3,3,0,3,12,104,53,81,54,27,6,18,39,382
POA6445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,10,0,3,3,4,0,0,0,0,10,0,0,6,0,0,0,0,0,6,0,3,5,0,0,0,0,0,8,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,17,18,0,0,0,0,47
POA6447,8,0,0,0,0,0,0,8,16,4,0,0,0,0,0,0,3,7,7,3,4,0,0,0,0,0,14,3,0,3,4,3,0,0,0,13,0,0,9,8,4,0,0,0,21,0,0,12,10,6,0,0,0,28,0,0,3,7,4,0,0,0,14,0,0,7,7,3,0,0,4,21,0,0,5,3,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,25,3,43,39,24,0,4,15,153
POA6448,38,0,0,0,0,0,0,5,43,6,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,6,3,0,6,5,0,0,0,0,14,0,0,8,3,3,3,0,0,17,3,0,7,6,0,0,0,0,16,3,0,9,6,3,0,0,0,21,3,0,3,3,3,0,0,0,12,0,0,3,3,3,0,0,0,9,0,0,6,5,0,0,0,0,11,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,62,8,48,31,16,3,6,5,179
POA6450,392,11,3,0,0,0,3,37,446,211,51,33,3,3,0,0,26,327,137,62,75,19,6,0,3,18,320,81,67,114,42,32,8,3,19,366,58,54,173,83,33,8,3,19,431,42,43,163,108,35,10,8,18,427,38,39,191,118,52,10,11,27,486,38,29,143,127,46,21,6,19,429,27,30,138,98,42,13,7,19,374,28,19,120,93,40,10,3,21,334,12,9,86,89,54,13,7,22,292,5,10,45,63,48,11,13,17,212,6,3,18,55,42,30,18,23,195,7,3,15,22,33,9,18,17,124,5,9,22,20,14,10,12,27,119,1087,439,1339,940,480,153,115,329,4882
POA6460,24,3,0,0,0,0,0,3,30,8,3,3,0,0,0,0,0,14,12,5,9,6,0,0,0,3,35,7,0,9,3,0,0,0,0,19,3,3,17,8,4,0,0,3,38,0,3,10,7,3,0,5,3,31,4,3,6,13,3,0,0,3,32,3,3,6,13,4,3,0,3,35,3,4,10,9,5,0,3,3,37,0,3,12,6,10,3,0,0,34,3,3,4,7,6,3,0,3,29,0,0,4,4,11,7,0,0,26,0,0,0,0,5,0,0,3,8,0,0,4,0,0,0,3,0,7,3,3,0,3,0,0,3,0,12,70,36,94,79,51,16,14,27,387
POA6461,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6,8,5,3,3,0,0,0,0,19,3,0,5,0,4,0,0,0,12,4,0,3,4,0,0,0,0,11,0,7,5,0,0,0,0,0,12,5,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,7,0,4,3,6,4,0,3,0,20,0,0,9,8,0,0,0,0,17,0,0,4,3,0,0,0,0,7,0,0,0,5,3,0,0,0,8,0,0,0,3,3,0,0,0,6,0,0,4,0,0,5,3,0,12,0,0,0,0,3,0,5,0,8,26,19,40,32,20,5,11,0,153
POA6462,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,3,0,6,0,0,0,9,0,0,3,7,0,0,0,0,10,0,0,0,3,4,0,0,0,7,0,0,3,4,0,0,3,0,10,0,0,3,7,0,0,0,0,10,0,0,3,5,0,4,0,0,12,0,0,3,6,6,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,9,3,24,35,19,10,3,3,106
POA6468,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,6,3,0,0,3,0,0,0,3,9,3,0,3,0,3,0,0,0,9,0,0,3,3,3,0,3,3,15,0,0,3,0,3,0,3,0,9,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,21,9,15,12,12,0,6,6,81
POA6472,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,3,3,0,0,0,0,0,0,6,0,3,3,3,3,0,0,0,12,0,0,3,3,0,0,0,0,6,0,0,3,3,4,0,0,0,10,0,0,3,0,3,0,0,0,6,3,3,0,0,0,0,0,0,6,3,0,0,0,0,3,0,3,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,18,9,10,3,0,3,70
POA6475,3,0,3,0,0,0,0,3,9,3,0,0,0,0,0,0,0,3,6,4,3,3,0,0,0,3,19,0,0,6,6,0,0,0,0,12,0,0,7,4,0,0,0,0,11,0,0,3,3,0,0,0,0,6,0,0,9,0,6,0,0,0,15,0,3,5,6,3,3,0,0,20,0,3,3,0,5,0,0,3,14,0,0,5,4,0,0,0,0,9,0,0,3,3,4,3,0,0,13,0,0,3,0,0,0,3,0,6,0,0,0,4,0,3,3,0,10,4,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,16,10,56,33,18,9,6,9,157
POA6477,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,8,4,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,6,0,3,3,0,3,0,3,0,12,0,0,3,4,0,3,0,0,10,0,0,4,6,0,3,0,0,13,0,0,4,0,0,3,0,0,7,0,3,3,0,0,0,0,0,6,0,0,3,5,3,0,0,0,11,0,0,0,0,3,3,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,18,10,29,18,9,15,3,0,102
POA6479,10,0,0,0,0,0,0,3,13,6,3,0,0,0,0,0,0,9,4,3,3,3,0,0,0,3,16,6,3,0,0,0,0,0,0,9,0,3,5,4,3,0,0,0,15,4,0,8,9,0,0,0,0,21,3,0,6,3,3,0,0,0,15,0,3,5,8,5,3,0,0,24,0,0,6,4,3,3,0,0,16,0,0,4,8,3,0,0,0,15,0,0,0,6,4,0,0,0,10,0,3,0,5,4,3,0,0,15,0,0,0,0,4,3,0,0,7,0,0,3,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,33,18,40,50,29,15,0,9,194
POA6484,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,9,0,3,0,0,0,0,3,15,4,0,0,0,0,0,0,3,7,6,0,0,0,3,0,0,0,9,3,0,3,0,0,0,0,3,9,0,3,3,3,0,0,0,3,12,0,0,3,3,3,0,0,3,12,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,18,6,6,3,0,18,80
POA6485,4,0,0,0,0,0,0,0,4,11,3,3,0,0,0,0,3,20,0,0,3,0,0,0,0,0,3,6,3,5,0,0,0,0,0,14,0,0,3,3,3,0,0,0,9,0,0,8,6,0,0,0,0,14,0,3,4,5,3,3,0,0,18,4,0,5,6,3,0,0,0,18,0,4,6,4,4,3,0,0,21,4,3,4,3,3,0,0,3,20,0,0,4,3,4,0,3,3,17,0,5,3,6,0,0,3,0,17,0,0,0,0,4,3,0,3,10,0,0,0,3,3,3,0,3,12,0,0,4,0,0,0,3,3,10,29,21,52,39,27,12,9,18,207
POA6488,3,3,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,3,3,3,4,0,0,0,3,3,16,3,0,5,3,0,0,0,0,11,0,3,4,6,0,0,0,0,13,3,3,0,3,3,0,3,0,15,0,0,0,3,3,0,0,3,9,3,0,4,0,0,0,0,0,7,3,0,3,3,3,0,0,0,12,0,0,3,3,6,3,0,3,18,3,3,0,3,0,0,0,0,9,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,24,15,26,27,15,9,12,9,137
POA6490,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,3,0,0,3,3,15,3,0,0,3,0,0,0,0,6,3,0,3,3,3,0,0,0,12,0,0,0,4,3,0,0,0,7,3,0,3,6,0,0,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,20,3,12,25,12,3,6,3,84
POA6501,30,0,0,0,0,0,0,0,30,15,5,0,0,0,0,0,0,20,7,0,11,3,0,0,0,3,24,7,5,4,10,0,0,0,0,26,4,9,23,7,4,0,0,3,50,7,8,8,3,6,0,0,0,32,9,3,17,11,5,0,0,0,45,4,5,15,7,4,4,3,0,42,0,5,16,8,6,3,0,0,38,4,8,16,11,7,0,0,3,49,0,0,0,5,0,0,4,0,9,0,0,4,11,0,0,0,0,15,0,0,0,0,0,0,3,3,6,0,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,3,87,48,117,76,37,7,10,12,394
POA6502,48,0,0,0,0,0,0,5,53,10,0,0,0,0,0,0,0,10,6,0,4,0,0,0,0,3,13,3,3,3,3,0,0,3,3,18,4,3,12,4,4,0,0,0,27,5,3,12,9,3,0,0,3,35,4,3,18,15,4,0,0,0,44,5,3,11,14,9,0,0,0,42,3,0,15,7,3,4,0,0,32,6,3,15,7,9,0,3,3,46,4,3,14,10,3,3,0,3,40,0,0,7,9,8,0,3,0,27,0,0,0,4,7,0,3,0,14,0,0,3,3,0,0,0,3,9,3,3,0,3,0,0,0,0,9,101,24,114,88,50,7,12,23,419
