region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6488,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,4,21,3,0,0,0,0,0,3,5,0,11,28,9,18,22,20,21,26,10,4,158,0,0,12,22,29,34,27,9,0,133,0,5,10,4,3,5,6,0,0,33,0,0,0,4,3,0,3,0,0,10,66,0,0,0,0,0,0,0,0,66,0,4,0,0,0,0,0,0,0,4,0,6,3,0,3,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,5,9,0,4,48,6,0,0,0,3,0,3,5,0,17,72,15,31,38,57,44,52,14,4,327
POA6490,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,3,0,3,14,6,9,12,20,16,3,8,6,94,0,0,6,9,19,24,3,8,3,72,0,0,3,7,6,0,0,0,0,16,0,0,0,0,6,3,0,0,3,12,44,0,0,0,0,0,0,0,0,44,0,6,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,0,5,3,3,7,5,6,3,0,32,0,0,0,0,0,0,0,3,0,3,44,20,15,22,38,32,9,17,9,206
POA6501,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,15,7,0,0,29,0,3,0,3,0,3,3,0,0,12,96,52,47,79,81,77,28,12,3,475,0,0,33,106,106,102,41,14,3,405,0,16,23,23,31,8,3,0,0,104,0,0,5,7,8,0,0,3,0,23,220,0,0,0,0,0,0,0,0,220,0,38,0,0,0,0,0,0,0,38,0,45,7,4,3,0,0,0,0,59,0,3,0,0,0,0,0,5,3,11,0,0,0,0,0,0,3,0,0,3,0,0,6,0,3,0,0,0,0,9,0,4,3,5,16,26,10,3,0,67,3,6,0,6,0,3,3,0,0,21,223,112,77,151,167,139,60,25,6,960
POA6502,0,0,0,0,0,3,0,3,0,6,0,0,4,0,5,10,9,6,3,37,0,0,0,0,0,3,3,3,0,9,78,45,25,64,85,71,59,25,6,458,0,0,14,61,104,99,92,26,4,400,0,0,14,22,15,9,8,0,0,68,0,0,3,16,9,3,3,3,3,40,157,0,0,0,0,0,0,0,0,157,0,48,0,0,0,0,0,0,0,48,0,38,6,6,4,0,0,0,0,54,0,0,0,0,3,3,0,0,0,6,0,5,0,0,0,0,0,3,0,8,0,0,3,0,3,6,3,6,0,21,0,0,13,5,12,21,22,6,6,85,0,4,0,3,3,6,3,6,0,25,157,95,53,113,153,147,131,50,13,912
POA6503,0,0,4,0,0,0,0,0,0,4,0,0,0,3,8,12,15,12,11,61,5,5,0,3,0,3,0,0,0,16,215,94,98,123,140,124,85,32,11,922,0,3,102,142,198,179,142,40,3,809,0,21,34,34,33,23,10,0,0,155,0,3,10,18,10,6,0,4,3,54,400,0,0,0,0,0,0,0,0,400,0,63,0,0,0,0,0,0,0,63,0,48,8,13,0,6,3,0,0,78,0,7,3,3,4,0,0,3,3,23,0,9,7,5,0,0,0,0,0,21,0,8,7,0,0,3,3,0,0,21,0,8,7,27,33,38,37,18,14,182,11,5,0,6,0,6,3,5,0,36,411,175,178,248,278,261,198,70,23,1842
POA6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,26,7,6,14,23,24,17,6,0,123,0,0,0,20,40,35,24,11,0,130,0,3,11,0,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,0,9,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,6,3,0,25,0,0,0,0,0,0,0,0,0,0,46,22,14,20,50,41,36,14,0,243
POA6507,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,12,0,3,0,0,3,0,3,0,0,9,29,9,18,26,32,24,15,6,6,165,0,0,25,33,44,39,28,8,3,180,0,3,6,8,12,3,0,3,0,35,0,0,3,0,0,0,3,0,0,6,68,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,7,3,6,3,31,0,3,0,0,3,0,3,0,0,9,68,16,34,51,65,52,40,17,6,349
POA6509,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,3,0,0,9,3,0,0,0,3,0,0,0,0,6,33,6,16,25,23,17,12,0,0,132,0,0,19,32,35,23,12,4,0,125,0,0,3,6,3,0,3,0,0,15,0,3,0,3,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,0,7,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,12,0,0,8,8,14,8,3,0,0,41,3,0,0,0,6,0,0,3,0,12,54,13,36,52,61,40,18,7,0,281
POA6510,0,8,7,0,0,3,3,0,0,21,0,4,10,0,15,19,17,13,9,87,3,9,4,4,0,4,0,0,0,24,221,114,127,128,122,120,66,34,17,949,0,12,88,138,166,151,82,32,8,677,0,32,58,46,39,21,6,0,0,202,0,7,17,20,14,5,8,3,5,79,406,0,0,0,0,0,0,0,0,406,0,55,0,0,0,0,0,0,0,55,0,60,17,5,7,3,0,0,0,92,0,10,3,3,6,3,3,0,3,31,0,3,0,3,3,0,0,3,0,12,0,17,18,3,3,3,3,0,0,47,0,8,19,11,38,43,34,22,13,188,7,12,12,7,3,7,3,3,0,54,413,216,232,236,279,236,139,63,29,1843
POA6511,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,3,17,0,0,0,0,3,3,5,0,0,11,34,8,12,25,29,38,28,16,3,193,0,0,3,28,23,54,42,19,3,172,0,5,10,11,8,10,7,0,0,51,0,0,3,6,3,0,0,5,0,17,69,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,3,0,0,0,17,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,8,3,13,9,9,9,3,54,0,0,0,0,6,3,5,4,0,18,69,19,27,51,53,83,63,37,6,408
POA6513,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,6,23,6,5,20,9,6,6,6,0,81,0,0,14,22,9,12,9,0,0,66,0,0,3,8,6,0,0,0,0,17,0,0,0,0,3,0,0,3,0,6,46,0,0,0,0,0,0,0,0,46,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,6,0,12,3,0,0,0,3,3,0,0,0,9,49,9,20,36,21,21,9,9,0,174
POA6514,0,0,6,0,0,0,0,0,0,6,0,0,3,0,3,10,5,5,0,26,0,3,0,0,0,5,0,4,0,12,46,18,23,34,33,54,29,18,0,255,0,3,8,32,36,59,42,20,0,200,0,6,8,17,13,13,8,3,0,68,0,0,7,7,4,0,0,0,0,18,88,0,0,0,0,0,0,0,0,88,0,6,0,0,0,0,0,0,0,6,0,9,0,0,5,0,0,0,0,14,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,13,0,3,6,5,14,20,14,14,0,76,3,6,0,5,3,14,0,4,0,35,91,45,39,66,75,106,64,41,0,527
POA6515,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,13,0,0,0,3,3,0,0,3,0,9,52,9,20,32,32,21,18,10,3,197,0,0,18,43,47,34,36,13,3,194,0,3,16,6,8,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,15,14,9,0,3,64,4,3,0,3,6,0,0,3,0,19,95,24,45,69,76,53,45,16,6,429
POA6516,0,3,0,0,0,0,0,0,0,3,0,3,4,4,8,13,16,9,8,65,0,0,0,5,8,3,0,0,0,16,139,40,81,91,88,89,59,40,14,641,0,3,57,98,108,115,90,48,6,525,0,8,45,25,26,14,12,0,0,130,0,6,9,14,8,3,0,3,0,43,301,0,0,0,0,0,0,0,0,301,0,16,0,0,0,0,0,0,0,16,0,21,10,0,0,0,0,0,0,31,0,0,6,0,0,3,0,3,3,15,0,3,5,3,0,3,0,0,0,14,0,3,5,8,0,0,0,0,0,16,0,6,11,22,24,40,34,22,11,170,3,3,3,10,11,6,6,0,0,42,304,69,151,180,177,184,142,76,20,1303
POA6517,0,3,0,3,0,0,0,0,0,6,0,3,4,0,0,3,6,6,0,22,3,3,0,0,0,3,0,0,0,9,43,20,28,21,26,27,14,9,0,188,0,0,25,27,47,36,20,3,0,158,0,7,19,5,3,3,0,0,0,37,0,0,0,8,0,0,0,0,0,8,79,0,0,0,0,0,0,0,0,79,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,13,0,7,7,0,13,18,6,12,0,63,3,7,0,0,0,7,0,0,0,17,82,38,51,43,63,68,26,15,0,386
POA6518,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,12,0,4,9,7,3,7,4,0,46,0,0,0,3,8,11,10,0,0,32,0,0,4,0,6,0,0,0,0,10,0,0,0,3,3,0,0,0,0,6,22,0,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,22,4,4,9,20,11,13,4,0,87
POA6519,0,0,0,0,0,0,3,3,0,6,0,0,4,0,3,0,3,5,4,19,0,0,0,0,0,4,0,0,0,4,74,14,37,41,39,43,12,11,4,275,0,3,33,45,46,59,24,9,0,219,0,6,16,17,11,8,0,0,0,58,0,0,6,7,5,0,0,0,0,18,145,0,0,0,0,0,0,0,0,145,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,3,0,9,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,0,12,0,6,8,4,13,16,9,11,8,75,0,0,4,0,0,4,0,0,0,8,145,30,70,73,78,90,39,26,8,559
POA6521,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,6,0,0,0,0,4,0,0,0,0,4,26,9,7,24,32,19,19,3,0,139,0,0,8,33,42,33,26,7,0,149,0,3,3,9,8,3,0,0,0,26,0,0,3,0,3,3,3,0,0,12,57,0,0,0,0,0,0,0,0,57,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,3,0,0,0,6,0,3,5,0,6,7,3,0,3,27,0,5,0,0,7,0,0,0,0,12,57,27,19,42,69,52,32,7,3,308
POA6522,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,5,0,16,0,0,0,0,0,4,0,0,0,4,55,14,27,32,26,27,24,8,0,213,0,0,22,41,42,36,18,9,0,168,0,6,11,6,7,9,3,0,0,42,0,0,0,9,0,3,4,0,0,16,115,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,9,7,6,0,0,0,0,0,22,0,3,3,3,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,10,10,10,8,0,54,3,4,3,0,0,4,3,0,0,17,118,29,50,70,59,62,41,20,0,449
POA6525,0,4,3,0,7,6,6,0,0,26,0,6,8,4,18,42,37,24,11,150,5,8,6,3,7,18,10,6,0,63,321,140,136,240,238,247,191,86,21,1620,0,4,108,259,258,305,249,122,16,1321,0,32,77,75,77,39,17,4,0,321,0,3,18,41,27,4,3,6,5,107,702,0,0,0,0,0,0,0,0,702,0,93,0,0,0,0,0,0,0,93,0,82,15,4,8,3,0,0,0,112,0,14,0,0,4,0,4,0,0,22,0,7,0,4,3,0,0,0,0,14,0,16,6,0,15,11,6,3,0,57,0,9,18,16,54,84,75,46,17,319,9,20,10,11,11,35,23,13,0,132,711,280,252,410,457,481,377,194,38,3200
POA6528,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,13,0,0,0,0,0,0,0,0,0,0,31,12,8,18,29,17,9,9,3,136,0,0,7,21,36,22,11,6,0,103,0,9,8,0,5,6,0,0,0,28,0,0,0,3,5,3,0,3,0,14,52,0,0,0,0,0,0,0,0,52,0,6,0,0,0,0,0,0,0,6,0,11,0,4,7,0,0,0,0,22,0,3,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,3,0,20,0,3,0,0,0,0,0,0,0,3,52,32,15,31,56,38,18,12,3,257
POA6530,0,135,59,28,50,26,9,7,4,318,0,77,140,99,222,279,269,281,123,1490,76,96,51,40,52,53,38,17,4,427,3377,2008,1796,2179,2117,1656,1029,612,195,14969,0,133,1166,2296,2331,2058,1292,627,97,10000,0,543,862,623,503,218,60,22,3,2834,0,115,295,470,369,145,52,58,25,1529,6622,0,0,0,0,0,0,0,0,6622,0,1049,0,0,0,0,0,0,0,1049,0,1147,263,125,81,19,6,0,0,1641,0,208,80,32,44,72,47,33,16,532,0,138,51,31,22,9,8,3,3,265,0,282,155,93,112,61,25,12,4,744,0,194,342,341,493,554,464,403,163,2954,145,184,128,88,95,104,63,28,4,839,6767,3993,3342,4099,4050,3240,2017,1186,315,29009
POA6532,0,6,5,0,6,5,5,0,0,27,0,7,12,9,22,39,26,15,5,135,4,14,4,6,3,22,5,0,3,61,581,260,293,397,397,340,153,60,8,2489,0,15,278,540,503,461,240,80,6,2123,0,77,134,109,90,65,15,4,0,494,0,9,28,42,47,6,5,6,0,143,1170,0,0,0,0,0,0,0,0,1170,0,160,0,0,0,0,0,0,0,160,0,175,39,24,7,3,0,0,0,248,0,21,4,5,5,15,10,9,0,69,0,15,9,3,9,3,3,3,0,45,0,15,9,3,17,10,8,4,0,66,0,21,36,46,90,96,62,33,10,394,14,30,11,13,13,33,9,3,3,129,1184,538,548,785,781,692,352,142,19,5041
POA6535,0,0,0,0,0,3,3,0,0,6,0,0,6,3,0,17,18,16,6,66,4,4,4,5,0,3,0,3,0,23,126,50,60,85,100,111,90,45,15,682,0,0,40,74,125,134,127,48,9,557,0,6,21,35,23,33,9,3,3,133,0,3,11,19,14,3,6,7,3,66,235,0,0,0,0,0,0,0,0,235,0,35,0,0,0,0,0,0,0,35,0,30,13,5,5,3,0,0,0,56,0,9,6,6,0,3,6,0,3,33,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,9,6,5,0,23,0,5,15,13,16,38,38,29,11,165,7,11,4,8,5,12,3,3,0,53,242,99,110,163,193,235,195,95,29,1361
POA6536,0,0,0,0,3,0,0,0,0,3,0,4,3,8,14,18,18,11,3,79,4,0,0,0,4,10,5,3,0,26,134,35,61,113,107,112,68,30,3,663,0,0,36,119,120,131,107,38,3,554,0,6,37,53,30,21,0,0,0,147,0,0,4,14,18,0,0,0,0,36,279,0,0,0,0,0,0,0,0,279,0,37,0,0,0,0,0,0,0,37,0,28,0,5,0,0,0,0,0,33,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,0,14,0,8,10,20,33,46,35,14,8,174,4,4,0,6,8,18,11,3,0,54,283,86,93,217,215,216,153,60,11,1334
POA6537,0,0,6,3,3,0,0,0,0,12,0,0,0,5,6,11,3,7,3,35,4,3,0,3,4,0,3,0,0,17,40,19,36,46,40,51,24,15,3,274,0,0,18,32,26,61,42,19,3,201,0,13,22,18,16,14,3,0,0,86,0,0,6,11,4,0,0,0,0,21,86,0,0,0,0,0,0,0,0,86,0,7,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,9,6,3,3,3,0,0,24,0,0,7,13,16,26,15,16,3,96,4,3,4,6,4,3,7,3,3,37,90,33,69,89,69,113,70,38,9,580
POA6556,0,0,0,4,3,0,3,0,0,10,0,0,0,14,13,13,8,12,0,60,0,7,0,4,0,4,3,0,0,18,164,129,73,149,178,109,51,32,4,889,0,6,62,151,219,160,73,39,6,716,0,7,29,43,54,14,3,0,0,150,0,3,6,18,25,8,3,6,4,73,361,0,0,0,0,0,0,0,0,361,0,110,0,0,0,0,0,0,0,110,0,87,22,3,5,0,0,0,0,117,0,5,0,0,3,4,6,3,0,21,0,6,5,0,0,0,0,0,0,11,0,3,6,4,13,0,3,0,0,29,0,4,4,27,31,30,18,15,3,132,4,10,3,4,0,4,3,0,0,28,365,241,137,250,350,220,109,63,13,1748
POA6558,0,0,0,3,3,0,0,0,0,6,0,0,0,4,4,14,6,0,0,28,4,0,0,0,0,0,0,0,0,4,81,40,27,70,71,51,26,7,3,376,0,0,21,72,96,60,42,19,0,310,0,7,7,24,17,6,0,0,0,61,0,0,3,11,4,6,0,0,0,24,144,0,0,0,0,0,0,0,0,144,0,37,0,0,0,0,0,0,0,37,0,27,11,3,0,0,0,0,0,41,0,0,0,0,0,4,3,0,0,7,0,6,0,0,0,3,0,0,3,12,0,3,0,3,3,0,4,0,0,13,0,3,6,7,11,21,12,0,3,63,4,4,0,0,0,4,0,0,0,12,148,87,48,120,131,104,61,19,6,724
POA6560,0,3,0,0,3,0,0,0,0,6,0,3,3,3,11,11,7,9,3,50,0,3,7,0,4,3,3,0,0,20,154,63,64,103,105,64,43,16,3,615,0,0,40,93,93,74,63,21,0,384,0,10,25,32,29,9,7,0,0,112,0,3,12,27,27,5,0,3,0,77,282,0,0,0,0,0,0,0,0,282,0,39,0,0,0,0,0,0,0,39,0,76,11,9,9,0,0,0,0,105,0,8,0,0,0,5,4,0,0,17,0,6,3,3,3,0,0,0,0,15,0,3,4,6,7,0,0,0,0,20,0,6,6,9,23,20,17,13,3,97,0,3,7,0,9,7,3,0,0,29,282,154,108,179,200,120,94,37,3,1177
POA6562,0,3,0,0,0,3,0,0,0,6,0,0,5,3,7,13,8,12,0,48,0,5,4,4,0,5,4,0,0,22,101,26,58,77,75,110,60,18,3,528,0,0,44,82,80,142,97,10,6,461,0,6,18,24,30,14,3,3,0,98,0,0,14,13,6,4,0,0,0,37,215,0,0,0,0,0,0,0,0,215,0,20,0,0,0,0,0,0,0,20,0,27,6,6,3,0,0,0,0,42,0,0,3,0,0,8,3,6,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,6,3,0,0,20,0,0,11,10,13,23,13,15,0,85,4,5,4,4,0,5,9,3,0,34,219,61,100,144,135,202,128,37,6,1032
POA6564,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,3,0,8,0,0,3,0,4,0,0,3,0,10,12,7,12,17,35,31,19,10,0,143,0,0,9,15,25,28,23,9,3,112,0,0,5,5,11,15,0,0,0,36,0,0,5,0,8,0,0,3,0,16,44,0,0,0,0,0,0,0,0,44,0,7,0,0,0,0,0,0,0,7,0,16,0,6,0,3,0,0,0,25,0,0,0,0,0,0,3,3,0,6,0,0,4,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,6,0,0,0,3,10,4,5,6,0,28,0,0,3,4,4,0,0,6,0,17,44,26,26,33,61,50,31,27,3,301
POA6566,0,3,3,0,5,7,3,0,0,21,0,3,7,5,22,44,29,24,4,138,8,8,3,0,3,14,3,3,0,42,257,126,100,178,245,283,155,58,14,1416,0,10,62,182,281,340,225,67,14,1181,0,13,42,45,46,48,13,0,0,207,0,9,22,35,43,12,6,0,4,131,514,0,0,0,0,0,0,0,0,514,0,87,0,0,0,0,0,0,0,87,0,77,24,13,5,0,3,0,0,122,0,3,6,6,10,6,10,10,3,54,0,9,3,0,6,0,0,0,0,18,0,6,3,0,13,16,6,0,0,44,0,6,13,17,43,86,61,38,9,273,11,13,11,6,15,23,3,6,3,91,525,233,186,304,462,531,327,121,33,2722
POA6567,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,0,17,0,3,0,0,0,3,3,0,0,9,27,17,4,29,30,37,22,9,0,175,0,0,3,26,36,59,34,7,0,165,0,3,7,12,8,6,0,0,0,36,0,0,0,0,4,0,0,0,0,4,61,0,0,0,0,0,0,0,0,61,0,10,0,0,0,0,0,0,0,10,0,7,3,3,0,0,0,0,0,13,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,6,8,8,7,6,0,35,0,6,0,0,3,3,3,3,0,18,61,29,13,47,59,76,48,19,0,352
POA6568,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,28,9,12,14,17,13,8,0,0,101,0,0,11,21,29,16,5,7,0,89,0,3,7,4,5,0,3,0,0,22,0,3,0,0,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,64,0,7,0,0,0,0,0,0,0,7,0,5,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,6,5,3,3,26,0,0,0,0,0,3,0,0,0,3,64,18,21,34,40,25,13,10,3,228
POA6569,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,3,0,0,13,0,3,0,0,3,0,0,0,0,6,35,6,19,18,24,11,17,3,3,136,0,0,14,15,33,22,20,7,6,117,0,3,10,9,3,0,0,0,0,25,0,3,4,0,0,0,0,0,0,7,68,0,0,0,0,0,0,0,0,68,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,9,0,0,4,9,12,8,8,4,0,45,0,6,0,5,3,0,0,0,0,14,68,21,38,41,51,30,31,11,6,297
POA6575,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,6,21,18,7,5,3,0,103,0,3,13,32,26,17,9,6,0,106,0,0,4,7,0,0,3,0,0,14,0,0,0,6,0,0,0,0,0,6,53,0,0,0,0,0,0,0,0,53,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,11,0,3,0,3,5,3,3,3,0,20,0,0,0,0,0,0,0,3,0,3,53,22,17,48,36,20,15,12,0,223
