POA_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
POA6125,4,3,7,11,16,19,13,0,0,82,0,5,18,15,23,9,0,0,0,75,0,3,13,9,27,15,3,0,0,77,0,0,0,0,4,3,0,0,0,8,14,11,24,34,52,21,3,0,0,166,0,0,0,4,4,4,0,0,0,21,3,5,8,0,11,5,4,0,0,31,4,0,3,0,3,3,0,0,0,12,0,3,10,11,30,20,3,0,0,79,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,12,0,0,3,3,3,3,0,0,0,12,0,3,9,0,9,9,3,0,0,31,0,0,0,0,0,4,0,0,0,12,0,0,0,10,9,6,0,0,0,34,0,0,0,7,4,3,0,0,0,10,0,0,0,3,4,4,0,0,0,10,0,0,0,4,4,9,0,0,0,20,3,4,4,9,9,5,4,0,0,34,3,9,4,13,22,7,7,0,0,55
POA6126,0,0,0,3,4,8,4,0,0,23,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,9
POA6147,0,0,10,4,8,3,0,0,0,19,0,0,57,56,45,17,0,0,0,171,13,31,85,104,76,59,16,0,0,385,0,3,14,9,11,9,0,0,0,54,16,47,152,103,80,64,14,0,0,478,0,15,42,50,16,32,8,0,0,162,23,68,94,54,45,27,10,0,0,325,57,59,83,41,23,23,7,0,0,289,8,17,79,66,84,69,21,0,0,344,3,8,20,11,4,3,3,0,0,49,0,3,18,17,7,12,0,0,0,59,3,4,7,16,3,4,3,0,0,45,10,14,70,50,26,25,10,0,0,204,3,15,36,20,30,22,7,0,0,134,0,8,45,55,53,61,21,0,0,253,0,15,47,47,24,33,9,0,0,181,0,19,45,39,29,29,11,0,0,185,6,4,24,19,7,8,3,0,0,71,3,18,39,29,23,35,3,0,0,150,6,18,76,61,58,34,7,3,0,256
POA6148,0,3,3,0,3,8,0,0,0,15,0,4,57,66,95,40,6,0,0,275,8,23,41,64,98,60,17,3,0,307,0,5,14,15,30,12,3,0,0,81,26,47,110,96,119,69,12,3,0,493,5,11,28,46,37,32,11,0,0,167,53,82,60,69,50,26,15,3,0,356,63,53,42,42,40,20,11,0,0,275,5,18,44,54,67,55,20,3,0,269,5,4,13,14,14,9,3,0,0,58,0,8,19,20,27,19,3,3,0,99,4,0,11,11,23,17,7,0,0,78,5,23,79,108,108,62,16,3,0,396,4,8,30,15,30,16,5,0,0,119,4,15,48,58,64,53,20,0,0,263,9,28,40,61,65,72,23,0,0,299,9,22,50,55,62,34,9,0,0,238,13,8,8,8,9,12,3,0,0,70,5,12,30,29,35,24,11,3,0,155,6,17,43,40,52,27,7,3,0,200
POA6149,3,3,4,4,3,8,0,0,0,27,0,14,55,95,90,70,6,0,0,328,15,20,50,58,69,73,13,0,0,295,0,6,23,17,10,24,7,0,0,88,26,58,125,103,111,81,14,0,0,524,3,19,26,43,43,41,16,0,0,188,57,81,67,41,52,46,20,0,0,362,61,59,61,22,24,19,4,0,0,257,3,15,32,49,60,62,20,3,0,247,3,12,10,8,15,16,3,0,0,68,0,14,30,38,35,35,5,0,3,157,3,4,13,12,15,12,11,0,0,69,7,30,85,126,118,93,36,5,0,502,0,14,22,29,26,26,12,0,0,132,3,17,37,71,73,101,24,0,0,321,11,24,47,49,85,114,26,0,0,357,7,26,61,62,51,52,22,3,0,281,16,19,18,11,15,12,9,0,0,101,4,18,35,30,29,45,11,3,0,177,4,20,48,53,53,48,18,4,0,254
POA6150,0,0,0,0,5,3,0,0,0,17,0,3,37,56,52,37,12,0,0,193,5,11,29,39,39,45,13,0,0,181,0,3,6,8,15,18,0,0,0,55,17,39,58,40,60,53,15,3,0,276,5,7,11,14,26,16,9,0,0,99,81,83,59,31,38,25,13,0,0,332,43,64,56,28,23,21,9,0,0,237,0,11,24,29,33,34,16,0,0,151,8,3,7,7,5,9,5,0,0,42,0,9,17,28,30,21,9,0,0,117,0,8,9,14,14,17,10,0,0,74,3,29,59,79,69,69,24,3,0,335,4,3,10,11,7,15,0,0,0,62,7,7,30,31,55,72,7,0,0,218,17,26,32,21,63,62,21,0,0,233,4,29,46,40,43,44,13,0,0,232,13,8,10,6,10,5,0,0,0,55,3,7,11,9,11,24,7,4,0,85,9,13,22,27,24,33,16,0,0,131
POA6151,0,0,13,0,9,3,8,3,0,38,0,10,97,119,81,35,21,0,0,368,6,15,58,33,44,30,11,0,0,202,0,0,21,16,14,8,0,0,0,57,8,37,144,87,86,55,18,0,0,445,3,10,29,35,21,25,11,3,0,139,47,64,58,42,37,25,14,4,0,298,38,71,84,35,31,20,10,0,0,290,6,14,41,45,34,37,8,0,0,183,0,3,18,21,16,5,3,0,0,65,0,5,47,44,47,35,7,0,0,196,0,4,20,26,34,30,18,0,0,120,10,45,139,149,141,99,47,3,0,635,3,12,37,23,17,24,17,0,0,131,0,9,46,50,60,63,15,0,0,248,21,28,58,58,57,76,28,0,0,315,3,20,74,69,59,44,25,3,0,298,4,14,16,16,13,11,7,0,0,90,3,19,46,21,20,19,12,0,0,138,9,14,61,41,55,28,19,8,0,233
POA6152,5,11,4,7,6,11,3,0,0,56,3,26,131,106,105,48,11,0,0,434,6,26,75,80,72,66,19,0,0,339,3,4,24,26,21,15,0,0,0,92,16,84,232,140,114,86,22,3,0,707,6,19,39,33,48,37,13,0,0,197,42,101,112,63,44,47,22,0,0,430,74,91,116,49,26,25,3,0,0,397,7,20,73,63,57,66,30,5,0,324,6,10,22,19,20,15,3,0,0,89,6,14,61,55,36,34,12,0,0,220,0,7,40,24,23,34,18,0,0,141,10,67,245,193,175,125,35,5,0,849,3,17,55,38,32,19,22,0,0,189,0,17,92,74,84,61,26,0,0,364,15,45,104,69,81,80,22,3,0,424,3,27,137,83,56,60,23,3,0,398,9,36,32,21,19,11,4,0,0,136,5,19,40,29,24,28,20,3,0,172,6,37,95,63,45,51,18,11,3,329
POA6153,0,3,7,3,10,11,7,0,0,38,0,15,70,118,126,67,14,0,0,397,5,11,36,62,70,51,15,0,0,253,0,3,18,22,21,13,3,0,0,77,14,58,128,114,131,85,27,3,0,558,7,8,17,31,35,33,19,3,0,145,68,82,60,71,62,48,18,0,0,405,63,67,57,30,30,21,3,3,0,272,3,11,43,24,54,44,13,0,0,199,3,5,13,16,15,3,0,0,0,50,0,6,33,37,52,39,17,10,0,189,3,10,26,32,46,44,23,12,0,195,7,35,145,163,152,136,54,9,0,699,3,21,18,17,18,9,11,0,0,96,0,9,35,54,51,69,29,0,0,252,16,29,30,43,52,68,28,0,0,282,6,27,74,92,101,62,29,8,0,388,4,13,25,16,12,12,3,0,0,92,4,16,27,14,28,19,3,0,0,115,4,16,47,58,61,43,23,3,0,258
POA6154,0,3,3,0,0,0,0,0,0,15,0,7,31,54,45,25,3,0,0,163,9,6,34,42,54,23,12,0,0,175,0,0,5,13,4,14,0,0,0,32,7,22,56,80,66,33,5,3,0,283,0,4,16,13,16,17,7,0,0,67,34,47,30,22,23,10,13,0,0,174,44,29,23,22,12,11,6,0,0,138,3,10,12,34,27,32,10,0,0,126,3,3,11,6,10,0,0,0,0,34,0,5,14,25,32,10,9,0,0,97,0,3,7,11,11,7,4,0,0,43,5,18,56,71,53,50,20,3,0,271,4,4,10,11,14,16,3,0,0,61,0,6,34,42,45,25,11,0,0,155,3,9,13,31,35,36,4,3,0,138,0,5,20,36,31,24,10,5,0,132,7,8,7,12,11,3,3,0,0,42,4,4,13,19,17,17,0,0,3,72,7,7,22,27,36,15,0,4,0,123
POA6155,0,9,9,15,12,3,6,0,0,55,3,26,164,267,244,84,13,0,0,802,27,57,180,291,286,178,43,0,0,1062,0,10,29,58,81,40,6,0,0,231,77,153,312,417,363,205,52,3,0,1573,22,42,93,131,142,99,26,0,0,552,159,249,222,191,174,133,39,0,0,1167,253,160,152,114,112,45,19,3,0,856,15,59,180,201,253,201,48,4,0,951,8,15,26,50,34,22,0,0,0,157,0,13,60,92,93,37,13,0,0,310,7,11,26,32,46,32,15,0,0,166,14,58,236,331,293,123,46,3,0,1096,13,55,53,82,99,46,25,3,0,373,11,44,106,199,253,187,34,8,0,844,14,48,87,164,169,138,49,0,0,677,10,49,126,185,153,100,40,3,0,679,33,36,46,28,29,24,12,0,0,201,28,43,94,113,132,107,37,8,0,546,37,79,156,151,145,110,26,5,0,717
POA6156,0,0,0,3,8,3,3,0,0,24,0,0,62,98,101,35,3,0,0,299,15,21,63,71,97,43,9,6,0,315,0,0,14,13,16,14,0,0,0,54,15,56,143,157,132,59,23,0,3,583,3,6,17,26,43,21,4,0,0,129,41,52,40,46,48,31,13,0,0,266,59,35,37,25,15,12,3,0,0,183,6,13,47,51,66,45,11,0,0,235,3,3,13,10,9,0,0,0,0,38,0,0,21,38,30,14,5,0,0,112,3,8,22,25,25,13,11,3,0,115,8,18,87,91,95,69,26,3,0,397,3,12,27,17,20,16,5,0,0,97,3,4,31,56,84,44,16,0,0,240,8,14,40,44,51,46,17,0,0,221,3,22,43,56,53,43,4,0,0,221,11,13,23,8,13,17,5,0,0,87,3,18,27,24,32,16,5,3,0,124,14,20,39,68,52,43,4,5,0,250
POA6157,0,3,8,0,3,10,0,3,0,33,0,6,45,63,90,25,3,0,0,228,4,5,33,54,66,48,20,0,0,233,0,0,12,17,13,6,0,0,0,54,7,44,140,119,116,41,21,5,0,476,10,14,21,25,30,27,5,0,0,128,43,49,28,43,39,31,6,3,0,236,49,42,34,29,8,11,3,0,0,180,3,3,31,38,62,39,18,0,0,190,3,4,13,10,10,7,0,0,0,50,3,7,10,12,20,16,0,0,0,71,0,3,10,22,12,13,3,0,0,63,0,9,72,90,57,34,13,5,0,286,3,4,15,16,20,12,3,0,0,75,0,6,45,47,60,38,11,0,0,206,4,11,49,44,49,52,21,0,0,233,3,13,34,50,41,43,21,0,0,208,7,10,18,7,12,9,0,0,0,69,3,11,16,21,17,15,6,0,0,91,4,10,37,37,39,27,17,0,0,172
POA6158,0,0,5,0,0,4,0,0,0,10,0,0,27,30,46,20,3,0,0,129,3,10,11,23,26,20,6,0,0,108,0,0,5,9,7,9,0,0,0,28,3,16,54,56,61,47,7,0,0,247,0,7,5,11,12,23,3,0,0,62,18,25,11,17,20,19,10,0,0,123,26,30,18,8,9,5,3,0,0,99,0,3,10,13,15,20,6,0,0,72,0,4,3,4,5,4,3,0,0,27,0,3,4,26,24,10,3,0,0,70,0,0,4,13,17,3,10,0,0,46,3,9,26,47,72,43,17,4,0,217,0,0,0,9,9,6,0,0,0,40,0,3,12,22,48,32,3,0,0,121,3,7,13,19,33,56,13,0,0,138,0,13,20,30,38,32,10,4,0,150,9,7,4,9,6,7,0,0,0,44,0,3,9,6,10,10,0,0,0,42,0,5,14,18,24,17,3,0,0,90
POA6159,0,0,0,0,0,0,3,0,0,6,0,0,19,16,15,10,4,0,0,63,0,0,5,8,5,8,0,0,0,41,0,0,0,0,0,3,0,0,0,5,0,9,26,13,13,12,4,3,0,77,0,0,5,0,4,3,8,0,0,22,8,6,4,6,10,7,9,0,0,46,12,5,11,6,6,11,0,0,0,51,0,0,13,12,6,9,0,0,0,36,0,0,3,0,4,3,3,0,0,17,0,3,0,10,11,6,3,0,0,33,0,0,5,4,5,4,5,3,0,34,0,5,28,35,17,23,19,3,0,124,0,8,7,4,14,0,0,0,0,24,0,0,9,9,14,8,5,0,0,48,6,6,8,8,11,3,9,0,0,54,3,4,20,15,15,17,4,0,0,84,0,4,8,0,3,0,5,0,0,16,0,0,4,4,5,3,0,0,0,15,3,0,9,11,16,10,5,0,0,53
POA6160,0,0,0,3,3,0,0,0,0,9,0,7,35,32,29,12,3,0,0,115,3,3,37,28,26,16,4,0,0,121,0,0,5,8,9,3,0,0,0,29,4,19,76,43,37,24,6,0,0,201,0,0,3,9,14,12,0,0,0,42,11,21,36,15,14,14,5,0,0,114,30,22,53,18,9,7,3,0,0,139,0,0,18,23,32,25,11,0,0,110,3,3,12,7,12,4,0,0,0,35,0,0,5,14,14,3,0,3,0,38,0,0,5,7,4,10,3,0,0,34,3,5,66,60,55,33,20,5,0,246,0,6,9,13,4,8,4,0,0,43,0,6,39,26,24,25,11,0,0,131,3,13,40,27,44,42,12,4,0,185,3,12,54,37,29,30,13,3,0,183,4,0,19,10,8,8,8,0,0,61,0,3,14,14,10,10,0,0,0,49,3,5,40,28,26,14,4,0,0,125
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,14,3,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,3,3,3,5,3,6,7,0,28,0,4,40,41,43,24,0,0,0,149,7,7,35,51,43,34,11,0,0,181,0,0,9,6,7,9,0,0,0,31,7,23,91,81,81,55,14,0,0,355,0,3,9,20,10,13,4,0,0,61,32,41,32,21,26,23,0,0,0,177,27,29,48,18,16,15,3,4,0,157,0,5,26,30,48,32,12,0,0,156,8,0,11,5,13,5,0,0,0,43,0,0,8,14,15,13,4,0,0,53,3,0,7,3,5,10,9,0,0,39,0,13,52,83,76,49,27,0,0,299,0,3,14,16,13,17,0,0,0,68,0,3,44,43,41,44,10,3,0,188,7,10,28,43,70,52,18,3,0,224,0,4,23,45,46,34,11,0,0,155,4,9,18,15,11,3,4,0,0,60,4,6,15,7,13,9,5,0,0,70,4,14,30,33,36,21,6,0,0,148
POA6163,0,8,20,16,15,20,7,0,0,97,0,17,189,189,170,72,13,0,0,648,37,60,262,341,283,243,55,4,0,1285,0,5,22,50,51,47,5,0,0,183,54,221,511,488,441,270,46,5,0,2038,6,35,82,116,111,91,16,4,0,454,136,155,223,146,108,110,45,5,0,933,133,129,166,107,61,42,17,0,0,650,13,39,157,158,226,203,44,3,0,839,3,15,33,30,29,22,3,0,0,128,0,7,40,46,40,29,3,0,0,167,4,11,34,40,28,31,15,0,0,166,3,39,211,226,174,127,29,3,0,811,10,21,81,81,83,82,15,3,0,373,8,36,158,171,188,149,33,0,0,740,13,47,135,136,171,162,41,0,0,698,6,42,143,137,140,114,31,7,0,612,30,40,43,48,40,28,7,0,0,232,21,45,137,78,106,76,22,0,0,488,38,69,186,167,132,121,28,7,0,738
POA6164,3,12,30,26,26,10,6,0,0,117,7,43,362,366,251,116,0,0,0,1146,43,120,373,475,358,175,50,0,0,1595,3,8,71,80,71,31,11,0,0,278,95,263,783,714,480,236,33,0,0,2609,16,52,159,163,136,64,19,0,0,609,137,214,263,231,160,101,34,3,0,1135,242,147,167,113,72,21,9,0,0,772,12,69,227,254,301,214,38,3,0,1119,3,13,41,49,33,11,3,0,0,159,0,14,93,119,61,34,7,0,0,328,9,12,43,56,39,19,7,0,0,184,11,37,357,374,175,57,25,0,0,1042,17,23,96,99,94,67,12,0,0,403,3,49,225,273,199,111,24,3,0,893,14,45,146,163,138,102,29,0,0,637,7,42,172,195,133,89,32,0,0,660,31,21,60,52,23,12,0,0,0,213,34,72,169,142,103,76,15,0,0,614,44,86,245,244,215,99,20,3,0,953
POA6165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6166,0,4,9,9,19,7,12,3,0,57,0,3,27,45,32,19,5,0,0,134,8,15,53,81,86,56,13,0,0,315,0,0,4,12,14,5,3,0,0,45,25,73,87,98,109,65,18,3,0,478,6,4,19,18,20,26,10,0,0,100,39,22,25,27,26,29,6,0,0,164,28,8,21,15,12,4,0,0,0,87,0,13,26,55,72,43,8,0,0,224,3,0,3,0,4,8,0,0,0,19,0,0,0,7,14,3,3,0,0,34,0,3,10,8,9,3,5,0,0,35,0,12,25,31,30,26,9,0,0,134,3,8,12,9,20,16,3,0,0,63,0,6,30,20,45,36,3,0,0,150,0,6,14,15,21,19,8,0,0,80,0,7,17,19,18,16,3,0,0,80,4,8,0,3,3,3,3,0,0,27,8,8,22,31,16,24,8,4,0,118,3,22,28,39,42,30,12,0,0,168
POA6167,3,10,14,14,11,14,3,0,0,69,0,19,110,116,80,35,3,0,0,370,22,60,159,209,149,91,19,0,0,710,0,5,31,32,26,11,3,0,0,104,37,118,299,255,199,96,18,0,0,1025,4,14,65,57,57,30,4,0,0,234,46,66,110,86,63,29,6,0,0,409,87,44,59,36,22,8,0,0,0,260,3,27,123,129,123,79,18,0,0,508,3,5,16,12,9,3,0,0,0,48,0,0,20,21,14,3,0,0,0,68,0,8,24,22,14,8,0,0,0,65,4,21,109,85,49,22,5,0,0,286,4,12,53,44,38,29,3,0,0,182,0,17,118,84,72,54,12,0,0,360,3,13,49,42,28,28,9,0,0,169,4,4,45,55,40,34,7,5,0,191,8,9,18,11,13,8,0,0,0,69,4,29,77,55,41,18,4,0,0,237,22,39,108,96,88,62,8,0,0,418
POA6168,0,3,7,8,5,7,0,0,0,27,3,22,74,98,95,59,9,0,0,364,8,39,108,105,162,119,15,3,0,558,0,9,18,22,26,16,4,0,0,90,33,88,206,185,211,151,18,0,0,895,0,11,27,25,35,36,10,0,0,145,39,60,61,63,49,48,16,0,0,335,62,52,46,31,14,23,11,0,0,239,3,14,46,57,107,88,25,3,0,348,0,7,4,0,3,4,0,0,0,25,0,4,11,8,14,8,3,0,0,45,3,0,9,16,16,12,3,0,0,66,4,16,33,50,33,22,13,0,0,169,6,14,31,36,31,32,0,3,0,151,32,175,252,125,130,104,15,4,0,836,0,7,27,27,29,32,16,0,0,135,0,10,21,34,27,47,16,4,0,162,3,3,7,13,8,9,3,0,0,51,14,19,41,35,40,36,6,3,0,200,18,32,72,54,72,72,6,0,0,328
POA6169,0,4,13,12,11,17,0,0,0,55,0,24,184,230,170,101,13,0,0,733,23,75,170,181,277,210,17,0,0,949,0,10,33,41,39,42,5,0,0,170,60,173,381,316,307,168,26,0,0,1429,6,17,42,51,61,53,4,0,0,244,96,126,102,65,72,65,13,0,0,541,123,63,47,37,27,18,8,0,0,316,10,29,76,105,136,135,27,3,0,510,7,10,17,9,16,6,0,0,0,75,0,5,12,21,28,24,3,0,0,91,3,0,13,15,30,20,12,3,0,99,3,21,78,74,77,71,22,3,0,344,6,30,44,51,53,41,8,0,0,238,11,63,160,164,201,133,29,0,0,755,10,17,38,56,53,61,6,0,0,246,3,20,36,38,57,39,11,4,0,211,14,11,8,10,11,16,0,0,0,81,14,36,65,52,72,48,10,3,0,304,22,50,88,104,124,76,14,3,0,483
POA6170,0,0,7,3,3,3,0,0,0,19,3,13,82,59,45,12,0,0,0,217,6,33,97,90,71,30,3,0,0,330,0,7,20,18,19,6,0,0,0,62,17,57,185,100,78,39,3,0,0,493,3,13,54,40,25,3,0,0,0,141,32,50,76,48,26,14,3,0,0,246,54,45,50,30,8,3,0,0,0,198,0,19,100,60,60,32,9,0,0,280,7,0,19,3,3,4,0,0,0,35,0,4,29,13,5,0,0,0,0,53,0,0,10,5,3,7,0,0,0,28,0,12,87,67,23,14,3,0,0,211,5,9,35,20,21,18,3,0,0,107,0,27,102,67,52,28,4,0,0,285,0,10,25,37,16,8,0,0,0,101,4,7,41,35,22,18,0,0,0,126,3,3,7,10,6,4,0,0,0,36,5,16,50,37,27,11,5,0,0,149,3,21,53,48,24,17,3,3,0,169
POA6171,3,11,8,19,14,9,5,3,0,69,3,35,328,289,194,65,4,0,0,919,17,72,237,218,181,96,8,0,0,830,4,12,52,44,45,13,0,0,0,171,59,185,509,379,247,97,15,0,0,1490,4,29,82,74,60,26,6,0,0,283,77,101,132,103,63,30,5,0,0,511,122,37,67,43,25,11,4,0,0,308,9,35,145,119,129,77,9,0,0,521,6,9,21,7,17,4,0,0,0,68,0,3,39,29,20,6,3,0,0,99,0,12,23,21,31,15,4,0,0,98,5,13,133,107,76,27,8,0,0,372,3,19,43,46,41,19,11,0,0,177,4,72,248,209,166,61,7,0,0,766,10,10,49,58,38,32,6,0,0,205,4,10,47,72,40,25,8,0,0,202,8,14,24,15,11,5,3,0,0,72,14,39,91,73,48,34,8,0,0,307,12,38,119,100,66,36,7,0,0,384
