POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA6160,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,18,0,0,9,34,21,21,3,0,0,93,0,0,0,5,0,3,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,19,3,3,0,0,0,30,0,0,0,12,0,0,3,0,0,15,0,0,0,11,7,6,3,7,0,47,0,0,3,3,3,9,3,0,0,19,0,0,5,10,4,11,0,0,4,34,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,15,3,4,3,0,0,38
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,10,8,11,4,4,0,28,0,0,5,50,28,28,12,3,0,122,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,14,3,0,0,0,0,32,0,0,0,5,3,4,3,6,0,16,0,3,0,14,11,7,14,8,3,59,0,0,0,0,0,3,0,0,0,10,0,0,0,30,8,11,7,0,0,57,0,0,0,3,0,3,5,3,8,20,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,9,3,3,0,0,36
POA6163,0,0,3,15,4,5,3,0,0,33,0,0,0,12,10,8,12,3,0,33,0,0,0,12,0,0,0,0,0,18,0,3,0,16,17,19,27,11,11,103,9,37,53,219,117,108,38,6,4,586,0,0,0,9,13,7,7,9,3,43,0,0,5,9,0,0,0,0,0,19,0,0,0,5,5,3,0,0,0,17,13,83,79,254,71,39,13,4,0,554,0,0,0,18,7,20,8,4,0,59,0,9,8,49,53,48,65,42,13,273,0,8,45,64,25,35,13,11,0,194,0,12,36,98,44,43,21,11,4,267,0,0,0,8,7,21,22,8,7,77,0,4,0,29,0,13,9,3,0,60,0,0,0,31,3,3,0,0,0,37,0,5,7,42,21,10,3,0,0,86,0,0,0,3,0,4,3,3,0,11,0,0,0,3,4,3,6,0,0,16,0,9,15,40,17,8,15,0,0,116
POA6164,0,0,3,17,8,0,3,0,0,38,0,0,0,14,3,7,3,4,0,36,0,0,5,25,0,0,0,0,0,32,0,3,3,10,8,12,12,4,0,55,26,103,140,377,156,77,33,4,0,920,0,10,0,12,10,8,6,4,0,43,0,3,3,24,4,6,0,0,0,45,0,0,0,0,3,0,0,0,0,7,16,97,110,267,121,40,6,4,0,648,0,3,3,39,17,25,5,3,0,100,0,16,29,89,74,73,37,13,3,335,3,18,52,110,59,52,19,3,0,326,4,51,96,288,139,60,26,6,5,678,0,0,0,10,7,4,3,3,0,39,0,7,12,45,18,15,8,3,3,112,3,0,11,53,5,4,0,0,0,74,4,8,15,66,16,9,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,3,10,7,35,10,7,3,0,0,76
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,3,16,0,9,11,35,21,19,11,3,0,102,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,29,9,3,5,0,0,75,0,0,0,3,3,3,3,3,0,13,0,0,0,10,12,13,4,3,0,53,0,3,0,4,0,0,0,0,0,12,0,5,4,28,8,5,4,0,0,54,0,0,0,3,3,3,4,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,11,3,0,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,13
POA6167,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,3,0,4,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,4,9,5,10,42,6,64,87,265,87,66,15,3,0,605,0,0,0,3,0,0,4,3,0,12,0,0,3,6,3,0,0,0,0,15,0,0,0,3,4,0,3,0,0,11,4,93,86,223,75,34,13,0,0,524,0,0,0,13,0,5,3,0,0,18,3,0,0,25,23,25,24,23,10,135,0,9,4,19,10,11,0,3,0,55,0,12,16,72,33,21,3,3,3,161,0,0,0,0,0,0,0,0,0,5,0,9,4,15,12,0,0,0,0,39,0,0,3,13,0,0,0,0,0,20,0,4,3,34,12,14,3,0,0,63,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,3,3,0,0,25
POA6168,0,0,0,3,0,5,3,0,0,17,0,0,0,11,3,3,0,3,0,20,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,11,25,14,12,64,9,44,73,164,133,111,32,31,7,595,0,6,3,7,8,4,7,8,0,40,0,0,0,8,0,0,0,0,0,10,0,0,0,7,0,3,0,0,0,6,6,18,20,100,33,40,3,0,0,229,0,0,0,4,5,3,0,3,0,17,0,0,10,28,32,59,61,41,13,256,0,0,0,4,3,8,3,0,3,23,0,5,16,37,19,21,11,4,3,119,0,0,0,0,4,7,3,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,6,6,40,14,5,4,0,0,80,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,3,3,0,0,25
POA6169,0,0,0,0,3,0,4,0,0,9,0,0,0,6,0,0,7,0,0,12,0,0,0,3,0,0,0,0,0,6,0,0,4,7,3,11,22,12,5,63,9,103,104,303,162,104,41,16,3,847,0,5,3,8,11,6,13,6,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,13,3,22,14,78,30,45,5,3,0,205,0,0,0,9,0,8,3,3,0,22,0,14,15,66,54,65,55,35,15,315,0,0,3,9,4,4,10,4,0,36,3,15,31,74,51,33,17,3,0,231,0,0,0,0,4,0,3,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,8,9,43,22,13,3,0,0,101,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,8,18,4,13,8,3,0,59
POA6170,0,0,3,7,4,0,0,0,0,17,0,0,0,0,0,6,0,0,0,8,0,0,0,13,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,12,6,38,46,155,51,32,14,0,0,347,0,0,0,3,0,0,0,0,0,5,0,0,7,17,3,0,0,0,0,28,0,0,0,3,0,0,0,0,0,4,4,70,72,169,51,8,8,0,0,387,0,0,0,7,0,3,0,0,0,8,3,3,0,13,8,3,4,0,0,37,3,0,11,16,7,3,0,0,0,44,3,6,19,55,22,10,3,4,0,111,0,0,0,7,0,0,0,0,0,4,0,6,0,11,0,3,0,0,0,24,0,0,0,5,0,0,0,0,0,9,0,0,3,23,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,3,0,0,15
POA6171,0,3,0,10,3,0,0,0,0,15,0,0,0,3,3,0,0,0,0,13,0,3,0,4,0,0,0,0,0,7,0,0,0,17,7,9,20,6,0,67,29,147,149,404,124,70,29,6,3,969,0,4,3,13,4,9,6,0,0,36,0,0,0,3,3,0,0,0,0,13,0,0,0,6,0,0,0,0,0,13,0,24,20,75,17,14,0,0,0,147,0,0,0,8,4,3,0,0,0,17,3,22,21,81,50,29,22,9,3,230,0,0,7,22,10,9,0,0,0,47,5,49,78,179,75,30,13,3,3,445,0,0,0,3,0,0,0,0,0,4,0,3,0,15,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,3,0,20,11,0,0,0,0,36,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,12,21,4,3,3,0,0,60
POA6172,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,3,5,5,4,3,23,6,68,76,172,70,57,11,0,0,463,0,3,0,3,7,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,8,22,12,4,0,0,0,48,0,0,0,0,0,0,0,0,0,3,0,8,11,27,31,21,7,3,0,106,0,0,0,4,0,0,0,0,0,12,0,7,16,52,22,12,4,3,3,126,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9,0,0,0,17
POA6173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,16,5,31,33,108,48,13,9,8,0,253,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,19,11,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,24,19,55,41,10,3,4,0,153,0,0,0,0,0,0,0,0,0,5,3,20,33,62,28,8,3,7,0,162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,4,0,0,0,25
POA6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,15,42,13,8,0,0,0,93,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,3,3,0,0,16,0,0,0,3,0,0,0,0,0,5,0,3,6,14,9,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10
POA6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,15,16,32,18,9,3,0,0,96,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,8,3,3,0,24,0,0,0,3,0,0,0,3,0,5,0,3,0,10,6,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9
POA6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,11,27,70,23,12,4,0,0,144,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,8,8,19,10,4,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,9,10,5,6,3,0,37,0,0,0,0,3,0,0,0,0,6,0,6,15,39,18,5,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,4,3,27,0,9,18,55,30,30,20,3,0,160,0,0,0,4,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,20,6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,4,5,12,16,15,14,0,72,0,0,0,0,3,0,0,0,0,6,0,9,7,15,4,5,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,0,0,21
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,4,6,12,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,13,0,0,0,0,3,0,0,0,0,3,0,3,3,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4
POA6210,0,0,0,8,4,7,5,0,0,34,0,0,0,0,5,3,0,9,3,22,0,0,0,9,0,0,0,0,0,15,0,4,3,19,12,35,75,31,20,205,8,129,146,425,255,210,107,40,7,1328,0,0,6,13,7,8,11,7,11,56,0,6,0,15,0,0,0,0,0,29,0,4,7,8,5,0,0,0,0,25,4,54,62,192,87,48,22,4,0,468,0,3,0,17,3,8,4,4,5,48,5,23,30,55,74,77,100,60,22,440,0,3,7,21,15,15,4,9,0,65,4,55,98,156,112,41,38,16,3,534,0,0,0,0,0,0,0,0,0,3,7,16,0,34,0,0,4,0,0,66,0,0,0,9,3,0,3,0,0,15,0,17,14,69,45,27,7,0,0,180,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,16,26,17,19,15,3,0,98
POA6211,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,7,0,28,4,15,10,39,24,30,7,3,0,132,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,11,0,7,0,0,0,27,0,0,0,3,0,0,0,0,0,4,0,3,3,6,5,13,13,3,0,49,0,0,0,3,0,3,0,0,0,9,0,10,13,26,11,8,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,3,13,17,8,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
