region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
POA6072,0,0,0,0,43,43,0,0,0,0,24,24,4,0,0,0,24,28,32,0,3,0,9,44,60,0,5,0,9,74,52,3,10,3,0,68,30,3,4,3,0,40,16,0,0,3,3,22,4,0,0,0,0,4,198,6,22,9,112,347,0,0,0,0,33,33,0,0,0,0,26,26,10,3,3,0,21,37,36,0,3,0,11,50,63,4,12,0,6,85,44,0,9,5,3,61,29,0,3,4,0,36,9,0,0,3,0,12,0,0,0,8,0,8,191,7,30,20,100,348,0,0,0,0,76,76,0,0,0,0,50,50,14,3,3,0,45,65,68,0,6,0,20,94,123,4,17,0,15,159,96,3,19,8,3,129,59,3,7,7,0,76,25,0,0,6,3,34,4,0,0,8,0,12,389,13,52,29,212,695
POA6073,0,0,0,0,123,123,3,0,0,0,69,72,24,4,5,0,51,84,95,6,10,0,59,170,172,11,25,0,45,253,175,9,28,5,17,234,112,3,12,11,4,142,71,3,9,13,0,96,18,0,3,0,0,21,670,36,92,29,368,1195,0,0,0,0,102,102,0,0,0,0,63,63,41,0,0,0,54,95,149,12,22,4,32,219,160,4,42,5,16,227,172,9,32,5,11,229,104,7,24,26,6,167,49,3,19,52,0,123,6,0,3,61,4,74,681,35,142,153,288,1299,0,0,0,0,225,225,3,0,0,0,132,135,65,4,5,0,105,179,244,18,32,4,91,389,332,15,67,5,61,480,347,18,60,10,28,463,216,10,36,37,10,309,120,6,28,65,0,219,24,0,6,61,4,95,1351,71,234,182,656,2494
POA6074,0,0,0,0,42,42,0,0,0,0,28,28,8,0,0,0,19,27,39,4,0,0,22,65,58,5,7,0,4,74,58,4,13,3,3,81,41,0,5,0,0,46,12,0,0,0,0,12,5,0,0,0,0,5,221,13,25,3,118,380,0,0,0,0,36,36,0,0,0,0,15,15,12,0,4,0,17,33,49,5,9,3,9,75,67,5,15,0,7,94,52,0,11,5,6,74,36,3,4,3,0,46,8,0,0,6,3,17,0,0,0,6,0,6,224,13,43,23,93,396,0,0,0,0,78,78,0,0,0,0,43,43,20,0,4,0,36,60,88,9,9,3,31,140,125,10,22,0,11,168,110,4,24,8,9,155,77,3,9,3,0,92,20,0,0,6,3,29,5,0,0,6,0,11,445,26,68,26,211,776
POA6076,0,0,0,3,867,870,8,0,0,0,553,561,260,17,12,3,466,758,885,34,87,0,298,1304,1128,63,147,10,168,1516,1267,47,173,34,65,1586,981,32,73,35,29,1150,462,4,22,55,15,558,96,3,6,62,10,177,5087,200,520,202,2471,8480,3,0,0,0,856,859,26,4,3,3,522,558,381,12,23,0,348,764,1055,61,145,9,207,1477,1227,75,213,32,99,1646,1271,40,232,65,61,1669,823,21,130,169,21,1164,338,7,49,241,10,645,51,0,21,209,3,284,5175,220,816,728,2127,9066,3,0,0,3,1723,1729,34,4,3,3,1075,1119,641,29,35,3,814,1522,1940,95,232,9,505,2781,2355,138,360,42,267,3162,2538,87,405,99,126,3255,1804,53,203,204,50,2314,800,11,71,296,25,1203,147,3,27,271,13,461,10262,420,1336,930,4598,17546
POA6077,0,0,0,0,60,60,0,0,0,0,58,58,14,0,0,0,30,44,41,3,4,3,12,63,116,3,9,0,8,136,110,9,12,8,0,139,61,0,16,6,0,83,30,0,3,6,0,39,6,0,0,3,3,12,378,15,44,26,171,634,0,0,0,0,60,60,3,0,0,0,41,44,17,5,4,0,24,50,55,7,4,0,16,82,128,0,3,7,5,143,108,0,13,0,4,125,54,0,17,14,4,89,21,0,4,21,0,46,3,0,3,7,0,13,389,12,48,49,154,652,0,0,0,0,120,120,3,0,0,0,99,102,31,5,4,0,54,94,96,10,8,3,28,145,244,3,12,7,13,279,218,9,25,8,4,264,115,0,33,20,4,172,51,0,7,27,0,85,9,0,3,10,3,25,767,27,92,75,325,1286
POA6078,0,0,0,0,40,40,0,0,0,0,32,32,13,0,0,0,27,40,27,3,3,0,9,42,68,3,6,0,5,82,59,0,6,3,3,71,28,0,8,3,0,39,5,0,3,3,0,11,3,0,0,0,0,3,203,6,26,9,116,360,0,0,0,0,42,42,0,0,0,0,21,21,15,0,0,0,15,30,48,3,5,0,4,60,66,4,9,0,4,83,58,3,6,0,3,70,20,0,0,0,0,20,0,0,0,3,0,3,0,0,0,0,0,0,207,10,20,3,89,329,0,0,0,0,82,82,0,0,0,0,53,53,28,0,0,0,42,70,75,6,8,0,13,102,134,7,15,0,9,165,117,3,12,3,6,141,48,0,8,3,0,59,5,0,3,6,0,14,3,0,0,0,0,3,410,16,46,12,205,689
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6081,0,0,0,0,207,207,3,0,0,0,125,128,64,0,0,0,93,157,272,14,21,0,74,381,284,11,23,5,52,375,221,8,34,3,22,288,135,3,18,3,5,164,53,3,3,14,3,76,6,0,0,0,3,9,1038,39,99,25,584,1785,0,0,0,0,184,184,7,0,0,0,92,99,96,3,7,4,84,194,301,19,28,0,67,415,303,20,62,4,34,423,225,12,40,10,13,300,93,9,20,11,3,136,26,0,5,20,0,51,4,0,0,12,0,16,1055,63,162,61,477,1818,0,0,0,0,391,391,10,0,0,0,217,227,160,3,7,4,177,351,573,33,49,0,141,796,587,31,85,9,86,798,446,20,74,13,35,588,228,12,38,14,8,300,79,3,8,34,3,127,10,0,0,12,3,25,2093,102,261,86,1061,3603
POA6082,0,0,0,0,140,140,3,0,0,0,105,108,52,0,0,0,64,116,148,9,18,0,55,230,177,15,38,0,34,264,167,5,24,7,10,213,93,4,17,0,0,114,38,0,3,11,4,56,4,0,0,0,0,4,682,33,100,18,412,1245,0,0,0,0,127,127,9,0,0,0,47,56,82,3,5,0,55,145,160,16,21,3,37,237,179,17,48,5,35,284,157,4,33,10,13,217,77,0,20,9,4,110,26,0,3,13,0,42,3,0,0,5,0,8,693,40,130,45,318,1226,0,0,0,0,267,267,12,0,0,0,152,164,134,3,5,0,119,261,308,25,39,3,92,467,356,32,86,5,69,548,324,9,57,17,23,430,170,4,37,9,4,224,64,0,6,24,4,98,7,0,0,5,0,12,1375,73,230,63,730,2471
POA6083,0,0,0,0,148,148,0,0,0,0,72,72,26,3,0,0,59,88,179,4,17,3,58,261,240,14,50,0,44,348,204,9,30,7,9,259,116,0,22,8,10,156,44,4,9,0,5,62,7,0,0,0,0,7,816,34,128,18,405,1401,0,0,0,0,144,144,0,0,0,0,53,53,58,3,3,0,51,115,211,11,16,0,59,297,278,9,37,3,29,356,177,5,40,10,13,245,113,0,15,13,0,141,23,0,3,7,0,33,0,0,0,5,0,5,860,28,114,38,349,1389,0,0,0,0,292,292,0,0,0,0,125,125,84,6,3,0,110,203,390,15,33,3,117,558,518,23,87,3,73,704,381,14,70,17,22,504,229,0,37,21,10,297,67,4,12,7,5,95,7,0,0,5,0,12,1676,62,242,56,754,2790
POA6084,0,0,0,0,221,221,3,3,0,0,137,143,107,6,4,0,135,252,334,18,34,0,112,498,393,10,60,4,69,536,313,15,68,3,24,423,206,13,21,7,9,256,57,0,9,11,4,81,5,0,0,7,0,12,1418,65,196,32,711,2422,0,0,0,0,277,277,17,3,0,0,124,144,172,8,8,0,138,326,371,21,64,0,95,551,397,24,75,9,42,547,295,15,47,17,12,386,164,3,28,19,0,214,29,3,0,20,4,56,4,0,0,10,4,18,1449,77,222,75,696,2519,0,0,0,0,498,498,20,6,0,0,261,287,279,14,12,0,273,578,705,39,98,0,207,1049,790,34,135,13,111,1083,608,30,115,20,36,809,370,16,49,26,9,470,86,3,9,31,8,137,9,0,0,17,4,30,2867,142,418,107,1407,4941
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,13
POA6100,0,0,0,0,299,299,31,0,0,0,732,763,622,19,27,0,1195,1863,623,35,81,0,390,1129,460,58,168,8,234,928,439,45,138,7,116,745,184,13,67,20,55,339,123,4,22,22,15,186,30,0,4,10,4,48,2512,174,507,67,3040,6300,8,0,0,0,302,310,81,4,8,0,632,725,734,17,28,4,818,1601,551,25,97,4,252,929,437,42,172,16,134,801,382,38,141,33,73,667,159,7,66,66,22,320,85,3,25,109,11,233,11,0,5,83,5,104,2448,136,542,315,2249,5690,8,0,0,0,601,609,112,4,8,0,1364,1488,1356,36,55,4,2013,3464,1174,60,178,4,642,2058,897,100,340,24,368,1729,821,83,279,40,189,1412,343,20,133,86,77,659,208,7,47,131,26,419,41,0,9,93,9,152,4960,310,1049,382,5289,11990
POA6101,3,0,0,0,427,430,31,0,0,0,770,801,590,16,21,0,1036,1663,708,34,87,4,441,1274,455,41,146,4,252,898,319,67,171,17,115,689,200,20,94,20,60,394,113,11,28,34,29,215,41,4,5,34,8,92,2460,193,552,113,3138,6456,3,0,0,0,312,315,56,5,0,0,649,710,718,32,40,0,837,1627,678,48,107,9,360,1202,405,45,177,18,187,832,292,53,221,54,77,697,160,7,90,74,30,361,91,8,39,141,15,294,22,3,20,149,3,197,2425,201,694,445,2470,6235,6,0,0,0,739,745,87,5,0,0,1419,1511,1308,48,61,0,1873,3290,1386,82,194,13,801,2476,860,86,323,22,439,1730,611,120,392,71,192,1386,360,27,184,94,90,755,204,19,67,175,44,509,63,7,25,183,11,289,4885,394,1246,558,5608,12691
POA6102,0,0,0,0,465,465,28,3,3,0,1321,1355,479,18,17,0,1078,1592,446,24,45,3,266,784,258,40,87,8,163,556,202,36,111,6,81,436,148,17,66,25,43,299,189,12,35,58,21,315,103,5,12,97,8,225,1853,155,376,197,3446,6027,0,0,3,0,462,465,59,3,3,0,1211,1276,530,25,28,4,655,1242,384,42,68,10,191,695,240,34,120,26,124,544,177,28,143,43,55,446,142,18,107,100,24,391,173,6,73,337,26,615,78,3,25,447,27,580,1783,159,570,967,2775,6254,0,0,3,0,927,930,87,6,6,0,2532,2631,1009,43,45,4,1733,2834,830,66,113,13,457,1479,498,74,207,34,287,1100,379,64,254,49,136,882,290,35,173,125,67,690,362,18,108,395,47,930,181,8,37,544,35,805,3636,314,946,1164,6221,12281
POA6103,0,0,0,0,199,199,16,0,0,0,402,418,334,10,17,0,681,1042,345,27,47,4,255,678,251,27,83,8,153,522,192,29,115,3,78,417,129,19,51,8,21,228,76,3,28,21,9,137,27,0,6,16,0,49,1370,115,347,60,1798,3690,3,0,0,0,207,210,31,3,0,0,371,405,404,17,25,4,457,907,312,35,50,9,150,556,227,31,118,23,81,480,146,18,116,27,46,353,127,17,82,74,11,311,49,9,19,117,5,199,13,3,7,68,0,91,1312,133,417,322,1328,3512,3,0,0,0,406,409,47,3,0,0,773,823,738,27,42,4,1138,1949,657,62,97,13,405,1234,478,58,201,31,234,1002,338,47,231,30,124,770,256,36,133,82,32,539,125,12,47,138,14,336,40,3,13,84,0,140,2682,248,764,382,3126,7202
POA6104,0,0,0,0,365,365,17,3,0,0,505,525,415,8,16,0,824,1263,548,45,93,3,374,1063,447,38,165,7,210,867,408,35,164,23,83,713,292,23,79,23,33,450,170,16,30,38,28,282,34,3,10,19,9,75,2331,171,557,113,2431,5603,0,0,0,0,341,341,55,3,3,0,446,507,527,32,33,0,580,1172,531,48,113,7,253,952,415,38,192,16,159,820,397,54,171,59,52,733,227,20,70,92,22,431,116,0,38,187,12,353,19,0,8,157,5,189,2287,195,628,518,1870,5498,0,0,0,0,706,706,72,6,3,0,951,1032,942,40,49,0,1404,2435,1079,93,206,10,627,2015,862,76,357,23,369,1687,805,89,335,82,135,1446,519,43,149,115,55,881,286,16,68,225,40,635,53,3,18,176,14,264,4618,366,1185,631,4301,11101
POA6105,0,0,0,0,386,386,28,0,0,0,521,549,438,17,17,4,714,1190,570,31,71,0,380,1052,439,51,143,6,245,884,371,30,134,13,70,618,313,14,70,20,37,454,228,5,27,62,6,328,59,3,4,37,5,108,2446,151,466,142,2364,5569,0,0,0,0,384,384,70,5,0,0,426,501,519,25,25,5,530,1104,507,46,88,11,254,906,380,46,182,29,133,770,379,37,150,64,53,683,302,14,70,138,30,554,174,4,34,223,21,456,29,0,10,124,0,163,2360,177,559,594,1831,5521,0,0,0,0,770,770,98,5,0,0,947,1050,957,42,42,9,1244,2294,1077,77,159,11,634,1958,819,97,325,35,378,1654,750,67,284,77,123,1301,615,28,140,158,67,1008,402,9,61,285,27,784,88,3,14,161,5,271,4806,328,1025,736,4195,11090
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,6,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,0,0,6,0,0,0,0,3,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,9,21
POA6107,4,0,3,0,1149,1156,96,6,5,0,1943,2050,1585,62,53,5,2244,3949,1643,90,159,6,805,2703,1255,105,291,16,416,2083,1126,93,312,15,161,1707,729,47,122,54,62,1014,394,9,45,67,25,540,70,0,9,46,15,140,6902,412,999,209,6820,15342,13,0,3,0,1130,1146,236,9,7,0,1522,1774,1793,80,84,10,1542,3509,1513,111,261,18,558,2461,1245,104,390,55,250,2044,1053,91,371,158,98,1771,606,34,174,224,60,1098,253,10,53,318,19,653,40,3,5,201,7,256,6752,442,1348,984,5186,14712,17,0,6,0,2279,2302,332,15,12,0,3465,3824,3378,142,137,15,3786,7458,3156,201,420,24,1363,5164,2500,209,681,71,666,4127,2179,184,683,173,259,3478,1335,81,296,278,122,2112,647,19,98,385,44,1193,110,3,14,247,22,396,13654,854,2347,1193,12006,30054
POA6108,0,0,0,3,875,878,35,0,0,3,829,867,568,29,19,5,967,1588,950,52,107,3,447,1559,1041,50,209,9,181,1490,1083,49,187,31,80,1430,689,22,74,34,16,835,286,11,18,42,8,365,42,0,4,28,0,74,4694,213,618,158,3403,9086,0,0,0,4,840,844,83,6,5,0,737,831,729,45,37,3,726,1540,1051,76,182,16,336,1661,1124,76,266,27,124,1617,1028,49,249,93,42,1461,554,31,70,176,11,842,168,4,34,189,3,398,17,0,5,76,0,98,4754,287,848,584,2819,9292,0,0,0,7,1715,1722,118,6,5,3,1566,1698,1297,74,56,8,1693,3128,2001,128,289,19,783,3220,2165,126,475,36,305,3107,2111,98,436,124,122,2891,1243,53,144,210,27,1677,454,15,52,231,11,763,59,0,9,104,0,172,9448,500,1466,742,6222,18378
POA6109,0,0,0,0,380,380,20,3,0,0,348,371,317,29,21,0,543,910,362,32,70,0,271,735,357,42,108,8,146,661,399,27,129,10,62,627,242,17,55,28,28,370,150,6,10,31,8,205,41,0,0,10,0,51,1888,156,393,87,1786,4310,4,0,0,0,334,338,69,8,0,0,297,374,387,29,17,0,412,845,320,44,78,9,194,645,363,44,136,31,88,662,377,30,120,55,46,628,211,8,64,96,10,389,112,9,11,140,6,278,16,0,0,86,3,105,1859,172,426,417,1390,4264,4,0,0,0,714,718,89,11,0,0,645,745,704,58,38,0,955,1755,682,76,148,9,465,1380,720,86,244,39,234,1323,776,57,249,65,108,1255,453,25,119,124,38,759,262,15,21,171,14,483,57,0,0,96,3,156,3747,328,819,504,3176,8574
POA6110,4,0,0,3,1264,1271,71,5,3,0,1157,1236,1075,43,64,3,1504,2689,1436,99,174,5,738,2452,1346,120,302,14,365,2147,1272,70,290,44,136,1812,788,45,122,62,48,1065,356,13,50,80,21,520,88,0,13,63,5,169,6436,395,1018,274,5238,13361,6,0,0,0,1181,1187,161,15,5,0,1062,1243,1357,81,70,7,1281,2796,1470,126,297,25,560,2478,1377,145,436,62,211,2231,1162,81,373,134,69,1819,645,35,177,248,18,1123,273,15,71,363,16,738,44,3,10,279,8,344,6495,501,1439,1118,4406,13959,10,0,0,3,2445,2458,232,20,8,0,2219,2479,2432,124,134,10,2785,5485,2906,225,471,30,1298,4930,2723,265,738,76,576,4378,2434,151,663,178,205,3631,1433,80,299,310,66,2188,629,28,121,443,37,1258,132,3,23,342,13,513,12931,896,2457,1392,9644,27320
POA6111,0,0,0,0,864,864,24,0,0,0,747,771,430,24,24,0,860,1338,755,57,111,6,518,1447,995,93,215,13,269,1585,1122,61,192,29,94,1498,690,27,89,43,34,883,267,9,30,47,10,363,46,0,3,30,5,84,4329,271,664,168,3401,8833,5,0,3,0,754,762,48,7,5,0,614,674,541,40,50,0,687,1318,886,90,155,14,327,1472,1059,91,306,27,151,1634,1114,75,287,97,52,1625,517,30,124,124,21,816,191,8,40,201,8,448,17,4,9,150,0,180,4378,345,979,613,2614,8929,5,0,3,0,1618,1626,72,7,5,0,1361,1445,971,64,74,0,1547,2656,1641,147,266,20,845,2919,2054,184,521,40,420,3219,2236,136,479,126,146,3123,1207,57,213,167,55,1699,458,17,70,248,18,811,63,4,12,180,5,264,8707,616,1643,781,6015,17762
POA6112,4,0,0,0,1422,1426,99,10,3,3,1456,1571,1335,52,60,3,1869,3319,1509,139,231,7,813,2699,1582,148,367,22,388,2507,1344,88,313,45,143,1933,850,50,147,66,48,1161,388,16,60,94,27,585,86,3,7,59,3,158,7197,506,1188,299,6169,15359,7,3,0,0,1391,1401,218,9,3,0,1379,1609,1578,108,102,9,1545,3342,1575,170,297,24,641,2707,1586,168,482,60,270,2566,1282,103,436,152,85,2058,697,39,182,234,23,1175,280,10,66,355,9,720,39,0,9,177,9,234,7262,610,1577,1011,5352,15812,11,3,0,0,2813,2827,317,19,6,3,2835,3180,2913,160,162,12,3414,6661,3084,309,528,31,1454,5406,3168,316,849,82,658,5073,2626,191,749,197,228,3991,1547,89,329,300,71,2336,668,26,126,449,36,1305,125,3,16,236,12,392,14459,1116,2765,1310,11521,31171
POA6121,0,0,0,0,117,117,0,0,0,0,80,80,26,4,0,0,59,89,157,8,4,0,37,206,192,9,29,0,27,257,142,8,23,3,7,183,75,0,9,5,0,89,18,3,0,5,0,26,4,0,0,0,3,7,614,32,65,13,330,1054,0,0,0,0,114,114,0,0,0,0,79,79,49,4,7,3,47,110,187,8,16,3,35,249,184,10,29,3,20,246,143,0,21,5,8,177,47,0,5,11,0,63,13,0,0,9,0,22,0,0,0,7,0,7,623,22,78,41,303,1067,0,0,0,0,231,231,0,0,0,0,159,159,75,8,7,3,106,199,344,16,20,3,72,455,376,19,58,3,47,503,285,8,44,8,15,360,122,0,14,16,0,152,31,3,0,14,0,48,4,0,0,7,3,14,1237,54,143,54,633,2121
POA6122,0,0,0,0,342,342,27,0,0,0,303,330,278,11,8,3,353,653,463,27,52,0,160,702,453,23,58,4,54,592,370,20,63,0,30,483,196,5,18,14,4,237,68,4,0,8,5,85,16,0,0,10,3,29,1871,90,199,39,1254,3453,0,0,0,0,357,357,44,5,0,0,301,350,366,21,17,0,278,682,493,32,74,5,132,736,455,35,84,7,50,631,334,20,60,28,17,459,158,4,25,17,4,208,50,0,8,46,0,104,6,0,0,40,3,49,1906,117,268,143,1142,3576,0,0,0,0,699,699,71,5,0,0,604,680,644,32,25,3,631,1335,956,59,126,5,292,1438,908,58,142,11,104,1223,704,40,123,28,47,942,354,9,43,31,8,445,118,4,8,54,5,189,22,0,0,50,6,78,3777,207,467,182,2396,7029
POA6123,0,0,0,0,60,60,0,0,0,0,38,38,25,4,7,0,32,68,69,6,8,0,23,106,70,6,17,0,9,102,67,3,9,3,7,89,31,0,0,3,0,34,14,0,0,8,0,22,3,0,0,0,0,3,279,19,41,14,169,522,0,0,0,0,58,58,4,0,0,0,40,44,34,0,0,0,36,70,81,11,8,0,22,122,79,6,19,6,3,113,58,0,10,4,6,78,24,0,8,4,0,36,6,3,0,12,0,21,3,0,0,3,0,6,289,20,45,29,165,548,0,0,0,0,118,118,4,0,0,0,78,82,59,4,7,0,68,138,150,17,16,0,45,228,149,12,36,6,12,215,125,3,19,7,13,167,55,0,8,7,0,70,20,3,0,20,0,43,6,0,0,3,0,9,568,39,86,43,334,1070
POA6124,0,0,0,0,43,43,0,0,0,0,19,19,19,0,0,0,32,51,50,7,7,0,27,91,51,5,12,0,21,89,50,0,12,0,3,65,41,3,7,3,0,54,3,0,0,7,0,10,0,0,0,3,0,3,214,15,38,13,145,425,0,0,0,0,24,24,6,0,0,0,16,22,23,4,3,0,21,51,57,4,6,0,25,92,53,3,15,6,6,83,52,5,7,3,5,72,32,0,5,9,6,52,5,0,0,10,0,15,0,0,0,0,0,0,228,16,36,28,103,411,0,0,0,0,67,67,6,0,0,0,35,41,42,4,3,0,53,102,107,11,13,0,52,183,104,8,27,6,27,172,102,5,19,3,8,137,73,3,12,12,6,106,8,0,0,17,0,25,0,0,0,3,0,3,442,31,74,41,248,836
POA6125,0,0,0,0,92,92,3,0,0,0,67,70,29,0,3,0,58,90,138,12,10,0,46,206,145,5,26,0,44,220,142,9,28,3,7,189,117,0,11,9,5,142,39,0,4,9,0,52,3,0,0,5,0,8,616,26,82,26,319,1069,0,0,0,0,75,75,3,3,0,0,60,66,53,3,3,0,48,107,156,11,17,0,34,218,155,3,28,5,21,212,138,4,21,3,10,176,88,5,12,10,3,118,31,0,4,10,0,45,3,0,3,7,0,13,627,29,88,35,251,1030,0,0,0,0,167,167,6,3,0,0,127,136,82,3,6,0,106,197,294,23,27,0,80,424,300,8,54,5,65,432,280,13,49,6,17,365,205,5,23,19,8,260,70,0,8,19,0,97,6,0,3,12,0,21,1243,55,170,61,570,2099
