region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
POA6106,0,0,0,3,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,3,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,192,800,2429,1767,1330,871,146,5,0,7540,230,424,518,271,199,226,105,10,3,1986,19,41,85,74,61,52,4,3,0,339,19,44,85,70,30,19,5,3,4,279,460,1309,3117,2182,1620,1168,260,21,7,10144,39,73,102,77,62,34,4,0,0,391,52,59,31,20,7,17,0,0,0,186,91,132,133,97,69,51,4,0,0,577,551,1441,3250,2279,1689,1219,264,21,7,10721,533,415,342,233,236,369,693,481,112,3414,73,192,355,190,159,120,57,38,24,1208,1157,2048,3947,2702,2084,1708,1014,540,143,15343,122,517,1396,807,788,460,44,0,0,4134,320,450,709,670,551,411,95,4,0,3210,16,41,118,57,52,42,12,3,0,341,25,30,36,30,25,21,3,3,0,173,483,1038,2259,1564,1416,934,154,10,0,7858,24,54,75,44,33,13,0,0,0,243,55,56,65,45,28,12,4,0,0,265,79,110,140,89,61,25,4,0,0,508
POA6108,165,464,1079,1113,1028,854,111,3,0,4817,208,155,171,125,137,164,77,8,0,1045,18,17,55,47,75,49,6,0,0,267,8,18,43,36,29,26,6,3,0,169,399,654,1348,1321,1269,1093,200,14,0,6298,42,44,48,51,39,27,0,0,0,251,27,17,12,5,9,12,0,3,0,85,69,61,60,56,48,39,0,3,0,336,468,715,1408,1377,1317,1132,200,17,0,6634,362,106,104,100,104,253,608,315,69,2021,47,48,76,82,66,47,27,33,5,431,877,869,1588,1559,1487,1432,835,365,74,9086,92,319,549,515,619,396,25,0,0,2515,301,209,352,489,525,384,56,4,0,2320,13,15,80,43,42,45,7,0,0,245,12,22,20,29,15,12,3,0,0,113,418,565,1001,1076,1201,837,91,4,0,5193,20,33,28,17,13,10,0,0,0,121,37,19,25,47,19,16,0,0,0,163,57,52,53,64,32,26,0,0,0,284
POA6109,74,195,582,453,392,305,41,4,0,2046,56,58,76,77,75,59,44,7,0,452,4,8,25,15,23,26,3,0,0,104,12,8,19,15,5,12,7,0,0,78,146,269,702,560,495,402,95,11,0,2680,23,28,46,24,18,12,3,0,0,154,15,4,0,3,5,5,0,0,0,32,38,32,46,27,23,17,3,0,0,186,184,301,748,587,518,419,98,11,0,2866,164,46,77,78,93,158,238,167,45,1066,34,24,83,72,50,47,34,25,8,377,382,371,908,737,661,624,370,203,53,4309,41,118,278,189,239,141,11,0,0,1017,76,78,154,167,163,136,31,0,0,805,3,8,15,11,24,11,4,0,0,76,3,6,11,11,9,6,0,3,0,49,123,210,458,378,435,294,46,3,0,1947,18,18,15,16,6,4,0,0,0,77,16,14,25,17,11,3,0,0,0,86,34,32,40,33,17,7,0,0,0,163
POA6110,258,609,1880,1739,1473,947,131,4,0,7041,252,198,231,192,180,228,98,9,0,1388,27,40,82,71,70,59,24,0,0,373,21,46,51,65,36,21,6,6,0,252,558,893,2244,2067,1759,1255,259,19,0,9054,72,61,90,64,51,39,0,0,0,377,42,24,13,6,9,10,6,0,0,110,114,85,103,70,60,49,6,0,0,487,672,978,2347,2137,1819,1304,265,19,0,9541,509,157,158,158,189,394,722,433,125,2845,90,100,185,156,139,116,77,68,44,975,1271,1235,2690,2451,2147,1814,1064,520,169,13361,159,469,931,774,861,439,32,0,0,3665,354,288,658,784,625,471,86,3,0,3269,21,40,108,79,71,53,3,0,0,375,11,19,31,36,24,13,5,3,0,142,545,816,1728,1673,1581,976,126,6,0,7451,49,50,61,44,32,12,0,0,0,248,47,30,61,52,30,18,3,0,0,241,96,80,122,96,62,30,3,0,0,489
POA6111,190,427,876,958,1076,786,136,6,0,4455,167,132,133,121,149,189,100,11,6,1008,7,18,41,52,65,66,15,0,0,264,22,31,28,33,22,25,3,0,0,164,386,608,1078,1164,1312,1066,254,17,6,5891,33,46,66,41,33,33,5,0,0,257,29,13,11,10,9,6,5,0,0,83,62,59,77,51,42,39,10,0,0,340,448,667,1155,1215,1354,1105,264,17,6,6231,361,63,104,116,125,324,573,306,69,2041,58,41,78,117,106,70,45,39,9,563,867,771,1337,1448,1585,1499,882,362,84,8835,98,266,435,427,590,359,26,3,0,2204,245,168,311,470,526,468,82,4,0,2274,15,26,55,49,55,66,9,0,0,275,16,10,18,17,16,15,0,0,0,92,374,470,819,963,1187,908,117,7,0,4845,20,24,21,24,25,9,0,0,0,123,36,12,20,26,12,18,0,0,0,124,56,36,41,50,37,27,0,0,0,247
POA6112,350,856,2380,1906,1704,991,118,8,0,8313,288,228,253,176,181,213,108,15,0,1462,19,41,102,93,74,73,17,3,0,422,29,50,77,57,55,35,11,0,0,314,686,1175,2812,2232,2014,1312,254,26,0,10511,74,110,112,75,56,34,3,0,0,464,42,24,17,6,8,10,0,0,0,107,116,134,129,81,64,44,3,0,0,571,802,1309,2941,2313,2078,1356,257,26,0,11082,540,151,180,214,261,469,829,473,131,3248,86,107,198,170,167,110,75,88,28,1029,1428,1567,3319,2697,2506,1935,1161,587,159,15359,208,625,1178,810,913,493,29,0,0,4256,433,363,733,847,754,488,65,0,0,3683,24,48,115,65,91,60,4,4,0,411,24,25,32,29,21,19,9,0,0,159,689,1061,2058,1751,1779,1060,107,4,0,8509,52,53,70,60,39,12,0,0,0,286,57,36,60,57,35,13,6,0,0,264,109,89,130,117,74,25,6,0,0,550
POA6121,39,42,66,155,181,93,12,0,5,593,23,19,9,15,31,22,10,0,0,129,0,0,3,8,9,10,0,0,0,30,0,0,3,8,3,0,0,0,0,14,62,61,81,186,224,125,22,0,5,766,0,0,3,4,6,4,0,0,0,17,5,4,0,0,0,0,0,0,0,9,5,4,3,4,6,4,0,0,0,26,67,65,84,190,230,129,22,0,5,792,44,7,0,6,20,43,62,19,3,204,7,8,4,9,9,11,5,6,0,59,118,80,88,205,259,183,89,25,8,1055,19,38,38,80,101,36,3,0,0,315,41,20,36,88,79,47,7,4,0,322,0,0,4,6,3,8,3,0,0,24,3,3,0,3,3,3,0,0,0,15,63,61,78,177,186,94,13,4,0,676,0,5,0,0,0,0,0,0,0,5,7,0,3,5,4,0,0,0,0,19,7,5,3,5,4,0,0,0,0,24
POA6122,105,214,500,512,441,256,26,0,4,2058,78,37,37,68,50,61,30,0,0,361,7,10,27,22,25,21,3,0,0,115,6,8,25,18,12,11,0,0,0,80,196,269,589,620,528,349,59,0,4,2614,18,22,14,18,5,4,3,0,0,84,15,3,0,0,0,4,0,0,0,22,33,25,14,18,5,8,3,0,0,106,229,294,603,638,533,357,62,0,4,2720,104,19,24,26,24,102,164,85,24,572,10,15,25,36,34,23,13,3,3,162,343,328,652,700,591,482,239,88,31,3454,59,165,226,198,234,102,7,0,0,991,130,82,167,262,206,127,12,0,0,986,9,8,33,26,20,10,0,0,0,106,5,6,5,14,7,5,0,0,0,42,203,261,431,500,467,244,19,0,0,2125,6,7,10,8,7,3,0,0,0,41,17,8,14,11,6,3,3,0,0,62,23,15,24,19,13,6,3,0,0,103
POA6123,19,24,50,72,72,52,4,0,0,293,12,9,0,8,10,6,6,0,0,51,0,0,7,7,4,6,0,0,0,24,0,0,0,7,3,3,0,0,0,13,31,33,57,94,89,67,10,0,0,381,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,10,37,37,57,94,89,67,10,0,0,391,20,0,4,6,10,19,24,23,5,111,3,3,3,3,3,3,0,0,0,18,60,40,64,103,102,89,34,23,5,520,9,14,16,36,39,21,3,0,0,138,17,7,26,47,38,26,0,0,0,161,4,3,0,3,8,0,0,0,0,18,3,3,0,3,0,0,0,0,0,9,33,27,42,89,85,47,3,0,0,326,0,3,0,0,5,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,4,3,0,0,5,0,0,0,0,12
POA6124,7,7,32,62,55,37,9,0,0,209,10,5,3,3,12,9,3,0,0,45,0,0,3,3,3,3,3,0,0,15,3,3,3,3,3,0,0,0,0,15,20,15,41,71,73,49,15,0,0,284,0,0,0,4,5,0,0,0,0,9,0,0,3,0,0,3,0,0,0,6,0,0,3,4,5,3,0,0,0,15,20,15,44,75,78,52,15,0,0,299,20,0,6,8,8,12,40,9,3,106,0,4,3,7,3,3,0,0,0,20,40,19,53,90,89,67,55,9,3,425,3,14,14,25,32,17,3,0,0,108,10,5,10,36,25,12,3,0,0,101,0,0,3,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,13,19,27,64,60,32,9,0,0,224,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6,3,0,0,3,3,0,0,0,0,9
POA6125,26,43,61,156,153,102,20,3,0,564,16,10,6,20,26,21,20,3,0,122,0,3,3,8,6,11,0,0,0,31,3,0,4,5,3,3,0,0,0,18,45,56,74,189,188,137,40,6,0,735,3,5,0,0,3,5,0,0,0,16,3,0,0,0,0,0,0,0,0,3,6,5,0,0,3,5,0,0,0,19,51,61,74,189,191,142,40,6,0,754,34,7,10,7,16,35,97,40,6,252,8,4,6,10,12,9,5,5,3,62,93,72,90,206,219,186,142,51,9,1068,11,20,32,53,73,36,3,0,0,228,26,19,39,85,74,48,19,3,3,316,0,0,4,4,12,8,0,0,0,28,0,4,0,5,3,0,0,0,0,12,37,43,75,147,162,92,22,3,3,584,5,0,0,0,4,5,0,0,0,14,0,0,5,7,0,0,0,0,0,12,5,0,5,7,4,5,0,0,0,26
POA6126,0,7,4,6,17,10,0,4,0,48,0,0,3,0,4,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,7,7,6,21,19,0,4,0,64,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,10,6,21,19,0,4,0,67,0,14,70,84,50,39,22,0,0,279,0,0,0,0,0,0,0,0,0,0,0,21,80,90,71,58,22,4,0,346,0,3,3,7,5,6,3,0,0,27,0,0,3,11,8,5,3,0,0,30,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,18,13,14,6,0,0,60,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
POA6147,71,310,851,718,575,462,59,3,0,3049,120,123,116,109,95,109,53,5,0,730,5,19,38,36,25,33,4,0,0,160,4,26,29,30,15,11,0,0,0,115,200,478,1034,893,710,615,116,8,0,4054,18,25,46,27,27,17,5,0,0,165,26,25,13,7,3,11,4,0,0,89,44,50,59,34,30,28,9,0,0,254,244,528,1093,927,740,643,125,8,0,4308,263,106,101,84,88,169,360,208,57,1436,19,32,45,46,37,29,20,15,9,252,526,666,1239,1057,865,841,505,231,66,5996,46,186,467,315,430,221,12,3,0,1680,124,169,234,266,300,266,42,0,0,1401,6,16,49,31,29,23,4,0,0,158,3,7,5,17,8,10,4,0,5,59,179,378,755,629,767,520,62,3,5,3298,14,18,33,21,17,3,0,0,0,106,31,33,23,19,13,12,0,0,0,131,45,51,56,40,30,15,0,0,0,237
POA6148,76,269,677,747,876,558,85,8,0,3296,173,182,116,101,114,170,95,10,0,961,12,25,28,26,35,40,11,0,0,177,19,18,13,23,10,15,10,0,0,108,280,494,834,897,1035,783,201,18,0,4542,12,26,22,17,23,17,0,0,0,117,28,21,7,5,4,8,4,0,0,77,40,47,29,22,27,25,4,0,0,194,320,541,863,919,1062,808,205,18,0,4736,352,111,63,46,71,208,451,374,125,1801,32,31,68,54,48,49,38,23,9,352,704,683,994,1019,1181,1065,694,415,134,6889,48,208,387,348,494,282,25,3,0,1795,211,228,203,380,412,337,81,7,0,1859,7,19,34,41,37,40,7,0,0,185,9,8,4,6,18,9,0,0,5,59,275,463,628,775,961,668,113,10,5,3898,5,17,13,20,24,0,0,0,0,79,29,9,18,36,19,8,0,0,0,119,34,26,31,56,43,8,0,0,0,198
POA6149,133,383,623,791,1072,913,98,3,0,4016,228,226,104,73,96,199,96,8,0,1030,11,22,25,19,62,53,15,0,0,207,10,17,12,23,22,11,3,4,0,102,382,648,764,906,1252,1176,212,15,0,5355,15,23,28,19,20,25,6,0,0,136,53,18,12,3,6,5,0,0,0,97,68,41,40,22,26,30,6,0,0,233,450,689,804,928,1278,1206,218,15,0,5588,367,132,72,34,55,259,434,277,106,1736,13,24,17,35,40,30,10,21,26,216,830,845,893,997,1373,1495,662,313,132,7540,58,270,378,316,626,440,23,0,0,2111,291,258,213,457,609,479,73,5,0,2385,19,26,49,31,48,52,7,0,0,232,11,15,9,12,17,13,0,0,0,77,379,569,649,816,1300,984,103,5,0,4805,3,16,13,12,11,5,0,0,0,60,42,17,10,24,26,12,0,0,0,131,45,33,23,36,37,17,0,0,0,191
POA6150,55,232,435,459,679,534,67,0,0,2461,182,236,89,62,66,114,83,14,0,846,17,14,23,15,22,21,12,0,0,124,7,8,10,8,19,11,3,0,0,66,261,490,557,544,786,680,165,14,0,3497,3,11,25,13,14,9,6,0,0,81,38,46,10,6,0,5,3,0,0,108,41,57,35,19,14,14,9,0,0,189,302,547,592,563,800,694,174,14,0,3686,367,221,82,39,38,168,326,245,89,1575,15,22,22,16,25,19,10,21,15,165,684,790,696,618,863,881,510,280,104,5426,33,193,248,186,369,226,22,0,0,1277,245,257,135,289,381,270,37,5,0,1619,13,19,26,22,32,23,3,0,0,138,10,16,5,6,11,6,3,3,0,60,301,485,414,503,793,525,65,8,0,3094,0,15,7,12,6,0,0,0,0,40,40,32,10,21,12,9,0,0,0,124,40,47,17,33,18,9,0,0,0,164
POA6151,37,240,984,844,839,602,119,7,0,3672,130,203,142,87,80,143,96,10,0,891,9,20,43,28,27,28,7,3,0,165,5,8,19,13,14,12,0,0,0,71,181,471,1188,972,960,785,222,20,0,4799,8,14,35,27,20,12,0,0,0,116,15,36,8,6,3,4,0,0,0,72,23,50,43,33,23,16,0,0,0,188,204,521,1231,1005,983,801,222,20,0,4987,340,127,82,75,66,201,269,168,81,1409,17,69,135,88,74,94,49,27,20,573,561,717,1448,1168,1123,1096,540,215,101,6969,20,280,667,385,415,312,25,0,0,2104,154,217,226,345,373,285,86,6,0,1692,5,32,63,45,31,33,8,0,0,217,4,7,7,9,11,8,0,0,0,46,183,536,963,784,830,638,119,6,0,4059,7,15,20,16,16,4,0,0,0,78,33,29,23,15,15,9,0,0,0,124,40,44,43,31,31,13,0,0,0,202
POA6152,88,453,1344,1015,972,779,96,4,0,4751,204,359,261,118,124,181,104,19,0,1370,7,28,59,37,47,36,7,4,0,225,11,18,30,14,21,6,0,0,0,100,310,858,1694,1184,1164,1002,207,27,0,6446,13,51,40,29,26,19,4,0,0,182,38,63,32,6,5,9,3,0,0,156,51,114,72,35,31,28,7,0,0,338,361,972,1766,1219,1195,1030,214,27,0,6784,506,350,166,124,100,269,477,368,188,2548,50,81,156,96,86,69,48,37,32,655,917,1403,2088,1439,1381,1368,739,432,220,9987,45,414,1010,518,653,438,57,5,0,3140,294,414,389,429,482,392,93,10,0,2503,18,34,76,55,58,48,10,3,0,302,8,21,15,18,14,5,0,0,0,81,365,883,1490,1020,1207,883,160,18,0,6026,10,14,30,12,16,6,0,0,0,88,56,57,32,39,21,12,4,0,0,221,66,71,62,51,37,18,4,0,0,309
POA6153,52,270,706,835,996,723,123,12,0,3717,160,175,126,85,116,186,134,22,9,1013,11,16,38,23,33,42,13,0,0,176,10,10,17,9,11,10,7,0,0,74,233,471,887,952,1156,961,277,34,9,4980,7,19,30,31,18,13,0,0,0,118,25,22,12,3,4,5,6,0,0,77,32,41,42,34,22,18,6,0,0,195,265,512,929,986,1178,979,283,34,9,5175,341,133,76,48,75,219,406,395,156,1849,25,74,119,68,73,69,56,31,16,531,631,719,1124,1102,1326,1267,745,460,181,7555,37,246,515,353,537,348,29,3,0,2068,247,253,222,442,491,417,106,18,0,2196,18,33,30,37,46,40,10,3,0,217,9,8,12,7,13,12,4,3,0,68,311,540,779,839,1087,817,149,27,0,4549,3,11,20,17,20,12,0,0,0,83,40,23,14,25,18,10,6,0,0,136,43,34,34,42,38,22,6,0,0,219
POA6154,32,126,349,466,476,292,53,0,0,1794,102,88,50,51,49,59,51,13,0,463,8,3,10,22,17,14,8,0,0,82,4,5,8,11,6,7,3,0,0,44,146,222,417,550,548,372,115,13,0,2383,5,4,14,15,12,7,5,0,0,62,12,3,4,3,5,3,0,0,0,30,17,7,18,18,17,10,5,0,0,92,163,229,435,568,565,382,120,13,0,2475,162,48,33,33,25,91,232,301,132,1057,18,19,27,26,30,29,12,10,6,177,343,296,495,627,620,502,364,324,138,3709,26,89,204,212,292,142,18,0,0,983,132,102,126,274,248,155,47,10,0,1094,3,11,20,21,24,15,5,0,0,99,3,6,3,3,3,3,3,0,0,24,164,208,353,510,567,315,73,10,0,2200,0,3,7,11,9,5,0,0,0,35,10,8,7,10,4,4,0,0,0,43,10,11,14,21,13,9,0,0,0,78
POA6155,315,802,2056,2737,2708,1602,209,3,0,10432,519,477,329,228,270,330,159,16,0,2328,28,35,84,90,105,103,24,0,0,469,26,42,53,61,54,36,5,5,0,282,888,1356,2522,3116,3137,2071,397,24,0,13511,34,78,59,46,51,45,3,0,0,316,111,63,16,9,11,13,3,3,0,229,145,141,75,55,62,58,6,3,0,545,1033,1497,2597,3171,3199,2129,403,27,0,14056,1065,528,424,293,175,454,766,418,104,4227,48,76,148,133,114,84,44,29,9,685,2146,2101,3169,3597,3488,2667,1213,474,113,18968,173,671,1257,1180,1517,730,56,0,0,5584,707,532,672,1383,1251,739,105,5,0,5394,34,48,128,110,88,87,10,0,0,505,27,24,20,29,38,30,8,0,0,176,941,1275,2077,2702,2894,1586,179,5,0,11659,28,39,49,39,40,20,3,0,0,218,108,37,44,87,58,20,3,0,0,357,136,76,93,126,98,40,6,0,0,575
POA6156,50,208,592,957,751,399,47,12,0,3016,166,115,100,81,91,109,87,22,0,771,10,14,38,32,32,22,5,4,0,157,7,6,10,26,19,6,0,0,0,74,233,343,740,1096,893,536,139,38,0,4018,11,10,19,21,12,16,3,0,0,92,20,18,4,4,4,3,4,0,0,57,31,28,23,25,16,19,7,0,0,149,264,371,763,1121,909,555,146,38,0,4167,200,58,66,66,101,168,314,401,109,1483,17,16,48,59,31,34,21,34,18,278,481,445,877,1246,1041,757,481,473,127,5928,29,169,414,356,397,189,15,0,0,1569,190,134,221,524,443,258,76,9,0,1855,13,11,56,37,35,23,12,0,4,191,8,8,8,7,6,9,0,0,0,46,240,322,699,924,881,479,103,9,4,3661,7,13,19,12,18,5,0,0,0,74,20,11,4,24,19,8,0,0,0,86,27,24,23,36,37,13,0,0,0,160
POA6157,34,138,630,682,646,391,73,3,3,2600,105,102,70,74,93,96,67,8,0,615,4,9,18,30,34,27,7,3,0,132,6,3,9,8,7,4,0,0,6,43,149,252,727,794,780,518,147,14,9,3390,4,11,19,17,12,13,0,0,0,76,18,9,5,3,7,7,0,0,0,49,22,20,24,20,19,20,0,0,0,125,171,272,751,814,799,538,147,14,9,3515,143,40,36,44,58,159,283,282,106,1151,16,17,45,53,40,34,36,27,6,274,330,329,832,911,897,731,466,323,121,4940,27,129,452,356,389,264,15,3,0,1635,135,123,193,353,359,239,63,4,0,1469,7,13,48,50,36,32,3,0,0,189,6,7,4,7,12,3,3,0,0,42,175,272,697,766,796,538,84,7,0,3335,0,8,11,7,5,5,0,0,0,36,16,9,15,21,13,7,0,0,0,81,16,17,26,28,18,12,0,0,0,117
POA6158,13,63,197,347,408,274,26,0,0,1328,66,59,34,31,56,72,44,6,0,368,3,8,12,23,19,23,6,0,0,94,0,0,10,13,5,3,0,0,0,31,82,130,253,414,488,372,76,6,0,1821,3,6,9,3,11,9,0,0,0,41,9,10,4,3,0,0,3,0,0,29,12,16,13,6,11,9,3,0,0,70,94,146,266,420,499,381,79,6,0,1891,109,32,24,28,34,96,140,133,48,644,6,11,26,31,29,24,14,10,6,157,209,189,316,479,562,501,233,149,54,2692,10,79,168,143,241,128,16,0,0,785,81,73,67,201,235,149,32,0,0,838,3,3,20,27,16,18,3,3,0,93,5,0,4,4,7,3,3,0,0,26,99,155,259,375,499,298,54,3,0,1742,0,3,3,5,3,3,0,0,0,17,9,8,3,9,9,4,0,3,0,45,9,11,6,14,12,7,0,3,0,62
POA6159,5,21,155,136,107,97,26,0,0,547,11,15,13,19,16,32,38,0,0,144,0,3,12,7,3,8,0,0,0,33,0,0,4,0,3,4,0,0,0,11,16,39,184,162,129,141,64,0,0,735,3,3,8,12,8,5,0,0,0,39,0,0,3,0,0,4,0,0,0,7,3,3,11,12,8,9,0,0,0,46,19,42,195,174,137,150,64,0,0,781,19,10,12,4,18,54,78,63,25,283,9,10,25,14,20,21,5,18,0,122,47,62,232,192,175,225,147,81,25,1186,3,27,113,64,59,60,5,0,0,331,16,29,45,64,57,60,22,0,0,293,0,4,6,7,5,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,19,60,164,135,121,125,27,0,0,651,3,0,3,3,0,0,0,0,0,9,6,0,4,0,3,0,0,0,0,13,9,0,7,3,3,0,0,0,0,22
