POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,13,0,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,4,11,0,36,0,0,8,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,3,0,0,3,6,0,0,0,0,18,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6515,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,8,3,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,6,13,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,4,0,0,3,5,0,0,0,0,15,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
POA6516,0,14,0,8,5,0,0,0,0,21,3,19,0,10,3,0,0,3,0,34,8,3,0,4,19,12,0,0,0,43,3,0,3,12,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,9,21,35,13,34,32,15,3,11,0,163,0,6,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,18,13,55,7,0,0,19,22,0,124,7,0,20,0,0,0,0,3,0,35,4,0,0,0,0,0,0,4,0,16,3,12,0,8,5,0,0,0,0,27,4,22,0,10,3,0,0,3,0,42,13,3,7,4,19,8,0,0,0,60,6,3,3,12,5,0,3,0,0,26,3,0,0,0,0,0,0,0,0,4
POA6517,0,3,0,3,0,0,0,0,0,10,0,10,0,3,0,0,0,0,0,14,3,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,17,0,3,10,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,4,3,0,33,0,0,3,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,9,0,8,0,3,0,0,0,0,0,19,6,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6518,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,5,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6519,0,8,0,3,0,0,0,3,0,11,3,6,0,3,0,0,0,0,0,12,7,0,0,0,0,0,0,3,0,11,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,11,5,0,0,7,0,68,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,3,12,0,4,0,0,0,0,4,0,25,0,8,0,3,0,0,0,3,0,11,3,6,0,3,0,0,0,0,0,12,8,3,0,0,4,0,0,5,0,25,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA6521,9,3,0,0,3,0,0,0,0,12,3,4,0,4,0,0,0,3,0,19,3,0,0,0,3,0,0,0,0,11,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,3,9,10,0,3,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,3,14,0,3,0,0,0,0,4,0,24,9,3,0,0,3,0,0,0,0,12,3,4,0,4,3,0,0,3,0,20,7,3,0,0,3,3,0,0,0,12,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
POA6522,0,4,0,0,4,0,0,0,0,9,3,5,0,0,0,0,0,0,0,12,7,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,9,0,3,11,3,7,0,0,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,28,0,4,0,0,4,0,0,0,0,9,3,5,0,0,0,0,0,0,0,12,6,0,0,0,4,0,0,0,0,19,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
POA6525,12,37,3,18,6,0,0,0,0,79,5,39,0,15,6,0,3,3,0,76,13,5,0,4,31,8,0,6,0,75,0,5,0,12,3,4,0,5,0,32,0,0,0,4,4,0,0,3,0,12,3,0,15,4,5,7,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,7,3,5,0,3,0,22,43,99,23,72,79,31,4,31,0,377,5,7,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,32,20,110,3,3,3,29,37,9,238,11,3,41,0,4,0,6,10,0,81,24,6,6,0,7,0,4,8,3,54,10,40,3,18,10,0,4,3,0,85,10,47,4,18,11,0,3,3,0,91,25,6,6,7,40,12,0,9,0,110,0,14,3,26,3,4,0,5,0,53,0,0,0,4,4,0,0,3,0,16
POA6528,0,5,0,0,3,0,0,0,0,11,0,9,0,0,0,0,0,0,0,4,3,4,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,3,3,13,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,5,4,0,24,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,10,0,5,0,0,3,0,0,0,0,11,0,8,0,0,0,0,0,0,0,8,6,3,0,0,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6530,34,468,30,175,64,27,6,18,4,824,45,438,3,184,46,9,3,16,3,755,124,129,23,76,417,94,12,45,13,930,43,135,10,272,71,30,3,33,4,600,14,32,10,9,12,9,0,10,3,90,30,3,93,68,42,41,0,32,5,326,0,0,0,0,0,3,0,3,0,10,0,10,0,9,3,0,0,9,0,31,9,8,7,22,11,13,5,8,6,92,324,1303,223,845,715,271,43,206,47,3977,29,61,45,9,12,9,6,8,0,184,12,32,16,9,12,19,4,8,0,116,188,178,992,61,60,58,209,211,37,1990,83,26,354,29,19,21,65,79,17,688,42,55,40,12,15,18,23,46,0,262,50,634,33,195,67,30,13,22,11,1058,76,565,21,200,50,15,18,18,9,973,262,234,60,100,469,136,36,65,20,1378,73,187,20,347,82,38,10,41,7,810,16,44,31,15,19,13,4,14,4,155
POA6532,18,98,10,35,21,3,0,0,0,187,19,93,0,41,10,6,0,6,0,179,28,32,3,9,97,17,3,6,7,200,11,35,0,43,13,4,0,3,0,111,0,7,0,0,0,0,0,0,0,17,6,3,23,18,13,9,0,10,0,78,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,7,3,0,7,3,3,0,0,3,36,96,286,47,162,168,56,10,40,10,870,8,13,10,4,0,0,0,3,0,32,0,0,3,0,0,0,0,0,0,7,52,34,255,0,13,10,50,39,8,466,21,8,72,0,7,4,19,15,0,139,36,9,8,0,12,5,11,13,0,94,20,116,10,37,21,3,0,0,0,209,28,115,5,41,10,6,9,4,0,221,61,48,13,12,101,24,11,12,9,287,19,49,0,59,12,9,3,9,0,165,3,6,0,3,0,0,3,0,0,25
POA6535,3,15,0,7,3,0,0,0,0,34,3,30,0,14,3,0,0,0,0,48,9,3,3,6,12,3,0,3,0,34,0,5,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,25,51,11,40,24,8,4,3,3,163,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,27,0,14,3,0,0,15,15,0,77,0,0,7,0,0,0,3,4,0,12,3,5,3,0,3,0,0,3,0,23,6,15,0,7,6,0,0,0,0,37,9,26,0,14,0,0,0,0,0,55,18,5,3,6,11,3,0,3,0,50,0,5,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6
POA6536,5,16,0,4,0,0,0,4,0,31,5,14,0,3,3,0,0,0,0,25,6,0,0,5,13,6,0,4,0,33,0,3,0,9,0,0,0,0,0,20,0,0,0,3,3,0,0,0,0,4,0,0,3,3,3,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,5,19,36,7,34,33,8,0,12,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,34,4,0,3,10,18,5,96,3,0,10,3,0,0,3,10,3,38,0,0,0,0,0,0,0,3,0,11,9,19,0,4,0,0,0,4,0,40,8,22,0,3,3,0,0,0,0,35,14,3,0,5,13,5,0,8,0,52,0,3,0,19,3,0,0,0,0,33,0,0,0,3,3,0,0,0,0,4
POA6537,0,0,0,0,0,3,0,0,0,8,3,4,0,4,0,0,0,0,0,13,7,3,0,0,3,0,0,0,0,20,0,0,0,3,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,10,0,0,3,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,3,18,23,6,0,6,0,92,4,3,0,3,3,0,0,0,0,19,0,0,3,0,0,0,0,0,0,4,9,10,35,4,0,0,4,3,0,73,0,0,3,0,0,0,3,3,0,9,7,5,3,0,0,0,0,0,0,19,0,3,0,0,3,3,0,0,0,14,3,11,0,4,0,0,0,0,0,17,10,3,0,0,7,3,0,4,0,29,0,0,0,6,3,0,0,4,0,19,0,0,0,4,0,0,0,0,0,5
POA6556,0,31,3,11,3,0,0,3,0,57,3,26,0,5,9,0,0,0,0,47,12,9,0,8,22,9,0,3,0,65,0,20,0,23,8,9,0,3,0,59,0,6,0,0,0,0,0,0,0,10,0,0,6,7,7,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,27,101,22,51,48,26,8,15,4,298,0,5,3,0,3,0,0,4,0,20,0,3,3,0,0,0,0,0,0,5,17,11,87,4,4,3,24,11,0,160,0,0,22,5,0,0,5,8,0,39,6,0,3,0,0,0,3,5,0,21,5,34,4,13,3,0,0,3,0,69,4,31,7,9,9,3,0,3,0,59,19,14,3,13,18,14,5,3,0,93,4,24,0,29,8,9,0,3,0,77,0,6,5,0,0,3,0,0,0,16
POA6558,0,7,0,14,0,0,0,0,0,20,0,4,0,3,7,0,0,0,0,16,3,5,0,0,9,0,0,0,0,22,0,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,13,27,3,19,25,3,0,7,3,100,3,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,11,35,0,3,0,5,8,0,72,0,0,8,0,3,0,0,0,0,12,0,3,3,0,3,0,0,0,0,9,0,12,0,9,0,0,0,0,0,25,0,5,0,3,7,0,0,0,0,14,6,6,0,0,9,0,0,0,0,30,3,4,0,6,3,0,0,0,0,15,3,0,5,0,0,0,0,0,0,10
POA6560,0,13,0,7,0,0,0,0,0,20,0,6,0,3,6,0,0,0,0,21,3,7,0,0,14,3,0,4,0,36,0,0,0,12,3,3,3,0,0,32,0,0,0,0,3,0,0,0,0,4,0,0,3,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,12,31,10,35,35,16,5,12,0,153,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,10,5,46,3,5,4,11,13,0,92,0,0,14,3,0,0,0,3,0,17,3,0,0,3,8,0,0,0,0,14,0,10,0,6,4,0,0,0,0,25,0,9,0,3,6,0,0,0,0,21,3,3,0,4,18,3,0,8,0,44,0,0,0,16,6,3,4,3,0,37,0,0,0,0,3,0,0,0,0,4
POA6562,5,6,4,6,0,0,0,0,0,24,3,8,0,11,0,0,0,0,0,26,3,8,0,0,16,7,0,3,0,34,0,6,0,17,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,14,40,16,37,38,8,3,11,0,166,0,3,3,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,7,8,7,41,4,0,3,11,7,0,93,3,0,11,3,3,0,0,4,0,21,3,3,0,3,3,4,3,0,0,23,9,8,8,6,0,0,0,0,0,32,4,11,0,11,0,0,0,0,0,30,3,8,3,0,20,5,4,3,0,47,3,4,3,19,3,0,3,3,0,43,0,0,3,0,0,0,0,0,0,5
POA6564,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,0,0,33,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,3,0,0,6,0,3,0,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6566,4,31,0,17,8,3,0,0,0,68,8,48,0,10,0,3,0,0,0,72,16,5,3,11,36,11,0,0,0,85,3,14,0,21,3,0,0,3,3,53,4,3,0,0,0,0,0,0,0,12,5,0,0,4,6,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,40,115,12,70,68,27,3,13,3,358,0,7,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,26,13,87,3,7,10,44,19,0,212,6,0,19,0,0,0,9,4,0,43,11,0,4,3,3,3,6,9,0,33,6,44,0,17,8,3,0,3,0,88,6,58,5,11,3,3,0,0,0,92,27,13,8,11,42,11,3,7,3,126,5,21,4,29,3,0,0,3,3,72,4,12,0,0,0,0,3,0,0,26
POA6567,0,4,0,6,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,11,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,12,3,11,8,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,0,0,0,3,0,0,31,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,4,0,6,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,15,3,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
POA6568,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,3,0,0,4,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,5,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6569,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,3,0,0,3,4,0,4,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6571,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
