region_id,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
POA6308,4,9,24,39,44,33,22,12,0,187,0,0,8,13,12,4,0,0,0,37,0,0,3,3,6,3,0,0,0,15,0,0,3,0,0,3,0,0,0,6,0,0,3,3,5,14,0,0,0,25,0,0,3,3,3,0,0,0,0,9,5,0,0,3,3,0,0,0,0,11,0,0,0,0,3,3,0,0,0,6,0,3,3,4,5,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,0,5,0,3,10,9,3,0,0,30,0,0,0,0,3,4,0,0,0,7,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3
POA6309,0,0,7,10,10,7,4,0,0,38,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4
POA6311,0,5,8,13,13,11,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,12,0,0,3,3,0,0,3,0,0,9,0,0,0,3,5,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,3,5,3,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,4,0,0,0,0,0,4,3,0,0,4,4,5,0,0,0,16,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,3,0,0,6
POA6312,5,7,24,46,55,28,25,3,3,196,0,5,12,6,3,5,0,0,0,31,7,10,11,22,11,12,3,0,0,76,0,0,4,4,13,10,3,0,0,34,7,15,23,32,32,22,8,0,0,139,3,3,8,12,15,6,3,0,0,50,16,7,21,25,25,28,3,3,0,128,8,0,6,5,11,3,3,0,0,36,3,3,11,15,17,27,5,0,4,85,0,0,0,0,0,6,0,0,0,6,0,0,4,12,5,0,4,0,0,25,0,0,0,0,0,3,3,0,0,6,0,4,3,10,3,3,3,0,0,26,0,0,0,10,6,6,0,0,0,22,3,4,8,18,23,14,3,0,0,73,0,0,5,19,27,10,0,0,0,61,0,3,3,9,14,18,3,0,0,50,3,0,0,3,0,0,0,0,0,6,6,16,7,13,7,8,3,0,0,60,0,4,7,3,3,4,3,3,0,27
POA6313,0,5,12,13,15,9,3,0,0,57,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,9
POA6315,4,10,31,31,33,38,12,4,3,166,0,0,7,3,4,5,0,0,0,19,0,8,8,5,7,6,0,0,0,34,0,0,0,0,7,0,0,0,0,7,4,8,6,10,8,6,0,0,0,42,0,0,7,0,6,9,0,0,0,22,3,3,3,4,7,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,4,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,4,5,7,5,4,0,0,25,0,0,3,4,0,0,5,0,0,12,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,3,0,0,0,6,8,0,5,3,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0
POA6316,0,4,8,15,24,8,11,3,0,73,0,0,0,0,3,0,0,0,0,3,0,0,4,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA6317,8,12,31,34,43,25,20,3,0,176,0,5,3,12,4,0,3,0,0,27,4,4,32,48,27,23,5,0,0,143,0,4,4,4,9,5,0,0,0,26,4,15,18,9,14,11,3,0,0,74,5,15,17,21,30,15,3,0,0,106,17,11,9,13,15,16,4,0,0,85,0,0,3,0,5,3,0,0,0,11,4,0,7,8,17,12,8,0,0,56,0,0,3,0,3,0,0,0,0,6,0,3,3,0,3,0,0,0,0,9,0,0,0,3,0,4,0,0,0,7,0,0,3,3,9,8,0,0,0,23,0,0,4,4,4,0,0,0,0,12,5,4,15,16,17,8,0,0,0,65,0,0,7,12,3,11,0,0,0,33,0,0,3,5,14,10,3,0,0,35,0,0,0,0,0,0,0,0,0,0,7,10,5,4,21,3,4,0,0,54,3,5,3,3,5,8,3,0,0,30
POA6318,0,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6320,6,10,37,31,48,28,11,5,0,176,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,10
POA6321,0,6,0,4,4,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
POA6322,0,3,16,22,16,22,11,3,0,93,0,3,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0
POA6323,4,0,5,12,17,18,9,0,0,65,0,0,3,7,3,4,0,0,0,17,0,3,3,5,12,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,6,0,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,3,3,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0
POA6324,10,13,34,44,41,38,28,9,0,217,0,3,3,4,6,3,3,0,0,22,8,11,11,23,22,11,6,0,0,92,0,0,0,0,0,0,0,0,0,0,12,4,15,18,17,13,0,0,0,79,4,4,5,6,5,3,4,0,0,31,11,6,0,8,10,8,0,0,0,43,3,4,0,0,7,4,0,0,0,18,0,4,10,9,16,9,3,0,0,51,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,3,0,0,12,0,0,0,0,5,8,0,0,0,13,0,0,0,0,6,4,0,0,0,10,0,4,4,19,18,17,0,0,0,62,0,0,5,4,8,6,4,0,0,27,0,0,0,4,7,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,3,8,4,3,4,3,0,0,29,4,4,6,3,3,0,0,0,0,20
POA6326,4,0,7,6,9,18,10,3,0,57,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,0,0,20,0,0,0,0,3,0,0,0,0,3,3,3,0,5,4,7,0,0,0,22,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3
POA6327,3,3,0,8,13,8,4,3,0,42,0,0,0,0,3,3,0,0,0,6,0,3,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
POA6328,3,4,15,13,28,12,9,4,3,91,0,0,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6330,17,31,70,101,116,120,67,26,0,548,3,18,59,64,48,18,3,0,0,213,65,103,183,203,166,81,17,3,0,821,4,6,22,30,59,37,0,0,0,158,104,165,270,293,274,179,26,0,0,1311,7,22,51,73,74,47,7,0,0,281,139,70,140,165,143,112,19,4,0,792,83,46,51,46,47,43,18,3,0,337,6,17,66,132,148,114,22,0,0,505,3,3,8,10,9,23,3,3,0,62,0,6,12,32,28,13,3,0,0,94,10,3,9,13,23,31,9,0,0,98,6,11,41,51,76,57,15,3,7,267,13,17,25,51,73,44,12,0,0,235,3,24,85,150,173,148,15,4,0,602,3,6,35,77,110,132,16,3,0,382,6,12,49,79,108,89,22,3,0,368,6,9,6,10,12,15,10,0,0,68,29,41,60,62,56,63,16,3,0,330,14,20,31,25,32,20,14,3,0,159
POA6333,4,3,10,21,30,49,31,5,3,156,0,0,7,17,26,7,0,0,0,57,6,6,19,16,21,21,4,0,0,93,0,0,0,3,6,0,0,0,0,9,17,22,39,40,57,30,5,0,0,210,0,5,3,4,8,4,0,0,0,24,10,6,7,15,18,19,6,0,0,81,10,5,5,13,15,17,6,0,0,71,0,3,5,10,19,11,0,0,0,48,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,7,3,0,0,0,7,7,3,0,0,20,0,0,4,14,14,23,8,0,0,63,0,0,4,8,13,0,3,0,0,28,3,0,6,22,35,19,3,3,0,91,0,0,6,16,27,28,9,0,0,86,0,0,3,10,18,10,3,0,0,44,0,0,3,3,3,3,3,0,0,15,0,5,8,6,3,5,0,0,0,27,0,4,3,3,5,6,3,0,5,29
POA6335,0,9,12,17,19,28,6,4,0,95,0,0,3,0,0,0,0,0,0,3,6,3,9,3,3,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,16,0,0,10,3,3,0,0,0,0,16,0,3,3,0,4,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,4,0,0,0,21,0,0,0,5,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6336,0,0,10,13,12,14,4,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6337,4,9,28,16,25,27,3,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,4,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA6338,5,19,26,28,48,33,6,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,6,5,3,0,3,0,0,21,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,3,0,0,6,0,0,0,4,3,3,0,0,0,10,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6
POA6341,5,3,21,13,12,13,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
POA6343,0,3,13,13,19,10,8,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA6346,3,3,14,21,18,11,7,0,0,77,0,3,28,23,24,11,3,0,0,92,0,3,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,10,8,12,6,3,0,0,45,0,3,0,5,0,3,0,0,0,11,0,3,3,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,9,0,3,3,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,0,0,6,6,0,0,0,15,0,0,0,0,0,4,0,0,0,4,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6348,0,3,15,23,26,15,12,3,0,97,0,8,45,52,31,18,0,0,0,154,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,3,0,0,0,3,0,3,6,7,5,5,0,0,0,26,0,0,3,0,4,3,0,0,0,10,3,0,3,0,3,3,3,0,0,15,0,0,3,0,3,3,0,0,0,9,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,6,0,0,3,3,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,10,0,3,0,0,0,3,0,0,0,6
