POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA6012,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,13,3,12,0,12,..,21,5,25,0,25,..,12,4,15,0,15,..,3,0,3,0,3,..,10,0,10,0,10,..,8,0,8,0,8,..,19,0,19,0,19,..,6,0,6,0,6,..,3,0,3,0,3,..,36,0,36,0,36,..,31,0,34,0,37,..,7,0,7,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,9,0,11,0,11,..,124,4,126,0,129,..,606,56,656,3,663,..,8,0,8,340,348,3685,617,56,666,345,4693,6874,..,..,..,..,6874,..,25,0,25,0,25,..,12,0,12,0,12,..,3,0,3,0,3,..,50,3,56,0,56,..,103,28,126,0,126,..,11,3,11,0,11,..,157,29,193,0,193,..,9,0,13,0,13,..,12,0,12,0,12,..,76,3,81,0,80,..,52,0,59,0,60
POA6014,0,28,..,6,0,6,0,6,..,0,0,0,0,0,..,25,0,31,0,31,..,34,0,36,0,36,..,24,3,25,0,25,..,0,0,0,0,0,..,16,0,16,0,16,..,10,0,10,0,10,..,27,3,27,0,27,..,28,0,29,0,29,..,17,0,17,0,17,..,79,3,88,0,88,..,64,4,72,0,72,..,26,5,33,0,33,..,12,3,16,0,16,..,9,0,9,0,9,..,42,9,49,0,49,..,385,28,412,3,411,..,1733,177,1912,6,1918,..,22,0,26,501,521,8087,1758,175,1933,507,10528,15909,..,..,..,..,15909,..,70,3,69,0,69,..,23,3,25,0,25,..,0,0,0,0,0,..,108,15,129,0,130,..,369,73,444,0,441,..,37,5,36,0,36,..,514,94,608,3,606,..,35,0,35,0,35,..,77,3,79,0,79,..,163,11,176,0,176,..,102,6,111,0,111
POA6015,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,10,0,10,0,10,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,14,0,14,0,14,..,22,0,22,0,22,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,3,10,0,10,..,54,0,51,3,51,..,451,21,468,4,472,..,10,0,10,147,151,2746,454,21,481,149,3380,5473,..,..,..,..,5473,..,24,0,24,0,24,..,17,0,17,0,17,..,0,0,0,0,0,..,35,7,36,0,40,..,78,8,92,0,92,..,18,0,18,0,18,..,131,15,144,0,145,..,14,0,14,0,14,..,51,0,52,3,50,..,48,0,50,0,50,..,64,0,69,0,69
POA6016,0,18,..,24,11,39,0,39,..,3,0,3,0,3,..,17,4,16,0,16,..,13,0,13,0,13,..,11,0,7,0,7,..,0,0,0,0,0,..,18,3,17,0,17,..,3,0,3,0,3,..,10,0,14,0,14,..,20,0,20,0,20,..,8,0,8,0,8,..,54,0,54,0,54,..,35,4,35,0,35,..,9,0,11,0,11,..,13,4,17,0,17,..,0,0,0,0,0,..,39,9,50,4,58,..,187,21,209,5,211,..,1106,164,1273,7,1280,..,12,3,14,268,291,3593,1117,169,1285,281,5165,7070,..,..,..,..,7070,..,10,0,10,0,10,..,48,7,52,0,52,..,0,0,0,0,0,..,77,14,92,0,93,..,120,40,161,0,161,..,9,3,15,0,15,..,209,60,266,0,263,..,19,0,24,0,24,..,20,0,20,0,20,..,50,0,56,0,53,..,40,3,42,0,43
POA6017,0,10,..,12,0,15,0,15,..,0,0,0,0,0,..,8,3,16,0,16,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,15,0,15,..,6,0,6,0,6,..,17,0,17,0,17,..,9,0,9,0,9,..,41,0,41,0,41,..,21,6,30,0,30,..,8,0,4,0,4,..,14,0,14,0,14,..,3,0,3,0,3,..,17,5,28,0,24,..,112,28,147,3,148,..,646,147,787,13,798,..,5,0,5,131,136,1091,645,147,791,144,2023,2211,..,..,..,..,2211,..,7,0,7,0,7,..,51,22,68,0,73,..,0,0,0,0,0,..,38,19,56,0,56,..,73,37,110,3,109,..,9,0,9,0,12,..,117,49,173,4,177,..,21,3,24,0,24,..,4,0,4,0,4,..,22,0,22,0,22,..,11,0,11,0,11
POA6018,0,38,..,43,3,54,0,54,..,0,0,0,0,0,..,67,17,89,0,89,..,73,4,76,3,81,..,57,5,59,0,59,..,0,0,0,0,0,..,37,3,39,0,43,..,24,0,24,0,24,..,64,3,69,0,69,..,34,0,34,0,34,..,25,0,25,0,25,..,149,3,147,0,147,..,101,5,108,0,111,..,37,0,34,0,34,..,50,9,57,0,57,..,11,3,8,0,8,..,63,18,83,0,83,..,390,45,430,8,438,..,2949,403,3353,32,3384,..,48,6,50,1087,1137,15455,2997,410,3405,1118,19977,29701,..,..,..,..,29701,..,148,3,157,0,157,..,78,11,86,0,87,..,14,3,11,0,11,..,318,74,387,6,393,..,793,177,976,3,975,..,78,12,85,0,89,..,1185,263,1446,7,1455,..,80,5,85,0,82,..,80,0,77,0,84,..,203,6,211,3,218,..,213,9,223,5,225
POA6019,0,15,..,20,4,23,0,22,..,0,0,0,0,0,..,20,4,26,0,24,..,32,0,36,0,40,..,25,3,25,0,25,..,0,0,0,0,0,..,17,3,17,0,17,..,10,0,10,0,10,..,25,0,25,0,25,..,10,0,10,0,10,..,8,0,8,0,8,..,53,0,53,0,53,..,83,8,91,0,91,..,3,0,6,0,6,..,16,3,21,0,21,..,3,0,3,0,3,..,13,5,16,0,16,..,331,29,364,4,370,..,1363,116,1478,15,1487,..,22,0,22,689,712,8675,1383,115,1498,702,10882,17516,..,..,..,..,17516,..,117,3,119,3,117,..,39,0,39,6,42,..,3,0,3,0,3,..,72,13,87,0,87,..,173,38,207,0,207,..,25,0,31,0,31,..,272,50,325,3,323,..,16,0,20,0,20,..,53,0,53,0,53,..,143,9,149,0,149,..,170,8,177,0,177
POA6020,0,4,..,31,0,33,0,33,..,0,0,0,0,0,..,12,4,19,0,19,..,40,3,41,0,41,..,13,3,13,0,13,..,0,0,0,0,0,..,12,3,12,0,12,..,9,0,9,0,9,..,15,0,15,0,15,..,21,0,21,0,21,..,3,0,3,0,3,..,52,0,52,0,52,..,46,4,46,0,46,..,9,0,9,0,9,..,7,0,6,0,6,..,0,0,0,0,0,..,17,8,33,3,35,..,126,19,148,0,143,..,949,86,1040,15,1051,..,27,0,30,349,374,9162,978,89,1067,359,10587,18095,..,..,..,..,18095,..,102,0,102,0,102,..,31,5,36,0,32,..,3,0,3,0,3,..,82,8,88,0,88,..,105,22,126,3,134,..,13,0,14,0,14,..,199,31,229,3,229,..,42,4,51,0,49,..,59,0,54,0,61,..,77,4,83,0,83,..,116,0,122,5,128
POA6021,0,18,..,306,61,368,5,370,..,0,0,0,0,0,..,58,4,64,0,64,..,53,4,52,0,52,..,29,4,37,0,37,..,4,0,4,0,4,..,44,4,55,0,55,..,34,0,34,0,33,..,39,3,44,0,44,..,32,0,31,0,31,..,14,5,17,0,17,..,117,9,130,0,130,..,68,5,79,0,78,..,7,0,7,0,7,..,31,3,41,0,41,..,7,0,14,0,14,..,120,38,159,3,160,..,298,48,350,7,354,..,3111,526,3640,33,3676,..,29,0,26,630,660,5947,3142,528,3668,665,10285,11743,..,..,..,..,11743,..,59,0,55,0,55,..,98,21,119,5,125,..,3,0,3,0,3,..,271,70,346,3,351,..,426,132,559,0,559,..,37,4,45,0,45,..,743,212,951,3,954,..,281,25,306,3,304,..,21,0,26,0,26,..,77,0,81,0,81,..,37,6,45,0,44
POA6022,0,4,..,24,8,34,0,34,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,23,0,23,0,23,..,4,0,5,0,5,..,0,0,0,0,0,..,10,0,18,0,18,..,0,0,0,0,0,..,13,8,17,0,15,..,46,0,47,0,43,..,301,42,349,4,353,..,8,0,8,88,93,2029,311,47,357,96,2482,4096,..,..,..,..,4096,..,19,0,19,0,19,..,14,6,23,0,26,..,3,0,3,0,3,..,40,18,52,0,52,..,41,6,46,0,50,..,5,0,5,0,5,..,78,22,103,0,108,..,13,0,11,0,12,..,7,0,7,0,7,..,25,0,25,0,25,..,15,0,15,0,15
POA6023,0,6,..,16,0,16,0,16,..,0,0,0,0,0,..,12,0,16,0,16,..,37,4,39,0,39,..,11,0,15,0,15,..,0,0,0,0,0,..,10,0,16,0,15,..,6,0,6,0,6,..,13,0,13,0,13,..,11,0,13,0,13,..,19,0,19,0,19,..,43,0,46,0,46,..,40,0,36,0,43,..,10,0,10,0,10,..,17,3,20,0,20,..,0,0,0,0,0,..,10,5,15,0,15,..,79,7,91,0,95,..,774,87,865,7,871,..,26,0,26,215,240,6599,805,87,892,228,7711,13170,..,..,..,..,13170,..,156,6,162,0,163,..,12,0,15,3,11,..,0,0,0,0,0,..,53,16,66,3,69,..,107,36,143,0,146,..,25,0,25,0,25,..,186,51,237,0,240,..,19,0,19,0,19,..,27,0,27,0,27,..,66,6,71,0,70,..,120,0,120,0,120
POA6024,0,3,..,12,3,14,0,14,..,0,0,0,0,0,..,9,0,15,0,15,..,17,3,18,0,18,..,10,0,13,0,12,..,4,0,4,0,4,..,3,4,11,0,11,..,12,0,12,0,12,..,7,0,7,0,7,..,14,0,20,0,20,..,12,0,12,0,12,..,45,0,42,0,42,..,36,5,43,0,45,..,0,0,0,0,0,..,24,6,27,0,27,..,0,0,0,0,0,..,26,11,36,0,36,..,127,22,148,3,146,..,708,116,824,14,833,..,11,0,11,224,233,5607,715,116,831,237,6677,11273,..,..,..,..,11273,..,50,0,50,0,50,..,30,5,39,0,40,..,4,0,4,0,4,..,54,20,77,0,75,..,141,38,179,3,180,..,14,0,14,0,14,..,206,63,264,3,267,..,32,5,40,3,44,..,35,0,35,0,35,..,53,3,53,0,58,..,67,5,72,0,73
POA6025,0,7,..,21,0,26,0,26,..,3,0,3,0,3,..,9,3,11,0,11,..,59,8,67,0,69,..,37,13,54,0,54,..,0,0,0,0,0,..,24,0,24,0,24,..,26,0,26,0,26,..,36,3,39,0,39,..,36,4,37,0,37,..,45,0,45,0,45,..,138,5,145,0,145,..,48,3,46,0,48,..,5,0,5,0,5,..,35,4,38,0,38,..,3,3,4,0,4,..,33,10,44,0,44,..,234,23,250,6,262,..,1490,135,1625,13,1645,..,23,3,30,569,600,12839,1518,139,1650,585,15080,25704,..,..,..,..,25704,..,222,3,222,0,225,..,80,10,91,0,91,..,7,0,7,0,3,..,115,23,143,0,144,..,153,44,200,4,200,..,13,3,14,0,14,..,280,75,350,3,355,..,46,4,49,0,55,..,68,3,66,0,66,..,99,0,102,3,99,..,223,6,227,0,225
POA6026,0,10,..,29,0,26,0,26,..,3,0,3,0,3,..,35,6,37,0,37,..,37,0,36,0,36,..,5,0,6,0,6,..,4,0,4,0,4,..,7,0,7,0,7,..,11,0,11,0,11,..,16,0,16,0,16,..,16,0,16,0,16,..,7,0,7,0,7,..,57,0,57,0,57,..,34,5,39,0,39,..,11,0,11,0,11,..,24,7,30,0,32,..,4,0,4,0,4,..,24,4,27,0,27,..,130,15,142,0,140,..,1029,103,1129,4,1133,..,29,7,33,294,322,9978,1055,102,1154,296,11432,19571,..,..,..,..,19571,..,209,3,211,0,211,..,11,0,12,0,12,..,8,0,8,0,8,..,76,31,109,0,109,..,130,32,163,0,163,..,33,4,31,0,31,..,236,64,307,0,307,..,21,3,25,0,25,..,57,0,57,0,55,..,95,0,95,0,95,..,112,3,122,0,122
POA6027,0,26,..,26,3,23,0,23,..,3,0,3,0,3,..,74,8,84,0,82,..,106,21,125,0,126,..,44,5,46,0,46,..,3,0,3,0,3,..,26,4,24,0,24,..,20,0,20,0,27,..,51,0,55,0,56,..,43,0,44,0,44,..,34,4,37,0,37,..,155,5,161,4,162,..,86,6,90,0,90,..,18,0,21,0,21,..,66,17,84,0,84,..,8,0,4,0,10,..,50,13,61,0,61,..,409,56,468,6,476,..,2343,318,2660,28,2686,..,58,3,60,836,900,17336,2403,319,2719,864,20922,34662,..,..,..,..,34662,..,429,11,432,9,441,..,289,35,321,0,319,..,5,0,11,0,11,..,157,43,198,0,201,..,350,110,458,3,462,..,22,3,26,0,26,..,525,157,676,3,680,..,54,5,58,0,58,..,111,4,118,0,118,..,207,11,217,0,220,..,259,3,257,0,259
POA6028,0,9,..,12,0,18,0,18,..,3,0,3,0,3,..,31,3,32,0,32,..,59,3,58,0,58,..,13,0,13,0,13,..,0,0,0,0,0,..,10,0,16,0,18,..,25,0,25,0,25,..,29,0,29,0,29,..,35,0,35,0,35,..,40,3,44,0,44,..,128,3,133,0,133,..,45,3,52,0,54,..,7,0,7,0,7,..,32,0,30,0,30,..,0,0,0,0,0,..,26,5,34,0,34,..,149,19,166,0,171,..,1320,111,1432,11,1438,..,23,0,26,278,300,9563,1345,108,1455,287,11299,19052,..,..,..,..,19052,..,648,9,658,0,656,..,129,14,142,3,143,..,4,0,4,0,4,..,77,17,94,0,94,..,145,38,189,0,187,..,17,3,21,0,21,..,241,63,305,0,305,..,21,0,21,0,21,..,49,0,49,0,49,..,62,0,63,0,69,..,57,0,56,0,56
POA6029,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,20,0,20,0,20,..,118,5,123,4,126,..,3,0,3,45,47,1249,125,5,130,50,1424,2464,..,..,..,..,2464,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,8,0,11,..,10,0,14,0,14,..,0,0,0,0,0,..,22,3,25,0,24,..,0,0,0,0,0,..,15,0,12,4,17,..,11,0,11,0,11,..,19,0,19,0,19
POA6030,0,27,..,6,3,8,0,8,..,3,0,3,0,3,..,31,5,40,0,40,..,66,12,78,0,78,..,50,6,53,0,53,..,7,0,5,0,5,..,14,0,14,0,14,..,53,7,58,0,58,..,37,0,40,0,40,..,88,0,88,3,90,..,47,0,47,0,49,..,232,11,238,3,241,..,105,16,119,0,115,..,13,3,15,0,15,..,77,8,86,0,83,..,0,0,0,0,0,..,57,25,83,0,83,..,548,127,674,11,686,..,2564,341,2903,34,2935,..,47,3,55,1146,1199,15841,2612,342,2955,1176,19972,31454,..,..,..,..,31454,..,955,9,964,5,975,..,221,40,264,0,264,..,19,0,19,0,19,..,89,33,123,3,124,..,253,55,308,0,310,..,23,0,23,0,23,..,364,90,452,4,453,..,49,0,57,0,57,..,52,0,57,0,57,..,117,3,124,3,129,..,133,3,138,0,138
POA6031,0,3,..,3,0,5,0,5,..,3,0,3,0,3,..,13,4,14,0,14,..,21,3,25,0,25,..,14,0,14,0,14,..,0,0,0,0,0,..,10,3,17,0,17,..,69,6,67,0,67,..,21,0,25,0,25,..,102,3,102,0,105,..,34,0,34,0,31,..,222,9,226,3,231,..,30,3,34,0,34,..,18,0,21,0,21,..,15,9,20,0,20,..,0,0,0,0,0,..,43,18,59,0,59,..,361,65,422,10,432,..,1307,178,1485,15,1505,..,18,5,19,346,363,6602,1326,181,1506,361,8470,13007,..,..,..,..,13007,..,221,3,224,3,220,..,92,14,102,4,107,..,6,0,6,0,6,..,39,8,46,0,46,..,99,25,126,0,126,..,8,0,12,0,12,..,144,30,178,0,178,..,11,0,9,0,9,..,11,0,11,0,11,..,32,3,34,0,41,..,35,0,32,0,37
POA6032,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,10,3,9,0,9,..,0,0,0,13,9,72,11,3,13,13,95,156,..,..,..,..,156,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0
POA6033,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,9,18,0,18,..,0,0,0,0,0,..,19,9,27,0,27,..,3,0,3,20,23,146,26,9,31,20,196,326,..,..,..,..,326,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6034,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,15,0,15,..,58,0,59,0,59,..,0,0,3,64,69,720,60,5,62,65,847,1414,..,..,..,..,1414,..,28,0,35,0,35,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8
POA6035,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,20,0,20,0,20,..,13,0,11,0,11,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,3,3,0,3,..,53,10,61,0,60,..,296,29,326,3,335,..,18,0,18,348,367,3803,311,29,339,356,4501,7498,..,..,..,..,7498,..,149,8,149,0,149,..,12,3,10,0,10,..,0,0,0,0,0,..,12,0,9,0,9,..,19,9,28,3,32,..,3,3,4,0,4,..,32,16,48,3,46,..,0,0,0,0,0,..,17,0,17,3,18,..,21,0,21,0,21,..,55,0,62,0,62
POA6036,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,12,0,14,0,14,..,13,3,16,0,16,..,9,0,10,0,10,..,3,0,3,0,3,..,7,0,7,0,8,..,34,0,38,3,41,..,15,0,15,0,15,..,43,3,51,0,51,..,6,0,6,0,6,..,101,3,109,4,115,..,46,8,49,0,53,..,7,0,7,0,7,..,19,3,26,0,26,..,0,0,0,0,0,..,9,0,9,0,10,..,214,32,253,14,267,..,914,92,1007,25,1029,..,28,4,29,657,686,6380,938,98,1032,682,8103,12497,..,..,..,..,12497,..,366,8,375,0,374,..,100,26,124,0,126,..,4,0,4,0,4,..,26,10,37,0,37,..,61,13,73,3,78,..,0,0,0,0,0,..,90,17,109,3,111,..,8,0,8,0,8,..,22,0,22,0,22,..,38,0,38,0,41,..,42,0,39,0,39
POA6037,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,12,0,12,..,66,9,73,0,74,..,4,0,4,130,139,1255,71,9,75,135,1458,2588,..,..,..,..,2588,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,7,16,0,16,..,0,0,0,0,0,..,9,7,17,0,17,..,3,0,3,0,3,..,3,0,3,0,3,..,13,0,13,0,14,..,6,0,6,0,6
