region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA6000,48,418,1071,355,267,172,23,3,0,2357,58,117,236,116,75,106,103,70,45,926,15,69,197,65,34,36,13,12,0,441,121,604,1504,536,376,314,139,85,45,3724,25,442,1926,745,543,315,42,8,0,4046,50,260,386,166,112,111,38,6,0,1129,0,27,76,40,29,28,4,0,0,204,6,10,29,12,10,5,3,0,0,75,81,739,2417,963,694,459,87,14,0,5454,0,42,70,34,34,14,4,0,0,198,9,26,36,8,12,12,0,0,0,103,9,68,106,42,46,26,4,0,0,301,90,807,2523,1005,740,485,91,14,0,5755,133,220,357,182,135,216,223,138,71,1675,45,161,488,215,128,109,49,30,6,1231,268,1188,3368,1402,1003,810,363,182,77,8661
POA6003,24,127,386,114,104,52,6,0,0,813,13,28,60,27,30,56,36,29,12,291,0,16,67,16,20,16,3,4,0,142,37,171,513,157,154,124,45,33,12,1246,7,137,566,221,151,86,10,0,0,1178,28,115,183,67,48,30,11,0,0,482,0,8,29,6,13,10,6,0,0,72,0,0,15,7,0,0,0,0,0,22,35,260,793,301,212,126,27,0,0,1754,3,9,23,13,11,4,0,0,0,63,3,14,16,13,3,3,0,0,0,52,6,23,39,26,14,7,0,0,0,115,41,283,832,327,226,133,27,0,0,1869,30,65,100,53,55,97,78,43,22,543,5,36,142,55,37,34,7,14,0,330,76,384,1074,435,318,264,112,57,22,2742
POA6004,50,336,906,291,279,239,30,0,0,2131,51,99,159,88,83,154,135,64,35,868,26,76,204,60,49,53,28,7,5,508,127,511,1269,439,411,446,193,71,40,3507,30,348,1508,667,508,377,60,3,0,3501,41,202,340,103,108,149,59,4,0,1006,6,21,56,25,29,21,6,0,0,164,3,12,19,5,3,3,0,0,0,45,80,583,1923,800,648,550,125,7,0,4716,0,28,69,21,21,11,0,0,0,150,19,35,22,12,8,6,0,0,0,102,19,63,91,33,29,17,0,0,0,252,99,646,2014,833,677,567,125,7,0,4968,123,171,244,119,128,257,271,139,53,1505,57,163,487,168,132,117,66,27,14,1231,279,980,2745,1120,937,941,462,173,67,7704
POA6005,28,223,639,194,162,103,20,7,0,1376,25,40,90,51,57,75,79,73,48,538,12,37,111,42,50,31,11,19,10,323,65,300,840,287,269,209,110,99,58,2237,17,252,1093,381,288,194,43,3,0,2271,26,124,197,86,72,45,34,8,5,597,6,11,49,20,21,14,3,3,0,127,0,6,7,10,6,6,0,0,0,35,49,393,1346,497,387,259,80,14,5,3030,6,11,58,17,7,13,0,0,0,112,4,16,17,0,0,0,0,0,0,37,10,27,75,17,7,13,0,0,0,149,59,420,1421,514,394,272,80,14,5,3179,52,77,149,81,77,143,161,126,69,935,26,76,262,106,99,81,31,38,25,744,137,573,1832,701,570,496,272,178,99,4858
POA6006,95,285,669,539,444,229,25,6,0,2292,68,43,98,140,92,123,235,214,100,1113,3,14,58,34,23,21,18,36,38,245,166,342,825,713,559,373,278,256,138,3650,30,273,956,753,671,312,33,0,0,3028,122,219,253,316,209,161,44,14,0,1338,6,18,63,43,43,18,4,3,0,198,8,9,10,12,8,11,0,0,0,58,166,519,1282,1124,931,502,81,17,0,4622,4,18,24,18,15,5,0,0,0,84,13,15,16,11,12,10,3,0,0,80,17,33,40,29,27,15,3,0,0,164,183,552,1322,1153,958,517,84,17,0,4786,138,88,151,184,146,211,390,373,152,1833,10,44,130,92,51,50,41,67,49,534,331,684,1603,1429,1155,778,515,457,201,7153
POA6007,63,219,640,396,316,239,35,7,0,1915,42,32,87,104,49,102,152,154,130,852,7,28,85,44,20,28,14,10,9,245,112,279,812,544,385,369,201,171,139,3012,26,244,1037,595,474,281,34,0,0,2691,75,148,217,201,136,167,47,9,0,1000,4,21,60,39,19,28,3,0,0,174,3,3,19,3,7,10,6,3,0,54,108,416,1333,838,636,486,90,12,0,3919,0,8,28,19,14,3,0,0,0,72,19,13,18,6,11,7,0,0,0,74,19,21,46,25,25,10,0,0,0,146,127,437,1379,863,661,496,90,12,0,4065,111,66,137,121,72,166,251,237,162,1323,16,52,169,96,50,59,24,20,13,499,254,555,1685,1080,783,721,365,269,175,5887
POA6008,164,389,946,732,774,571,120,8,0,3704,150,105,193,254,171,325,390,244,117,1949,17,27,100,62,48,51,41,26,49,421,331,521,1239,1048,993,947,551,278,166,6074,39,352,1476,1058,1059,731,121,3,0,4839,229,325,319,381,407,403,166,20,0,2250,12,33,88,68,59,66,25,3,0,354,5,13,14,16,10,11,4,0,0,73,285,723,1897,1523,1535,1211,316,26,0,7516,3,19,48,20,26,20,3,0,0,139,25,21,21,15,16,6,3,0,0,107,28,40,69,35,42,26,6,0,0,246,313,763,1966,1558,1577,1237,322,26,0,7762,300,194,283,317,265,521,704,419,179,3182,36,54,206,128,102,119,78,47,62,832,649,1011,2455,2003,1944,1877,1104,492,241,11776
POA6009,245,531,587,669,849,648,186,19,6,3740,325,261,259,297,317,416,482,353,274,2984,19,39,37,25,42,30,38,24,54,308,589,831,883,991,1208,1094,706,396,334,7032,33,306,786,879,1169,904,192,13,0,4282,359,573,341,409,515,460,273,58,3,2991,14,65,60,48,53,74,23,6,0,343,12,23,21,32,24,11,12,0,0,135,418,967,1208,1368,1761,1449,500,77,3,7751,6,25,27,34,20,17,0,0,0,129,58,85,40,21,22,9,6,0,3,244,64,110,67,55,42,26,6,0,3,373,482,1077,1275,1423,1803,1475,506,77,6,8124,712,595,493,358,376,547,818,600,391,4890,39,77,84,70,73,73,78,48,81,623,1233,1749,1852,1851,2252,2095,1402,725,478,13637
POA6010,248,431,577,616,877,632,155,14,0,3550,259,114,162,276,265,370,553,504,321,2824,17,23,31,42,47,34,32,40,68,334,524,568,770,934,1189,1036,740,558,389,6708,50,328,851,793,1141,802,156,10,0,4131,343,413,237,415,511,472,247,54,0,2692,32,28,53,43,48,54,16,0,0,274,3,17,7,31,20,13,6,5,0,102,428,786,1148,1282,1720,1341,425,69,0,7199,6,17,22,20,29,21,3,0,0,118,57,42,13,12,12,13,0,3,0,152,63,59,35,32,41,34,3,3,0,270,491,845,1183,1314,1761,1375,428,72,0,7469,642,231,238,326,328,525,942,804,449,4485,92,78,101,105,120,91,71,64,88,810,1225,1154,1522,1745,2209,1991,1441,940,537,12764
POA6011,125,216,399,354,456,358,90,14,0,2012,188,68,82,180,163,249,243,183,106,1462,19,27,63,46,34,58,33,25,54,359,332,311,544,580,653,665,366,222,160,3833,29,185,629,477,652,467,81,8,0,2528,151,208,160,208,300,275,147,24,0,1473,17,28,39,36,25,46,13,6,0,210,4,10,7,9,8,13,4,3,0,58,201,431,835,730,985,801,245,41,0,4269,6,13,18,11,17,9,3,0,0,77,15,14,10,6,13,10,3,0,0,71,21,27,28,17,30,19,6,0,0,148,222,458,863,747,1015,820,251,41,0,4417,340,125,121,199,192,346,431,321,165,2240,39,54,147,90,80,107,60,46,67,690,601,637,1131,1036,1287,1273,742,408,232,7347
POA6012,149,250,449,378,443,313,76,7,0,2065,277,58,92,164,163,182,262,193,142,1533,16,12,42,30,27,31,18,24,20,220,442,320,583,572,633,526,356,224,162,3818,32,186,624,516,573,381,88,5,0,2405,166,208,219,236,262,261,119,12,0,1483,12,14,29,39,33,25,10,3,0,165,8,10,10,12,14,11,3,0,0,68,218,418,882,803,882,678,220,20,0,4121,7,11,26,21,17,11,3,0,0,96,23,24,10,13,13,6,3,0,0,92,30,35,36,34,30,17,6,0,0,188,248,453,918,837,912,695,226,20,0,4309,408,118,130,208,228,285,461,327,192,2357,23,37,86,70,57,64,41,44,32,454,679,608,1134,1115,1197,1044,728,391,224,7120
POA6014,288,559,1009,1088,1090,635,103,18,6,4796,238,95,209,374,211,253,455,532,343,2710,8,38,73,45,39,39,18,28,26,314,534,692,1291,1507,1340,927,576,578,375,7820,72,525,1502,1475,1522,832,114,9,3,6054,400,474,441,679,648,419,141,36,6,3244,34,45,88,104,71,75,16,0,0,433,8,11,19,30,25,18,3,6,3,123,514,1055,2050,2288,2266,1344,274,51,12,9854,10,29,51,31,22,22,3,4,0,172,45,28,28,32,14,17,3,0,0,167,55,57,79,63,36,39,6,4,0,339,569,1112,2129,2351,2302,1383,280,55,12,10193,518,194,298,428,266,409,784,837,501,4235,24,86,208,108,90,78,39,42,36,711,1111,1392,2635,2887,2658,1870,1103,934,549,15139
POA6015,121,111,93,267,389,201,83,18,0,1283,187,18,31,131,147,139,229,241,104,1227,10,4,7,11,22,11,15,20,7,107,318,133,131,409,558,351,327,279,111,2617,19,128,141,323,590,309,77,10,0,1597,173,138,48,183,252,157,105,36,4,1096,12,6,6,26,33,20,8,3,3,117,7,0,3,6,9,8,3,0,0,36,211,272,198,538,884,494,193,49,7,2846,7,0,4,9,10,6,0,3,0,39,24,9,3,3,6,4,3,0,0,52,31,9,7,12,16,10,3,3,0,91,242,281,205,550,900,504,196,52,7,2937,357,56,38,149,164,186,404,417,174,1945,20,13,13,20,38,25,28,28,12,197,619,350,256,719,1102,715,628,497,193,5079
POA6016,128,285,696,649,492,224,37,4,0,2515,86,51,132,192,105,131,149,181,91,1118,3,36,68,36,30,28,17,38,30,286,217,372,896,877,627,383,203,223,121,3919,34,258,1001,924,688,310,34,0,0,3249,128,250,369,399,258,153,35,8,0,1600,6,23,54,59,36,28,6,0,0,212,5,18,25,10,11,6,6,0,0,81,173,549,1449,1392,993,497,81,8,0,5142,8,17,29,35,16,3,0,0,0,108,23,21,13,9,9,7,0,0,0,82,31,38,42,44,25,10,0,0,0,190,204,587,1491,1436,1018,507,81,8,0,5332,191,87,195,236,158,231,278,286,132,1794,13,85,164,94,63,63,30,52,47,611,408,759,1850,1766,1239,801,389,346,179,7737
POA6017,31,150,415,177,132,87,18,0,0,1010,21,34,83,61,38,63,82,87,34,503,13,29,62,26,22,22,8,10,6,198,65,213,560,264,192,172,108,97,40,1711,16,184,688,286,185,118,23,0,3,1503,28,98,207,85,60,55,13,3,0,549,0,6,18,13,7,15,0,0,0,59,0,6,8,8,7,6,0,0,0,35,44,294,921,392,259,194,36,3,3,2146,0,6,27,25,17,0,0,0,0,75,6,8,9,7,9,4,0,0,0,43,6,14,36,32,26,4,0,0,0,118,50,308,957,424,285,198,36,3,3,2264,49,53,112,86,69,118,141,155,49,832,16,74,161,76,52,55,14,24,9,481,115,435,1230,586,406,371,191,182,61,3577
POA6018,548,928,2023,2011,1797,1158,197,20,3,8685,440,143,414,613,348,656,1155,982,566,5317,45,49,118,87,74,79,81,128,147,808,1033,1120,2555,2711,2219,1893,1433,1130,716,14810,160,1006,3026,2737,2396,1366,194,7,0,10892,671,631,778,1239,1004,817,293,46,0,5479,46,63,227,185,126,104,41,3,0,795,22,35,53,57,52,24,10,3,0,256,899,1735,4084,4218,3578,2311,538,59,0,17422,28,51,87,90,67,41,4,0,0,368,99,50,37,54,34,27,5,3,3,312,127,101,124,144,101,68,9,3,3,680,1026,1836,4208,4362,3679,2379,547,62,3,18102,895,296,551,725,515,1011,1931,1657,797,8378,89,100,322,210,170,145,153,199,199,1587,2010,2232,5081,5297,4364,3535,2631,1918,999,28067
POA6019,278,653,1576,1088,993,683,144,17,0,5432,177,87,245,302,189,291,592,442,168,2493,25,69,154,99,65,65,50,37,27,591,480,809,1975,1489,1247,1039,786,496,195,8516,103,754,2512,1626,1391,801,115,4,0,7306,321,378,619,637,546,465,180,35,0,3181,19,58,153,109,66,70,19,0,0,494,16,34,39,30,21,19,7,0,0,166,459,1224,3323,2402,2024,1355,321,39,0,11147,20,32,60,48,44,20,5,0,0,229,44,31,35,29,28,17,7,0,0,191,64,63,95,77,72,37,12,0,0,420,523,1287,3418,2479,2096,1392,333,39,0,11567,525,181,341,373,272,462,950,764,271,4139,63,176,457,246,174,156,103,77,41,1493,1111,1644,4216,3098,2542,2010,1386,880,312,17199
POA6020,435,534,642,985,1358,1106,188,12,3,5263,250,79,178,341,251,605,670,384,182,2940,28,14,41,45,52,57,41,25,23,326,713,627,861,1371,1661,1768,899,421,208,8529,115,545,994,1299,1732,1369,173,9,0,6236,556,433,316,671,830,869,274,25,0,3974,25,42,80,83,85,128,37,3,0,483,27,23,28,24,21,32,8,0,0,163,723,1043,1418,2077,2668,2398,492,37,0,10856,14,34,28,36,29,30,0,0,0,171,58,26,17,20,22,18,3,0,3,167,72,60,45,56,51,48,3,0,3,338,795,1103,1463,2133,2719,2446,495,37,3,11194,599,166,223,381,306,908,1266,687,294,4830,47,49,84,103,120,121,86,44,34,688,1441,1318,1770,2617,3145,3475,1847,768,331,16712
POA6021,265,486,1112,1052,905,698,104,6,3,4631,218,116,263,327,263,516,725,535,183,3146,18,20,70,50,39,47,55,70,52,421,501,622,1445,1429,1207,1261,884,611,238,8198,118,615,1672,1506,1254,831,147,5,0,6148,306,306,519,610,512,451,151,17,3,2875,16,37,110,88,63,74,13,4,0,405,18,29,35,44,40,32,14,0,0,212,458,987,2336,2248,1869,1388,325,26,3,9640,11,34,55,47,40,21,0,0,0,208,44,30,28,24,23,10,7,0,0,166,55,64,83,71,63,31,7,0,0,374,513,1051,2419,2319,1932,1419,332,26,3,10014,467,207,355,404,361,713,1285,970,285,5047,43,70,162,108,93,89,106,124,79,874,1023,1328,2936,2831,2386,2221,1723,1120,367,15935
POA6022,75,105,251,271,265,257,34,0,0,1258,36,22,80,65,50,142,198,87,32,712,4,3,6,4,8,11,9,7,3,55,115,130,337,340,323,410,241,94,35,2025,30,145,387,379,311,277,49,0,0,1578,102,83,115,184,153,181,57,4,0,879,4,9,38,20,26,36,6,0,0,139,0,7,7,8,4,6,4,0,0,36,136,244,547,591,494,500,116,4,0,2632,7,7,12,12,10,7,0,0,0,55,17,7,3,7,0,8,0,0,0,42,24,14,15,19,10,15,0,0,0,97,160,258,562,610,504,515,116,4,0,2729,96,37,96,88,74,229,385,170,57,1232,10,7,17,19,16,14,12,11,3,109,266,302,675,717,594,758,513,185,60,4070
POA6023,300,346,516,870,961,782,90,4,4,3873,184,54,138,274,180,421,455,281,160,2147,15,10,13,21,22,20,20,24,11,156,499,410,667,1165,1163,1223,565,309,175,6176,122,390,738,1156,1308,1017,121,7,0,4859,405,292,255,611,507,560,169,6,4,2809,25,31,56,73,58,66,9,0,0,318,17,14,10,17,15,15,3,0,0,91,569,727,1059,1857,1888,1658,302,13,4,8077,28,36,34,9,24,20,4,0,0,155,38,5,12,17,7,12,3,0,0,94,66,41,46,26,31,32,7,0,0,249,635,768,1105,1883,1919,1690,309,13,4,8326,445,104,177,300,214,614,853,481,238,3426,15,24,41,41,46,44,41,32,23,307,1095,896,1323,2224,2179,2348,1203,526,265,12059
POA6024,251,344,678,763,708,702,102,3,0,3551,115,42,178,206,136,382,426,244,129,1858,18,12,35,27,20,18,8,29,12,179,384,398,891,996,864,1102,536,276,141,5588,116,386,1026,1055,953,813,111,3,0,4463,289,231,305,483,371,510,144,7,0,2340,14,18,87,80,52,76,21,0,0,348,17,17,23,11,26,17,6,3,0,120,436,652,1441,1629,1402,1416,282,13,0,7271,28,29,38,34,23,22,0,0,0,174,26,22,15,20,12,13,0,0,0,108,54,51,53,54,35,35,0,0,0,282,490,703,1494,1683,1437,1451,282,13,0,7553,251,90,233,250,178,583,801,443,192,3021,30,29,65,61,56,35,26,41,12,355,771,822,1792,1994,1671,2069,1109,497,204,10929
POA6025,681,813,1385,1535,1980,1265,161,6,4,7830,354,124,370,526,405,726,742,464,179,3890,32,31,75,81,76,55,30,32,19,431,1067,968,1830,2142,2461,2046,933,502,202,12151,270,951,2066,2173,2498,1649,179,8,0,9794,779,562,668,1014,1114,916,224,20,0,5297,41,66,151,148,171,159,28,7,4,775,35,36,55,55,47,32,12,0,0,272,1125,1615,2940,3390,3830,2756,443,35,4,16138,54,70,72,50,68,40,5,0,0,359,101,37,46,43,39,19,4,0,0,289,155,107,118,93,107,59,9,0,0,648,1280,1722,3058,3483,3937,2815,452,35,4,16786,805,234,458,624,514,1088,1417,823,275,6238,73,87,167,191,162,142,79,55,24,980,2158,2043,3683,4298,4613,4045,1948,913,303,24004
POA6026,619,582,695,1184,1795,1021,101,5,0,6002,299,72,218,344,308,518,552,540,253,3104,14,18,25,26,44,41,44,80,97,389,932,672,938,1554,2147,1580,697,625,350,9495,286,651,1046,1481,2283,1496,104,3,0,7350,748,452,357,749,1000,748,145,18,0,4217,38,47,71,99,139,112,21,0,0,527,22,27,25,39,47,29,4,0,5,198,1094,1177,1499,2368,3469,2385,274,21,5,12292,34,40,39,30,32,32,0,0,0,207,90,29,18,29,17,16,7,0,0,206,124,69,57,59,49,48,7,0,0,413,1218,1246,1556,2427,3518,2433,281,21,5,12705,651,158,280,377,362,788,938,891,391,4836,31,45,58,70,103,83,73,135,136,734,1900,1449,1894,2874,3983,3304,1292,1047,532,18275
POA6027,1069,1435,1811,2263,2906,1616,170,10,0,11280,576,233,599,692,556,914,939,655,249,5413,53,84,106,99,106,84,57,46,39,674,1698,1752,2516,3054,3568,2614,1166,711,288,17367,524,1584,2792,2999,3839,2188,209,6,0,14141,1182,999,881,1452,1528,1144,257,19,0,7462,65,123,193,188,251,221,27,6,0,1074,59,49,57,70,80,48,6,3,0,372,1830,2755,3923,4709,5698,3601,499,34,0,23049,82,105,133,83,90,77,6,0,0,576,186,97,85,65,55,31,9,0,0,528,268,202,218,148,145,108,15,0,0,1104,2098,2957,4141,4857,5843,3709,514,34,0,24153,1236,494,772,816,735,1330,1681,1187,377,8628,122,194,294,249,254,198,99,85,57,1552,3456,3645,5207,5922,6832,5237,2294,1306,434,34333
POA6028,653,523,683,1468,1575,493,63,3,0,5461,350,104,240,407,291,321,331,194,44,2282,10,7,14,28,26,10,14,9,0,118,1013,634,937,1903,1892,824,408,206,44,7861,313,656,973,1905,2166,793,67,0,0,6873,734,356,353,891,860,347,90,6,0,3637,48,46,78,110,117,65,3,0,0,467,17,18,26,56,36,6,3,0,0,162,1112,1076,1430,2962,3179,1211,163,6,0,11139,56,50,27,27,58,19,3,0,0,240,112,28,15,40,35,11,3,0,0,244,168,78,42,67,93,30,6,0,0,484,1280,1154,1472,3029,3272,1241,169,6,0,11623,784,174,289,444,363,454,598,366,74,3546,32,20,53,65,65,28,24,18,5,310,2096,1348,1814,3538,3700,1723,791,390,79,15479
POA6029,30,63,101,157,172,98,18,0,0,639,35,4,12,49,21,63,81,74,35,374,3,3,6,12,9,11,3,5,3,55,68,70,119,218,202,172,102,79,38,1068,12,57,148,198,231,115,17,0,0,778,54,53,45,111,115,85,33,5,0,501,0,6,8,20,14,13,3,0,0,64,0,7,0,4,0,3,0,0,0,14,66,123,201,333,360,216,53,5,0,1357,4,3,5,0,3,4,0,0,0,19,0,6,4,3,0,0,0,0,0,13,4,9,9,3,3,4,0,0,0,32,70,132,210,336,363,220,53,5,0,1389,63,14,23,56,30,95,147,124,54,606,9,16,19,23,19,17,6,5,3,117,142,162,252,415,412,332,206,134,57,2112
POA6030,837,949,1715,2245,1879,732,110,3,7,8477,556,283,788,809,477,606,851,579,239,5188,117,102,190,206,155,70,58,46,20,964,1510,1334,2693,3260,2511,1408,1019,628,266,14629,455,1120,2552,3102,2625,1025,121,3,3,11006,833,537,798,1244,976,517,153,14,0,5072,44,62,208,213,174,77,24,0,0,802,39,56,65,87,77,29,6,0,4,363,1371,1775,3623,4646,3852,1648,304,17,7,17243,130,93,135,96,100,39,0,0,0,593,144,62,69,95,46,15,7,0,3,441,274,155,204,191,146,54,7,0,3,1034,1645,1930,3827,4837,3998,1702,311,17,10,18277,1216,406,920,964,624,879,1494,1087,395,7985,225,224,384,481,333,162,100,82,37,2028,3086,2560,5131,6282,4955,2743,1905,1186,442,28290
POA6031,274,365,698,769,543,208,22,0,0,2879,143,68,266,235,105,142,142,53,7,1161,19,15,31,30,22,20,10,6,3,156,436,448,995,1034,670,370,174,59,10,4196,128,415,1059,1034,740,253,24,0,0,3653,265,195,318,464,286,163,23,4,0,1718,19,10,83,63,51,28,6,0,0,260,16,20,33,18,25,6,3,0,0,121,428,640,1493,1579,1102,450,56,4,0,5752,31,30,34,19,36,5,3,0,0,158,50,11,23,27,20,11,6,0,0,148,81,41,57,46,56,16,9,0,0,306,509,681,1550,1625,1158,466,65,4,0,6058,345,105,297,271,149,202,240,99,13,1721,41,23,89,76,52,40,23,9,6,359,895,809,1936,1972,1359,708,328,112,19,8138
POA6032,9,5,12,5,16,3,6,3,0,59,3,6,0,4,0,4,5,3,0,25,0,0,0,0,3,0,0,0,0,3,12,11,12,9,19,7,11,6,0,87,6,12,11,15,22,7,0,0,0,73,6,5,3,8,13,6,6,0,0,47,0,0,3,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,12,17,17,23,35,13,9,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,17,23,35,13,9,3,0,129,9,6,0,7,0,7,10,6,0,45,0,0,0,0,3,5,0,0,0,8,21,23,17,30,38,25,19,9,0,182
POA6033,17,20,24,39,34,16,6,3,0,159,8,5,18,19,4,9,11,4,0,78,0,4,3,9,3,3,4,0,0,26,25,29,45,67,41,28,21,7,0,263,17,29,43,57,42,27,8,0,0,223,11,12,20,21,17,18,6,6,0,111,0,4,5,5,3,0,0,0,0,17,0,0,0,3,3,0,0,0,0,6,28,45,68,86,65,45,14,6,0,357,6,3,0,0,6,3,0,0,0,18,3,0,0,3,0,3,3,0,0,12,9,3,0,3,6,6,3,0,0,30,37,48,68,89,71,51,17,6,0,387,27,8,21,22,7,15,23,7,3,133,4,7,13,12,7,6,4,0,0,53,68,63,102,123,85,72,44,13,3,573
POA6035,73,77,154,241,222,123,20,0,0,910,52,23,73,92,62,96,135,71,11,615,8,12,11,17,12,11,12,24,66,173,133,112,238,350,296,230,167,95,77,1698,34,91,240,333,306,123,18,0,0,1145,71,32,86,136,117,84,29,3,0,558,7,6,17,28,24,10,3,0,0,95,9,4,4,11,12,0,3,0,0,43,121,133,347,508,459,217,53,3,0,1841,12,13,4,12,12,12,4,0,0,69,12,0,6,10,9,5,0,0,0,42,24,13,10,22,21,17,4,0,0,111,145,146,357,530,480,234,57,3,0,1952,110,27,82,119,81,155,272,133,21,1000,16,20,39,40,39,23,32,48,87,344,271,193,478,689,600,412,361,184,108,3296
POA6036,224,276,645,820,391,173,15,3,0,2547,144,59,302,258,108,115,151,47,5,1189,16,10,49,35,18,9,8,4,0,149,384,345,996,1113,517,297,174,54,5,3885,136,363,957,1155,646,198,24,0,0,3479,210,128,290,450,193,106,16,7,0,1400,16,27,80,59,24,23,3,0,0,232,12,10,38,30,11,9,0,0,0,110,374,528,1365,1694,874,336,43,7,0,5221,39,24,30,33,20,6,0,0,0,152,36,11,27,33,3,9,0,0,0,119,75,35,57,66,23,15,0,0,0,271,449,563,1422,1760,897,351,43,7,0,5492,314,87,338,294,135,166,257,96,12,1699,25,28,99,78,45,22,13,8,0,318,788,678,1859,2132,1077,539,313,111,12,7509
