region_id,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA6484,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,3,0,23,3,8,16,0,0,0,28,5,0,60,3,3,13,0,0,0,24,4,3,50,4,0,14,0,0,0,23,0,3,44,4,0,3,0,0,0,14,0,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,63,0,0,0,92,12,6,201,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,9,0,0,3,3,0,0,6,0,0,12,3,0,0,0,3,0,3,3,0,12,0,0,0,3,3,3,3,3,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9,9,3,15,9,0,57
POA6485,5,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,3,3,0,14,7,0,0,0,0,0,0,0,0,7,14,7,0,3,0,0,4,3,0,31,8,0,5,3,3,0,5,4,3,31,9,3,0,0,0,0,4,4,0,20,7,0,0,0,6,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,10,9,6,9,0,16,14,3,124,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,10,0,0,0,0,0,0,0,10,5,0,4,4,5,0,0,0,0,18,7,4,0,3,6,3,0,0,3,26,3,3,3,3,0,0,3,5,0,20,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,21,7,10,15,3,3,5,3,93
POA6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,7,0,0,0,0,0,0,13,9,0,4,3,0,0,0,0,0,16,16,0,5,0,0,0,3,3,0,27,9,0,0,0,0,0,5,0,3,17,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,16,3,0,0,8,6,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,5,4,4,0,0,7,3,0,0,0,18,5,0,0,3,0,0,0,4,0,12,7,6,3,3,0,0,0,0,0,19,3,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,3,6,15,6,0,7,0,66
POA6490,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,7,0,4,0,0,0,0,0,0,11,6,0,6,0,0,0,5,3,0,20,8,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,10,0,0,0,8,9,0,58,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,7,0,3,0,3,3,0,3,0,0,12,5,0,0,0,5,0,0,0,0,10,0,3,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,7,11,3,3,0,0,45
POA6501,0,0,7,0,3,0,0,3,3,16,0,0,12,0,0,0,0,4,3,19,3,4,8,3,0,3,6,3,0,30,16,3,17,3,3,3,19,9,3,76,13,5,28,4,0,4,18,4,3,79,6,4,9,3,7,0,14,4,0,47,4,3,0,0,3,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,81,13,16,13,57,30,12,283,0,0,4,0,3,3,0,3,0,13,0,0,0,4,4,0,0,4,3,15,0,7,0,3,11,3,0,3,0,27,7,7,11,10,18,5,0,4,0,62,5,6,7,8,19,10,3,6,0,64,5,7,0,4,9,3,0,6,0,34,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,22,29,64,24,3,26,3,218
POA6502,0,0,7,4,0,3,0,5,0,19,0,4,4,0,0,0,0,3,0,11,3,3,5,0,3,0,8,5,0,27,13,3,7,3,0,0,16,3,0,45,15,4,16,4,4,4,10,6,3,66,12,6,11,0,3,3,13,7,0,55,9,0,4,0,0,0,0,4,3,20,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,52,23,54,11,10,10,47,33,6,246,0,0,0,6,0,4,0,3,0,13,3,0,0,0,3,6,0,0,0,12,3,0,3,3,3,4,0,3,0,19,3,3,3,3,14,3,0,8,0,37,5,5,7,8,15,4,3,17,0,64,7,13,3,3,3,3,3,6,0,41,0,3,3,0,6,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,19,23,44,24,6,40,0,201
POA6503,3,0,7,3,0,0,0,6,0,19,12,0,6,3,3,0,6,7,3,40,21,4,17,0,0,0,13,20,0,75,34,8,27,4,3,0,18,19,3,116,46,4,19,0,4,3,22,23,3,124,48,3,11,3,3,3,22,18,3,114,31,3,3,0,3,0,10,3,0,53,3,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,4,0,7,201,22,90,13,16,6,91,100,15,554,0,0,4,6,0,8,0,9,0,27,0,3,0,8,3,3,0,9,0,26,8,7,11,3,13,5,0,8,0,55,20,5,3,7,26,7,7,19,0,94,29,13,6,12,22,7,5,17,3,114,25,4,6,7,13,3,0,16,4,78,10,3,3,0,3,0,0,6,0,25,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,97,35,33,43,80,33,12,84,7,424
POA6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,12,0,6,0,0,0,12,0,0,30,13,0,3,0,0,0,3,0,0,19,3,0,0,0,0,3,3,5,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,44,0,9,0,3,3,18,5,0,82,0,0,3,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,0,6,3,0,3,0,3,0,0,3,0,12,9,3,0,0,4,0,0,0,0,16,4,5,0,0,0,3,0,3,0,15,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,6,0,13,3,0,12,0,64
POA6507,0,0,0,0,0,0,0,4,0,4,7,0,0,0,0,0,0,7,0,14,14,0,7,0,0,0,3,3,0,27,5,0,3,0,0,3,9,3,0,23,18,0,3,0,0,3,6,3,3,36,14,0,0,0,0,3,4,5,0,26,6,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,67,0,13,0,0,9,25,25,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,6,6,0,3,4,0,0,8,0,27,3,4,3,4,4,3,0,3,0,24,6,4,0,4,3,3,0,3,3,26,7,4,0,3,4,0,0,3,0,21,3,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,3,14,15,9,0,23,3,113
POA6509,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,10,9,0,4,0,0,0,4,3,0,20,15,0,4,0,0,0,3,4,0,26,22,3,3,3,0,0,3,3,0,37,10,0,3,0,0,0,0,5,0,18,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,71,3,17,3,0,0,10,22,0,126,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,3,3,0,3,0,0,3,0,15,6,3,4,0,6,3,0,0,0,22,10,0,0,3,4,0,0,3,0,20,4,3,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,10,6,13,3,0,15,0,79
POA6510,0,0,15,0,3,0,0,5,0,23,3,0,16,0,0,3,6,15,0,43,14,12,25,3,3,3,15,16,0,91,24,5,30,4,0,5,18,9,3,98,40,8,22,3,4,14,33,21,0,145,33,8,17,3,5,7,17,14,0,104,17,3,5,0,0,3,4,5,0,37,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,139,36,130,13,15,35,93,85,3,549,0,0,0,8,4,15,0,4,0,31,3,5,4,3,7,6,3,3,3,37,15,20,3,7,17,7,3,13,3,88,12,11,6,17,35,4,3,11,0,99,24,15,3,15,26,13,0,6,0,102,12,19,4,18,12,4,0,7,3,79,9,0,0,0,6,3,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,20,68,107,52,9,48,9,458
POA6511,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,6,0,5,0,0,0,0,0,7,0,12,0,3,7,0,0,0,4,9,0,23,4,0,3,0,0,0,8,5,0,20,0,0,3,3,3,0,3,5,3,20,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,16,3,3,0,18,32,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,7,0,0,5,0,0,0,0,12,3,0,0,8,3,3,0,5,0,22,0,0,0,0,6,5,0,7,3,21,4,0,4,0,4,3,0,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,15,18,14,0,12,3,80
POA6513,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,5,0,5,0,0,0,0,3,0,13,11,0,4,0,0,0,0,3,0,18,6,0,0,0,0,0,0,0,0,6,7,0,6,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,15,0,0,0,3,9,0,59,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,3,0,0,3,3,3,0,3,0,15,3,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,3,6,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,9,3,0,9,3,42
POA6514,0,0,3,0,0,0,3,3,0,9,0,0,3,0,0,0,3,7,0,13,3,0,5,0,0,0,0,7,0,15,3,6,4,3,0,0,3,9,0,28,4,0,10,0,0,0,11,11,0,36,11,0,6,0,0,0,4,7,0,28,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,31,3,0,0,27,44,0,132,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,0,4,0,0,0,4,0,12,0,0,4,3,8,0,0,6,0,21,3,4,3,3,3,3,3,3,0,25,3,3,0,4,7,3,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,17,18,6,9,16,0,90
POA6515,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,9,15,0,0,0,0,0,3,3,0,21,18,3,3,0,0,0,11,4,0,39,26,0,7,0,0,0,7,4,0,44,19,3,0,0,0,0,3,0,0,25,14,0,3,0,0,0,4,0,0,21,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,98,6,16,0,3,0,28,11,0,162,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,3,0,0,3,6,0,3,0,0,15,3,7,0,3,3,0,0,3,0,19,13,3,0,0,3,3,0,3,0,25,11,0,0,3,3,3,0,0,0,20,5,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,17,0,9,15,6,3,9,0,97
POA6516,0,0,3,0,0,3,0,3,4,13,0,0,10,0,0,0,0,6,0,16,3,7,25,3,0,3,12,16,0,69,15,16,23,5,0,3,15,12,0,89,15,6,19,3,0,0,19,15,5,82,10,4,21,5,0,3,11,7,0,61,4,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,33,101,16,7,12,57,59,9,341,0,0,3,3,3,3,3,0,0,15,0,0,0,4,4,4,0,0,0,12,3,10,3,11,15,9,0,4,0,55,9,10,4,4,21,7,0,12,0,67,8,11,6,4,17,11,0,10,0,67,9,0,3,9,12,4,3,5,0,45,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,19,35,72,38,6,34,0,267
POA6517,0,0,3,0,0,3,3,0,0,9,0,0,0,0,0,0,3,3,3,9,12,0,3,0,0,3,3,0,0,21,9,3,0,3,0,0,5,0,0,20,18,0,6,0,0,3,5,5,0,37,16,3,4,0,0,0,5,0,0,28,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,16,3,0,9,24,8,3,127,0,0,0,0,3,3,0,0,0,6,3,3,3,0,3,0,0,0,0,12,0,5,0,4,4,0,0,0,0,13,5,3,0,0,7,0,0,3,0,18,9,6,0,4,3,3,3,0,0,28,0,3,0,0,3,0,4,6,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,3,8,26,6,7,9,0,96
POA6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,7,4,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,7,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,15
POA6519,0,0,3,0,3,0,0,0,0,6,5,0,0,0,0,0,0,3,0,8,10,0,3,3,0,4,3,4,0,27,15,0,9,0,0,0,3,4,0,31,19,3,8,0,0,0,10,0,0,40,17,3,3,0,0,4,6,3,0,36,3,0,3,0,0,0,3,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,69,6,32,3,3,8,25,14,0,160,0,0,0,3,0,0,0,3,0,6,0,0,0,3,0,0,0,3,0,6,7,3,3,3,9,0,0,3,0,28,5,3,3,8,3,3,3,3,0,31,11,4,0,0,5,0,0,5,0,25,3,3,5,5,0,0,0,3,3,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,11,22,17,3,3,20,3,121
POA6521,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,7,4,0,11,0,0,0,0,0,0,15,17,0,6,0,0,0,0,0,0,23,20,0,3,0,0,0,3,3,3,32,16,0,0,0,0,3,9,0,0,28,10,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,75,0,24,0,0,3,12,6,8,128,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,4,0,0,0,0,0,0,0,4,0,5,3,0,12,0,0,0,0,20,8,3,3,6,3,0,3,0,0,26,14,0,3,0,0,0,0,0,0,17,7,3,0,0,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,12,6,18,0,6,3,0,89
POA6522,0,0,3,0,0,0,3,3,0,9,4,0,0,0,0,0,0,3,0,7,8,0,4,0,0,0,9,0,0,21,13,5,3,0,0,0,3,8,3,35,18,0,4,0,0,0,9,0,0,31,16,0,3,0,3,0,5,3,0,30,4,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,17,0,3,0,33,17,3,141,0,0,0,0,0,3,0,3,0,6,0,0,0,3,0,3,3,0,0,9,0,6,0,3,3,0,0,0,0,12,7,3,0,4,7,0,0,0,0,21,8,0,3,5,4,0,0,4,0,24,4,3,0,0,3,0,3,3,0,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,3,15,17,6,6,10,0,92
POA6525,0,0,24,0,0,5,0,13,3,45,3,0,20,0,0,0,8,15,3,49,11,10,43,4,4,3,18,21,3,117,30,14,65,3,3,7,28,30,3,183,46,14,69,3,5,3,52,24,3,219,42,18,38,4,0,6,28,22,3,161,16,5,8,0,3,0,3,6,0,41,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,155,61,267,14,15,24,137,131,18,822,0,0,7,13,3,13,0,6,0,42,0,4,0,8,7,5,3,12,3,42,6,21,4,11,14,11,0,16,0,83,18,31,12,26,40,18,4,19,0,168,31,28,10,19,40,26,5,26,3,188,23,30,0,11,35,11,3,17,3,133,13,5,0,0,6,0,3,3,0,30,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,91,119,33,91,145,84,18,99,12,692
POA6528,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,7,0,3,3,0,0,0,5,3,0,14,7,0,3,0,3,0,10,3,0,26,8,0,3,3,0,0,5,0,0,19,3,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,16,3,3,0,20,15,0,81,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,0,6,3,3,0,0,5,0,4,0,0,15,3,3,3,7,3,0,0,3,3,25,3,3,0,3,3,3,0,3,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,3,10,20,3,4,9,3,73
POA6530,9,10,276,22,10,92,31,156,9,615,35,35,382,31,10,47,78,130,12,760,119,174,527,57,40,57,201,203,21,1399,239,254,497,94,84,79,330,202,26,1805,281,234,425,96,83,70,383,188,30,1790,197,153,249,61,60,76,247,153,14,1210,52,28,37,13,21,18,45,44,11,269,12,5,6,0,0,0,3,9,5,40,0,0,0,0,0,0,0,0,0,0,944,893,2399,374,308,439,1318,1085,128,7888,15,11,46,88,105,291,3,45,9,613,28,98,44,124,155,120,14,33,3,619,85,314,52,180,264,151,20,81,9,1156,129,367,87,283,395,170,30,152,24,1637,165,317,77,296,427,174,32,185,23,1696,80,180,41,172,243,106,15,106,14,957,23,35,9,15,26,10,7,24,0,149,0,4,0,3,0,3,0,6,3,19,0,0,0,0,0,0,0,0,0,0,525,1326,356,1161,1615,1025,121,632,85,6846
POA6532,3,3,47,0,3,13,3,22,3,97,12,3,40,0,0,0,19,20,3,97,57,18,85,9,9,6,46,30,3,263,101,33,99,16,8,7,65,37,7,373,103,37,78,12,11,11,69,37,6,364,87,19,60,10,13,5,56,36,0,286,41,5,12,0,3,4,7,10,0,82,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,407,118,421,47,47,46,265,192,22,1565,0,0,3,11,13,41,0,14,3,85,3,14,10,16,18,15,0,3,0,79,28,53,11,14,63,16,3,16,0,204,44,74,20,40,76,25,7,23,3,312,58,56,26,50,77,34,9,22,3,335,47,31,8,40,46,11,4,28,4,219,16,5,0,4,4,3,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,233,78,175,297,145,23,111,13,1271
POA6535,0,0,3,0,0,0,3,4,0,10,4,0,7,0,0,0,0,5,3,19,15,0,3,0,0,0,11,10,0,39,19,5,12,6,0,0,14,6,0,62,29,9,8,0,0,3,14,11,0,74,34,5,8,0,0,4,26,12,0,89,17,0,0,3,0,0,7,3,0,30,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,121,19,41,9,0,7,75,51,3,326,0,0,0,3,0,5,0,0,0,8,0,0,0,5,0,0,0,3,0,8,7,9,0,3,8,3,0,3,3,36,4,11,3,6,9,4,0,9,3,49,17,12,6,14,15,11,0,6,0,81,8,7,7,8,7,5,0,9,3,54,9,5,0,0,0,0,0,5,0,19,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,48,44,16,39,39,28,0,35,12,261
POA6536,0,0,6,3,0,3,0,4,0,16,0,3,3,3,0,0,0,3,0,12,3,7,6,3,0,0,0,9,0,28,18,18,21,3,0,3,15,22,0,100,12,10,21,3,0,4,17,19,3,89,17,6,22,4,0,0,14,11,0,74,4,0,4,0,3,3,0,9,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,44,83,19,3,13,46,77,6,345,0,0,0,6,0,4,0,6,0,16,0,0,0,4,4,0,0,0,0,8,4,7,0,15,6,5,0,0,0,37,16,11,5,12,14,10,3,12,4,87,20,8,7,14,13,12,0,17,0,91,17,8,0,7,16,8,0,12,0,68,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,34,12,58,53,42,3,47,4,310
POA6537,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,7,0,7,0,5,11,0,0,0,4,9,0,29,7,8,5,5,3,0,3,3,3,37,9,3,7,0,0,0,0,7,3,29,5,3,4,3,0,3,9,15,0,42,0,0,4,0,3,0,4,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,19,31,8,6,6,20,44,6,165,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,0,0,8,3,4,4,5,4,4,0,3,0,27,3,5,0,7,10,0,0,6,0,31,7,3,0,4,7,11,0,6,0,38,11,5,0,7,8,5,0,3,0,39,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,4,23,32,23,5,21,0,149
