region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA6288,3,4,13,22,37,24,6,0,0,109,3,0,0,3,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,0,0,0,15,3,0,0,3,10,3,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,10,0,0,3,3,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7
POA6290,14,16,41,66,91,92,19,3,0,342,0,0,3,6,3,10,3,3,0,28,0,0,0,0,0,3,0,0,0,3,0,0,4,0,7,3,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,8,10,19,8,3,0,0,55,8,6,6,10,14,5,3,0,0,52,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,3,3,0,0,0,11,0,0,0,4,3,0,0,0,0,7,0,0,0,0,6,9,0,0,0,15,0,0,0,0,5,3,0,0,0,8,0,0,5,0,8,4,3,0,0,20,3,3,3,13,16,13,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
POA6302,51,35,106,139,198,189,50,9,4,781,0,4,8,11,21,21,9,3,0,77,0,0,0,0,0,3,0,0,0,3,3,0,3,0,4,3,0,0,0,13,0,0,3,3,0,0,0,0,0,6,0,3,3,3,3,3,0,0,0,15,3,0,0,3,3,3,0,0,0,12,16,5,17,19,25,21,0,0,0,103,9,7,9,16,13,10,3,0,0,67,0,0,3,6,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,0,14,0,0,5,0,3,0,0,0,0,8,0,0,8,8,10,8,3,0,0,37,0,0,0,3,3,5,0,0,0,11,0,0,5,10,15,10,4,0,0,44,0,4,4,23,32,15,0,0,0,78,0,4,6,25,45,48,4,0,0,132,0,0,0,4,0,0,0,0,0,4,0,0,5,3,5,4,3,0,0,20
POA6304,7,13,38,65,85,98,30,8,0,344,0,0,5,7,14,8,11,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,3,4,3,6,4,0,0,0,23,0,0,0,4,5,3,0,0,0,12,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,7,3,3,5,0,0,0,18,0,3,7,13,12,4,0,0,0,39,3,0,5,6,21,26,4,0,0,65,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,12
POA6306,0,6,24,52,47,58,23,8,0,218,0,0,5,10,5,15,9,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,6,7,8,7,0,0,0,0,31,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,4,7,7,9,0,0,0,27,3,0,5,10,10,8,3,0,0,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
POA6308,12,23,59,83,105,79,29,12,0,402,0,4,3,20,18,15,19,0,0,79,0,0,5,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,5,5,0,0,0,24,0,3,7,5,5,0,0,0,0,20,0,0,4,0,6,5,0,0,0,15,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,3,6,4,3,0,0,22,0,0,4,11,14,10,0,0,0,39,0,4,8,6,17,16,0,0,0,51,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5
POA6309,0,3,7,19,19,19,7,0,0,74,0,0,3,3,0,4,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6311,3,5,23,38,42,32,22,0,0,165,0,0,0,3,3,7,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,11,0,5,0,5,3,0,0,0,24,0,0,0,3,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,4,11,8,0,0,0,23,0,0,6,7,5,13,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6312,61,81,157,264,270,213,75,9,7,1137,5,3,6,9,13,4,10,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,0,0,20,0,7,3,3,5,0,0,0,0,18,11,17,22,24,25,28,10,0,0,137,18,8,8,7,5,7,0,0,0,53,0,0,6,6,4,0,0,3,0,19,0,0,0,0,3,0,0,0,0,3,3,12,7,3,6,4,0,0,0,35,0,4,3,3,5,0,0,0,0,15,0,3,4,7,8,6,0,0,0,28,4,3,0,6,6,3,3,0,0,25,4,4,14,21,15,7,3,0,0,68,4,11,28,47,59,20,4,0,0,173,9,11,42,49,79,57,10,0,0,257,4,0,3,0,3,0,0,0,0,10,3,4,9,10,3,6,0,0,0,35
POA6313,6,11,12,19,27,30,9,0,0,114,0,0,3,4,7,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,4,0,0,0,21,0,3,3,3,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6315,19,29,81,77,97,99,33,4,3,442,0,4,12,20,11,17,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,4,0,0,0,0,3,0,0,0,7,4,3,11,7,7,11,3,0,0,46,0,0,0,8,8,6,0,0,0,22,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,4,9,0,3,0,0,16,0,4,9,12,16,9,0,0,0,50,5,0,6,7,17,24,4,0,0,63,0,0,0,0,3,0,0,0,0,3,0,3,5,5,0,0,0,0,0,13
POA6316,0,4,12,22,48,17,11,3,0,117,0,0,7,11,6,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,11,0,0,4,3,3,3,0,0,0,13,0,0,3,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6317,57,88,170,199,243,162,56,3,0,978,0,3,16,14,9,13,6,0,0,61,0,0,3,0,0,3,0,0,0,6,0,5,9,21,12,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,12,4,8,10,19,11,8,0,0,0,60,17,9,20,23,28,16,3,0,0,116,10,7,4,12,13,3,0,0,0,49,0,0,3,4,8,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,8,7,4,4,0,0,0,0,26,0,0,3,3,4,3,0,0,0,13,3,0,3,4,3,4,3,0,0,20,0,4,5,4,5,7,0,0,0,25,4,5,10,15,9,6,0,0,0,49,0,5,28,26,47,12,3,0,0,121,3,9,25,30,32,29,3,0,0,131,0,0,0,0,0,0,0,0,0,0,5,0,3,4,9,3,0,0,0,24
POA6318,3,0,7,10,16,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,3,0,6,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6320,6,10,44,45,68,41,17,5,0,236,0,0,5,13,23,17,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,3,0,0,4,3,0,0,0,0,10,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,3,3,3,6,6,0,0,0,21,5,0,5,7,5,4,0,0,0,26,0,0,5,5,7,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA6321,0,6,9,12,11,12,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6322,0,12,16,27,32,22,11,6,0,126,0,3,0,10,7,15,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,3,0,0,5,0,4,0,0,0,12,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6323,8,9,20,41,61,56,15,0,0,210,0,0,0,4,7,9,3,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,15,12,4,4,0,0,35,0,3,5,0,0,0,0,0,0,8,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,5,9,7,8,0,0,0,29,0,0,3,3,16,9,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA6324,59,60,101,146,177,143,54,9,0,749,3,4,7,14,16,27,11,0,0,82,0,3,0,0,0,0,0,0,0,3,5,5,6,11,4,8,6,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,16,0,0,3,0,4,0,0,0,0,7,9,10,10,14,23,7,0,0,0,73,6,0,8,8,13,11,0,0,0,46,0,0,0,5,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,12,0,0,0,0,0,5,0,0,0,5,0,0,10,0,6,3,0,0,0,19,0,0,0,8,3,4,0,0,0,15,0,3,8,11,15,5,0,0,0,42,5,0,10,20,21,20,0,0,0,76,0,4,14,19,35,26,9,0,0,107,0,0,0,4,0,0,0,0,0,4,3,3,5,6,5,0,0,0,0,22
POA6326,7,6,17,26,37,39,13,3,0,148,0,0,4,0,9,11,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,5,3,3,3,0,3,0,0,0,17,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,3,3,0,4,0,0,0,10,0,0,0,3,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6
POA6327,3,13,0,22,23,22,7,3,0,93,0,0,0,0,4,7,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,0,0,0,0,6,0,0,0,8,4,3,0,0,0,15,0,0,0,3,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6
POA6328,6,4,22,24,28,18,16,4,3,125,0,0,4,9,8,9,5,0,0,35,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,17,0,5,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6330,521,630,1273,1667,1775,1386,314,58,7,7631,7,14,24,33,42,53,47,9,0,229,0,3,3,3,4,3,0,0,0,16,30,19,31,62,39,35,3,0,0,219,0,3,8,11,13,5,0,0,0,40,5,8,30,52,46,28,3,0,0,172,3,14,13,33,28,13,0,0,0,104,283,119,175,254,248,120,17,0,0,1216,126,69,103,110,109,67,23,3,0,610,0,3,13,29,48,18,8,0,0,119,5,12,11,9,11,8,0,0,0,56,11,23,34,45,42,15,0,0,0,170,12,8,25,34,34,25,6,0,0,144,17,24,64,88,81,52,12,0,0,338,4,11,45,47,58,43,6,0,0,214,10,17,83,103,147,68,5,0,0,433,13,26,95,247,341,192,26,3,0,943,46,83,215,321,462,350,34,0,0,1511,8,13,13,30,21,14,0,0,0,99,21,36,41,65,62,43,6,0,0,274
POA6333,53,59,135,221,325,269,87,8,8,1165,0,5,0,8,15,22,16,6,0,72,0,0,3,3,0,0,0,0,0,6,6,3,10,16,11,8,0,0,0,54,0,0,0,4,0,0,0,0,0,4,0,0,6,7,7,10,0,0,0,30,0,0,4,3,8,0,0,0,0,15,25,9,21,26,43,30,3,0,0,157,22,13,24,37,21,15,3,0,0,135,0,0,0,3,6,4,0,0,0,13,0,0,0,3,3,3,0,0,0,9,0,0,0,4,12,0,0,0,0,16,0,0,0,5,7,7,0,0,0,19,0,3,0,15,13,7,5,0,0,43,0,0,3,7,11,3,5,0,0,29,0,0,12,17,22,9,3,0,0,63,0,3,22,40,54,35,4,0,0,158,4,3,21,39,61,52,8,0,0,188,0,0,0,4,7,4,0,0,0,15,4,3,3,10,8,3,0,0,0,31
POA6335,9,24,40,44,46,41,9,4,0,217,0,0,0,11,4,9,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,0,0,0,20,6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,5,0,3,0,3,0,0,11,0,0,6,6,12,9,0,0,0,33,0,0,6,5,5,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6336,3,0,13,16,15,19,11,3,0,80,0,0,5,4,8,7,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6337,4,12,35,28,44,41,6,0,0,170,0,4,11,6,11,8,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,5,0,0,0,0,9,3,0,0,3,6,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,10,4,4,0,0,0,0,18,0,0,4,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
